target_id	length	eff_length	est_counts	tpm
CAM37665	531	367.167	24	77.9732
CAM37666	1494	1330.17	31	27.8005
CAM37667	621	457.167	3	7.82788
CAM37668	762	598.167	33	65.8096
CAM37669	1881	1717.17	47	32.65
CAM37670	2415	2251.17	28	14.8371
CAM37671	2097	1933.17	75	46.2796
CAM37672	3792	3628.17	67	22.0285
CAM37673	1182	1018.17	36	42.1775
CAM37675	1104	940.167	23	29.1823
CAM37676	1794	1630.17	47	34.3924
CAM37677	441	344.2	9	31.191
CAM37678	2205	2041.17	93	54.3503
CAM37679	2982	2818.17	98	41.4817
CAM37680	1071	907.167	54	71.0074
CAM37681	1641	1477.17	35	28.2641
CAM37682	1698	1534.17	31	24.1038
CAM37683	552	388.167	11	33.8043
CAM37684	777	613.167	35	68.0905
CAM37685	4278	4114.17	9.06423	2.62813
CAM37686	3480	3316.17	9.51902	3.42415
CAM37687	480	383.2	541.367	1685.25
CAM37688	555	391.167	25	76.2387
CAM37689	3690	3526.17	32	10.8254
CAM37690	603	439.167	6	16.2974
CAM37691	669	505.167	14	33.0591
CAM37692	3654	3490.17	54	18.4563
CAM37693	987	823.167	104	150.71
CBZ14483	942	778.167	19	29.1258
CAM37695	984	820.167	98	142.535
CAM37696	1374	1210.17	94	92.6574
CAM37697	2235	2071.17	99	57.0187
CAM37698	1218	1054.17	15	16.9738
CAM37699	5604	5440.17	73	16.0069
CAM37700	3405	3241.17	101	37.1721
CAM37701	1962	1798.17	22	14.5945
CAM37702	1914	1750.17	60	40.8949
CAM37703	318	291.5	19	77.7521
CAM37704	1698	1534.17	28	21.7712
CAM37705	1986	1822.17	47	30.7685
CAM37706	1335	1171.17	45	45.8343
CAM37707	1656	1492.17	41	32.7766
CAM37708	2577	2413.17	56	27.682
CAM37709	3081	2917.17	88	35.9848
CAM37710	1590	1426.17	58	48.5126
CAM37711	5259	5095.17	82	19.1979
CAM37712	2247	2083.17	32	18.3241
CAM37713	1824	1660.17	64	45.986
CAM37714	996	832.167	163	233.655
CAM37715	1671	1507.17	40	31.6589
CAM37716	16785	16621.2	168	12.0572
CAM37717	2934	2770.17	0	0
CAM37718	3150	2986.17	31.0765	12.4141
CAM37719	1374	1210.17	100	98.5716
CAM37720	2262	2098.17	284	161.464
CAM37721	1800	1636.17	110	80.1978
CAM37722	1899	1735.17	58	39.8735
CAM37723	810	646.167	37	68.3053
CAM37724	2367	2203.17	44	23.8233
CAM37725	1422	1258.17	54	51.198
CAM37726	675	511.167	26	60.6748
CAM37727	2061	1897.17	43	27.0371
CAM37728	1989	1825.17	23	15.0322
CAM37729	897	733.167	35	56.9459
CAM37730	4974	4810.17	95	23.5592
CAM37731	435	338.2	41.7535	147.271
CAM37732	612	448.167	56.2465	149.711
CAM37733	672	508.167	53	124.413
CAM37734	339	312.5	16	61.0755
CAM37735	1482	1318.17	163	147.508
CAM37736	1467	1303.17	57	52.1762
CAM37737	2283	2119.17	121	68.111
CAM37738	2493	2329.17	83	42.5084
CAM37739	1401	1237.17	37	35.6756
CAM37740	1089	925.167	18.9283	24.4056
CAM37741	2712	2548.17	89.4023	41.8522
CAM37742	1653	1489.17	19.7272	15.8022
CAM37743	2763	2599.17	35.6375	16.3557
CAM37744	1167	1003.17	23.8574	28.3692
CAM37745	480	383.2	2.60076	8.09603
CAM37746	2367	2203.17	14.4752	7.83743
CAM37747	2937	2773.17	52.3714	22.5276
CAM37748	321	294.5	22	89.1117
CAM37749	1530	1366.17	106	92.5549
CAM37750	1818	1654.17	55	39.6626
CAM37751	7026	6862.17	78	13.5591
CAM37752	2739	2575.17	21	9.72772
CAM37753	1866	1702.17	55	38.5441
CAM37754	471	374.2	40	127.513
CAM37755	543	379.167	16	50.337
CAM37756	1836	1672.17	36	25.6815
CAM37757	363	336.5	39	138.254
CAM37758	1029	865.167	31	42.7424
CAM37759	1440	1276.17	21	19.6295
CAM37760	156	129.5	170	1565.94
CAM37761	1608	1444.17	90	74.34
CAM37762	4074	3910.17	81	24.7108
CAM37763	1050	886.167	20	26.9223
CAM37764	3828	3664.17	36	11.7199
CAM37765	6021	5857.17	94	19.1442
CAM37766	3360	3196.17	93	34.7097
CAM37767	483	386.2	3	9.2663
CAM37768	6483	6319.17	198	37.3768
CAM37769	447	350.2	17	57.9069
CAM37770	5541	5377.17	69	15.3071
CAM37771	6750	6586.17	116	21.0098
CAM37772	300	273.5	55	239.885
CAM37773	1863	1699.17	41	28.7836
CAM37774	3063	2899.17	66	27.1561
CAM37775	345	318.5	106.518	398.945
CAM37776	342	315.5	5.48154	20.7253
CAM37777	3741	3577.17	50	16.6735
CAM37778	10050	9886.17	108	13.0315
CAM37779	5445	5281.17	126.609	28.5978
CAM37780	1800	1636.17	104	75.8234
CAM37781	327	300.5	46	182.604
CAM37782	549	385.167	45	139.367
CAM37783	2880	2716.17	96	42.1611
CAM37784	864	700.167	43	73.2595
CAM37785	588	424.167	23	64.6828
CAM37786	1077	913.167	47	61.3967
CAM37787	1800	1636.17	169.629	123.671
CAM37788	1038	874.167	37.3712	50.9964
CAM37789	4713	4549.17	81	21.2398
CAM37790	2163	1999.17	66.3496	39.5901
CAM37791	3758	3594.17	44.8239	14.8768
CAM37792	3114	2950.17	106.827	43.1946
CAM37793	1806	1642.17	98	71.1879
CAM37794	1095	931.167	54	69.1773
CAM37795	1719	1555.17	73	55.9942
CAM37796	342	315.5	26	98.304
CAM37797	3438	3274.17	123	44.8127
CAM37798	1290	1126.17	83	87.917
CAM37799	4026	3862.17	25	7.72158
CAM37800	3240	3076.17	61	23.6547
CAM37801	2079	1915.17	60	37.3716
CAM37802	1026	862.167	74	102.385
CBZ14485	2769	2605.17	49	22.4366
CAM37804	846	682.167	24	41.968
CAM37805	1632	1468.17	16	13
CAM37806	807	643.167	55	102.009
CAM37807	1356	1192.17	62	62.0372
CAM37808	720	556.167	27	57.9103
CAM37810	2076	1912.17	32	19.9628
CAM37811	12669	12505.2	255	24.3247
CAM42796	4854	4690.17	98.255	24.9898
CAM42797	264	237.5	0	0
CAM42798	1455	1291.17	71.7838	66.3195
CAM42799	2304	2140.17	89.1676	49.7
CAM42800	405	308.2	80	309.638
CAM42801	1455	1291.17	11.2162	10.3624
CAM42802	1104	940.167	6	7.61279
CAM42803	1476	1312.17	47	42.7274
CAM42804	1029	865.167	63	86.8636
CAM42805	1002	838.167	108	153.706
CAM42806	1152	988.167	41	49.4938
CAM42807	738	574.167	40	83.1035
CAM42808	1266	1102.17	170	183.992
CAM42809	915	751.167	27	42.877
CAM42811	687	523.167	45	102.605
CAM42812	936	772.167	45	69.5182
CAM42813	3234	3070.17	101	39.2425
CAM42814	717	553.167	49	105.666
CAM42815	3126	2962.17	128	51.5463
CAM42816	2982	2818.17	78	33.0161
CAM42817	1137	973.167	27	33.0959
CAM42818	273	246.5	38	183.892
CAM42819	927	763.167	46	71.9011
CAM42820	378	351.5	55	186.653
CAM42821	2313	2149.17	78	43.2934
CAM42822	1089	925.167	23	29.6555
CAM42823	1602	1438.17	132	109.487
CAM42824	3075	2911.17	185	75.8057
CAM42825	273	246.5	143	692.016
CAM42826	3249	3085.17	70	27.0655
CAM42827	6045	5881.17	180	36.5095
CAM42828	4158	3994.17	48.4346	14.4653
CAM42829	3636	3472.17	135	46.38
CAM42831	1032	868.167	25	34.3506
CAM42832	2655	2491.17	21	10.0557
CAM42833	4950	4786.17	103	25.6712
CAM42834	963	799.167	74	110.457
CAM42835	4710	4546.17	134	35.1606
CAM42836	2682	2518.17	103	48.7922
CAM42837	1398	1234.17	58	56.0598
CAM42838	1074	910.167	96	125.819
CAM42839	2676	2512.17	96	45.5848
CAM42840	1578	1414.17	61	51.4549
CAM42841	1080	916.167	63	82.0282
CAM42842	1815	1651.17	6	4.33469
CAM42843	2301	2137.17	60	33.4896
CAM42844	2157	1993.17	31	18.553
CAM42845	501	337.167	568.791	2012.36
CAM42846	873	709.167	39	65.6015
CAM42847	804	640.167	583.965	1088.16
CAM42848	843	679.167	112	196.716
CAM42849	2625	2461.17	59	28.5962
CAM42850	1533	1369.17	51	44.4336
CAM42851	438	341.2	20	69.9227
CAM42852	453	356.2	70	234.424
CAM42853	1092	928.167	170	218.484
CAM42854	783	619.167	115	221.558
CAM42855	612	448.167	93	247.537
CAM42856	1152	988.167	135	162.967
CBZ14802	306	279.5	22	93.8941
CAM42857	621	457.167	29	75.6695
CAM42858	342	315.5	67	253.322
CAM42859	534	370.167	99	319.033
CAM42860	1755	1591.17	57	42.7323
CAM42861	1737	1573.17	83	62.9362
CAM42862	951	787.167	79	119.717
CBZ14803	2418	2254.17	67	35.4557
CAM42864	1113	949.167	56	70.3789
CAM42865	912	748.167	19	30.2937
CAM42866	561	397.167	90	270.313
CAM42867	1815	1651.17	104	75.1345
CAM42868	846	682.167	48	83.9359
CAM42869	630	466.167	46	117.71
CAM42870	909	745.167	70	112.058
CAM42871	3357	3193.17	113	42.2138
CAM42872	192	165.5	10	72.0774
CAM42873	702	538.167	8	17.7325
CAM42874	897	733.167	25	40.6757
CAM42875	351	324.5	24	88.2254
CAM42876	1446	1282.17	51	47.4485
CAM42877	1782	1618.17	41	30.2244
CAM42878	1173	1009.17	52	61.4664
CAM42879	708	544.167	399	874.658
CAM42880	891	727.167	53	86.9439
CAM42881	4947	4783.17	77	19.2031
CAM42882	3336	3172.17	69	25.9472
CAM42883	498	401.2	15	44.5992
CAM42884	3429	3265.17	47	17.1708
CAM42885	4062	3898.17	0	0
CAM42886	495	398.2	2	5.99137
CAM42887	1401	1237.17	47	45.3176
CAM42888	1530	1366.17	65	56.7554
CAM42889	2256	2092.17	80	45.6132
CAM42890	2010	1846.17	49	31.6608
CAM42891	1503	1339.17	122	108.673
CAM42892	540	376.167	520.412	1650.31
CAM42893	1212	1048.17	64	72.8361
CAM42894	402	305.2	9	35.1767
CAM42895	843	679.167	67	117.678
CAM42896	2694	2530.17	74	34.8883
CAM42897	2115	1951.17	55	33.6253
CAM42898	3150	2986.17	60	23.9681
CAM42899	2805	2641.17	110	49.6814
CAM42900	816	652.167	82	149.987
CAM42901	5673	5509.17	102	22.0857
CAM42902	1668	1504.17	0	0
CAM42903	1230	1066.17	38	42.5163
CAM42905	1617	1453.17	147	120.67
CAM42906	1269	1105.17	53	57.2065
CAM42907	2487	2323.17	85	43.6451
CAM42908	630	466.167	56	143.299
CAM42909	1743	1579.17	47	35.5032
CAM42910	615	451.167	56	148.064
CAM42911	1806	1642.17	103	74.8199
CAM42912	249	222.5	26	139.393
CAM42913	567	403.167	48	142.021
CAM42914	4869	4705.17	98	24.8455
CAM42915	3114	2950.17	94	38.0083
CAM42916	1098	934.167	29	37.0315
CAM42917	1014	850.167	84	117.862
CAM42918	3189	3025.17	111	43.7694
CAM42919	1302	1138.17	45	47.1633
CAM42920	1008	844.167	33	46.6319
CAM42921	399	302.2	0	0
CAM42922	399	302.2	80.073	316.074
CAM42923	1695	1531.17	80	62.3254
CAM42924	2271	2107.17	45	25.4748
CAM42925	918	754.167	34	53.7785
CAM42926	987	823.167	35	50.7198
CAM42927	1095	931.167	43	55.0856
CAM42928	2001	1837.17	26	16.8819
CAM42929	1683	1519.17	9	7.06699
CAM42930	825	661.167	33	59.5388
CAM42931	2406	2242.17	54	28.7292
CAM42932	2394	2230.17	59	31.5582
CAM42933	1227	1063.17	40	44.8803
CAM42934	2760	2596.17	181	83.1655
CAM42935	1230	1066.17	37	41.3975
CAM42936	1440	1276.17	35	32.7158
CAM42937	1482	1318.17	54	48.8676
CAM42938	2283	2119.17	61	34.337
CAM42939	600	436.167	32	87.5175
CAM42940	1683	1519.17	67	52.6098
CAM42941	816	652.167	46	84.1388
CAM42942	1146	982.167	52	63.1561
CAM42943	1659	1495.17	32	25.5304
CAM42944	1890	1726.17	42	29.0244
CAM42945	4611	4447.17	85	22.7999
CAM42946	1467	1303.17	33	30.2072
CAM42947	2067	1903.17	107	67.0663
CAM42948	2346	2182.17	67	36.6255
CAM42949	1059	895.167	8	10.6606
CAM42950	2322	2158.17	41	22.6619
CAM42951	5037	4873.17	14	3.427
CAM42952	1233	1069.17	60	66.9427
CBZ14804	2064	1900.17	85	53.3611
CAM42954	3282	3118.17	78	29.8396
CAM42955	444	347.2	33	113.379
CAM42956	486	389.2	9	27.5846
CAM42957	9624	9460.17	106	13.3661
CAM42958	840	676.167	37	65.2747
CAM42959	1422	1258.17	33	31.2877
CAM42960	573	409.167	31	90.3772
CAM42961	1128	964.167	56	69.284
CAM42962	2127	1963.17	108	65.6242
