target_id	length	eff_length	est_counts	tpm
CAM40685	648	399	15.882	382.317
CAM40686	1947	1698	34.009	192.374
CAM40687	750	501	7	134.199
CAM40688	1350	1101	4.73062	41.2687
CAM40689	750	501	0	0
CAM40690	1245	996	12	115.721
CAM40691	828	579	11.4574	190.063
CAM40692	546	297	7	226.377
CAM40693	324	75.5516	1	127.13
CAM40694	1719	1470	9	58.8051
CBZ14817	1263	1014	3	28.4167
CAM40695	1227	978	6	58.9254
CAM40696	879	630	1	15.2458
CAM40697	5904	5655	34	57.7479
CAM40698	1770	1521	8	50.5186
CAM40699	1458	1209	2	15.8889
CAM40700	1698	1449	4	26.5144
CAM40701	2007	1758	3	16.3905
CAM40702	630	381	3	75.6287
CAM40703	1011	762	1	12.6048
CAM40704	390	141	0	0
CAM40705	9339	9090	35	36.9823
CAM40706	2583	2334	10	41.1518
CAM40707	1863	1614	3	17.8529
CAM40708	594	345	2	55.6802
CAM40709	687	438	2	43.8577
CAM40710	663	414	3	69.6003
CAM40711	984	735	4	52.2712
CAM40712	2022	1773	14	75.8419
CAM40713	768	519	4	74.0257
CAM40714	1536	1287	7	52.2408
CAM40715	1776	1527	7	44.03
CAM40716	981	732	3	39.3641
CAM40717	2703	2454	19	74.3651
CAM40718	1419	1170	12	98.5112
CAM40719	2718	2469	23	89.474
CAM40720	591	342	1	28.0843
CAM40721	372	123.003	0	0
CAM40722	798	549	8	139.961
CAM40723	615	366	8	209.942
CAM40724	1362	1113	5	43.1484
CAM40725	2388	2139	19	85.3165
CAM40726	3099	2850	19	64.0323
CAM40727	3312	3063	17	53.308
CAM40728	1935	1686	15	85.4523
CAM40729	1227	978	5	49.1045
CAM40730	2697	2448	15	58.8532
CAM40731	225	17.4134	0	0
CAM40732	780	531	2	36.1764
CAM40733	318	69.8927	1	137.423
CAM40734	4881	4632	26	53.9132
CAM40735	762	513	3	56.1687
CAM40736	648	399	3	72.2168
CAM40737	1170	921	5	52.1435
CAM40738	1293	1044	9	82.8004
CAM40739	2856	2607	12	44.211
CAM40740	1419	1170	12	98.5112
CAM40741	657	408	2	47.0826
CAM40742	762	513	4	74.8915
CAM40743	1923	1674	10	57.3766
CAM40744	1959	1710	15	84.253
CAM40745	894	645	4	59.5649
CAM40746	1878	1629	7	41.2731
CAM40747	384	135.001	1	71.1467
CAM40748	615	366	2	52.4855
CAM40749	1755	1506	9	57.3994
CAM40750	570	321	5.9995	179.515
CAM40751	1071	822	3	35.0542
CAM40752	1881	1632	9	52.9679
CAM40753	2118	1869	11	56.5293
CAM40754	1290	1041	5	46.1328
CAM40755	1461	1212	10	79.2479
CAM40756	1347	1098	2	17.4952
CAM40757	1713	1464	10	65.6068
CAM40758	369	120.004	1	80.0375
CAM40759	4155	3906	16	39.3439
CAM40760	2550	2301	3	12.5226
CAM40761	3330	3081	15	46.7616
CAM40762	2364	2115	10	45.413
CAM40763	1272	1023	2	18.7778
CAM40764	351	102.039	5	470.645
CAM40765	3051	2802	13	44.5621
CAM40766	3780	3531	5	13.6007
CAM40767	3411	3162	12	36.451
CAM40768	1506	1257	3	22.9232
CAM40769	1533	1284	1	7.48041
CAM40770	651	402	5	119.463
CAM40771	2805	2556	5	18.7888
CAM40772	2895	2646	16	58.0792
CAM40773	2604	2355	11	44.8634
CAM40774	606	357	6	161.426
CAM40775	4407	4158	11	25.4096
CAM40776	4248	3999	19	45.6344
CAM40777	3426	3177	11	33.2557
CAM40778	1194	945	6	60.9831
CAM40779	273	35.2427	0	0
CAM40780	828	579	3	49.766
CAM40781	2268	2019	5	23.7861
CAM40782	1188	939	5	51.144
CAM40783	909	660	3	43.6584
CAM40784	1347	1098	4	34.9903
CAM40785	4278	4029	24	57.2142
CAM40786	2685	2436	19	74.9146
CAM40787	3111	2862	9	30.2039
CAM40788	5937	5688	16	27.0178
CAM40789	1176	927	6	62.1673
CAM40790	1578	1329	3	21.6814
CAM40791	2436	2187	8	35.1343
CAM40792	3492	3243	17	50.3491
CAM40793	1482	1233	17	132.427
CAM40794	2562	2313	7.7046	31.9937
CAM40795	624	375	2.24438	57.4852
CAM40796	1629	1380	1	6.96003
CAM40797	1905	1656	22	127.601
CAM40798	1698	1449	9	59.6574
CAM40799	2295	2046	6	28.1667
CAM40801	1953	1704	8	45.0931
CAM40802	1536	1287	34	253.741
CAM40803	4938	4689	28	57.3546
CAM40804	3135	2886	27	89.8582
CAM40806	1200	951	6	60.5984
CAM40807	1761	1512	4	25.4096
CAM40808	2055	1806	7	37.2281
CAM40809	822	573	1	16.7624
CAM40810	2037	1788	10	53.7183
CBZ14819	1653	1404	3	20.5232
CAM40812	3900	3651	18	47.3534
CAM40813	1497	1248	8	61.5695
CAM40814	1278	1029	8	74.6732
CAM40815	6210	5961	25	40.282
CAM40816	1584	1335	5	35.9732
CAM40817	300	54.0423	2	355.456
CAM40818	1716	1467	1	6.54727
CAM40819	3177	2928	14	45.9248
CAM40820	2805	2556	7	26.3043
CAM40821	1452	1203	2	15.9681
CAM40822	1488	1239	6	46.5125
CAM40823	3858	3609	9	23.9522
CAM40824	1110	861	3	33.4663
CAM40825	2373	2124	9	40.6985
CAM40826	3453	3204	7	20.9844
CAM40827	3582	3333	17	48.9896
CAM40828	2526	2277	5	21.091
CAM40829	801	552	0	0
CAM40830	2631	2382	10	40.3226
CAM40831	498	249	0	0
CAM40832	1380	1131	9	76.4311
CAM40833	1506	1257	6	45.8465
CAM40834	2454	2205	15	65.3391
CAM40835	3324	3075	14	43.7294
CAM40836	2631	2382	5	20.1613
CAM40837	409	160	0.000408494	0.024522
CAM40838	14943	14694	115	75.1706
CAM40839	2553	2304	11	45.8564
CAM40840	459	210	1	45.7373
CAM40841	1425	1176	10	81.6738
CAM40842	1761	1512	4	25.4096
CAM40843	1005	756	8	101.639
CAM40844	1185	936	7	71.8311
CAM40846	1149	900	7	74.7043
CAM40847	1416	1167	2	16.4607
CAM40848	348	99.0546	0	0
CAM40849	1227	978	2	19.6418
CAM40850	789	540	1	17.7867
CAM40851	8253	8004	27	32.4001
CAM40852	5127	4878	8	15.7521
CAM40853	945	696	2	27.6001
CAM40854	4104	3855	11	27.4068
CAM40855	1893	1644	3	17.5271
CAM40856	1956	1707	4	22.5069
CAM40857	4155	3906	8	19.672
CAM40858	3717	3468	19	52.6217
CAM40859	993	744	0	0
CAM40860	2895	2646	4	14.5198
CAM40861	3312	3063	8	25.0861
CAM40862	2853	2604	16	59.0159
CAM40863	2964	2715	5	17.6885
CAM40864	4311	4062	29	68.5722
CAM40865	2043	1794	17	91.0158
CAM40867	13302	13053	5.21733	3.83909
CAM40868	6984	6735	141.783	202.197
CAM40869	6765	6516	33	48.6433
CBZ14822	4353	4104	33	77.2319
CAM40871	1398	1149	4	33.4372
CAM40872	2844	2595	13	48.1167
CAM40873	762	513	1	18.7229
CAM40874	456	207	8.30769	385.479
CAM40875	1461	1212	8	63.3983
CAM40876	1599	1350	4	28.4588
CAM40877	1818	1569	14	85.7028
CAM40878	312	64.392	0	0
CAM40879	1005	756	6	76.2289
CAM40880	2715	2466	18	70.1083
CAM40881	2946	2697	20	71.2261
CAM40882	1611	1362	10	70.5201
CAM40883	321	72.7051	16	2113.71
CAM40884	414	165	1	58.2112
CAM40885	990	741	5	64.81
CAM40886	2850	2601	5	18.4637
CAM40887	1185	936	13	133.401
CAM37640	558	309	7	217.585
CAM37641	1125	876	7	76.751
CAM37642	645	396	0	0
CAM37643	1098	849	2	22.6262
CAM37644	954	705	4	54.4956
CAM37645	1974	1725	5	27.8401
CAM37646	2880	2631	24	87.6154
CAM37647	1002	753	6	76.5326
CAM37648	2196	1947	12	59.1978
CAM37649	1233	984	5	48.8051
CAM37650	2097	1848	6	31.1845
CAM37651	2481	2232	15	64.5487
CAM37652	2601	2352	13	53.088
CAM37653	693	444	1	21.6325
CAM37654	507	258	1	37.2281
CAM37655	1047	798	4	48.1446
CAM37656	918	669	8	114.856
CAM37657	13302	13053	130	95.6584
CBZ14481	555	306	2	62.7767
CAM37659	1074	825	1	11.6422
CAM37660	900	651	0	0
CAM37661	1164	915	6	62.9826
CAM37662	399	150	1	64.0323
CAM37663	528	279	1	34.426
CAM37664	2283	2034	17	80.2764
CAM37665	531	282	1	34.0597
CAM37666	1494	1245	8	61.7179
CAM37667	621	372	1	25.8195
CAM37668	762	513	8	149.783
CAM37669	1881	1632	12	70.6238
CAM37670	2415	2166	14	62.0811
CAM37671	2097	1848	12	62.3691
CAM37672	3792	3543	22	59.6406
CAM37673	1182	933	4	41.1783
CAM37675	1104	855	2	22.4675
CAM37676	1794	1545	4	24.8669
CAM37677	441	192	0	0
CAM37678	2205	1956	13	63.8359
CAM37679	2982	2733	7	24.6008
CAM37680	1071	822	5	58.4236
CAM37681	1641	1392	8	55.2002
CAM37682	1698	1449	10	66.286
CAM37683	552	303	2	63.3983
CAM37684	777	528	2	36.382
CAM37685	4278	4029	13.9253	33.1969
CAM37686	3480	3231	26.021	77.353
CAM37687	480	231	53	2203.71
CAM37688	555	306	2	62.7767
CAM37689	3690	3441	13	36.2868
CAM37690	603	354	0	0
CAM37691	669	420	0	0
CAM37692	3654	3405	17	47.9537
CAM37693	987	738	10	130.147
CBZ14483	942	693	8	110.878
CAM37695	984	735	8	104.542
CAM37696	1374	1125	12	102.452
CAM37697	2235	1986	10	48.3627
CAM37698	1218	969	2	19.8242
CAM37699	5604	5355	31	55.6023
CAM37700	3405	3156	20	60.8672
CAM37701	1962	1713	3	16.8211
CAM37702	1914	1665	4	23.0747
CAM37703	318	69.8927	0	0
CAM37704	1698	1449	3	19.8858
CAM37705	1986	1737	7	38.7069
CAM37706	1335	1086	2	17.6885
CAM37707	1656	1407	6	40.9588
CAM37708	2577	2328	5	20.629
CAM37709	3081	2832	6	20.3492
CAM37710	1590	1341	16	114.599
CAM37711	5259	5010	48	92.0224
CAM37712	2247	1998	12	57.6867
CAM37713	1824	1575	4	24.3932
CAM37714	996	747	17	218.584
CAM37715	1671	1422	2	13.5089
CAM37716	16785	16536	228	132.432
CAM37717	2934	2685	9.74933	34.8755
CAM37718	3150	2901	62.2076	205.961
CAM37719	1374	1125	14	119.527
CAM37720	2262	2013	53	252.885
CAM37721	1800	1551	11	68.1194
CAM37722	1899	1650	8	46.5689
CAM37723	810	561	4	68.4837
CAM37724	2367	2118	14	63.4881
CAM37725	1422	1173	4	32.7531
CAM37726	675	426	2	45.0931
CAM37727	2061	1812	5	26.5034
CAM37728	1989	1740	8	44.1602
CAM37729	897	648	5	74.1114
CAM37730	4974	4725	29	58.9503
CAM37731	435	186	0	0
CAM37732	612	363	11	291.056
CAM37733	672	423	4	90.8259
CAM37734	339	90.1399	1	106.555
CAM37735	1482	1233	29	225.905
CAM37736	1467	1218	14	110.4
CAM37737	2283	2034	19	89.7207
CAM37738	2493	2244	2	8.56046
CAM37739	1401	1152	2	16.6751
CAM37740	1089	840	5.88108	67.2462
CAM37741	2712	2463	19.6184	76.5048
CAM37742	1653	1404	0	0
CAM37743	2763	2514	12.7221	48.6053
CAM37744	1167	918	0	0
CAM37745	480	231	0	0
CAM37746	2367	2118	9.41696	42.7046
CAM37747	2937	2688	10.3615	37.024
CAM37748	321	72.7051	0	0
CAM37749	1530	1281	7	52.4855
CAM37750	1818	1569	5	30.6082
CAM37751	7026	6777	14	19.8418
CAM37752	2739	2490	3	11.5721
CAM37753	1866	1617	6	35.6395
CAM37754	471	222	2	86.5301
CAM37755	543	294	0	0
CAM37756	1836	1587	8	48.4176
CAM37757	363	114.009	0	0
CAM37758	1029	780	6	73.8834
CAM37759	1440	1191	3	24.1936
CAM37760	156	8.76103	0	0
CAM37761	1608	1359	9	63.6082
CAM37762	4074	3825	11	27.6218
CAM37763	1050	801	4	47.9642
CAM37764	3828	3579	11	29.5203
CAM37765	6021	5772	29	48.2572
CAM37766	3360	3111	20	61.7476
CAM37767	483	234	1	41.0463
CAM37768	6483	6234	49	75.4952
CAM37769	447	198	1	48.5093
CAM37770	5541	5292	19	34.4845
CAM37771	6750	6501	44	65.0074
CAM37772	300	54.0423	1	177.728
CAM37773	1863	1614	5	29.7548
CAM37774	3063	2814	9	30.7191
CAM37775	345	96.0755	2	199.944
CAM37776	342	93.1033	0	0
CAM37777	3741	3492	10	27.5053
CAM37778	10050	9801	66	64.6791
CAM37779	5445	5196	29.9003	55.2708
CAM37780	1800	1551	6	37.1561
CAM37781	327	78.4275	1	122.468
CAM37782	549	300	4	128.065
CAM37783	2880	2631	19	69.3622
CAM37784	864	615	1	15.6176
CAM37785	588	339	0	0
CAM37786	1077	828	5	58.0002
CAM37787	1800	1551	32	198.166
CAM37788	1038	789	0	0
CAM37789	4713	4464	20	43.0324
CAM37790	2163	1914	11.5424	57.9224
CAM37791	3758	3509	2.40879	6.59334
CAM37792	3114	2865	19.0488	63.8605
CAM37793	1806	1557	18	111.039
CAM37794	1095	846	6	68.1194
CAM37795	1719	1470	11	71.873
CAM37796	342	93.1033	0	0
CAM37797	3438	3189	28	84.3322
CAM37798	1290	1041	8	73.8124
CAM37799	4026	3777	18	45.7737
CAM37800	3240	2991	11	35.3237
CAM37801	2079	1830	16	83.9767
CAM37802	1026	777	2	24.7229
CBZ14485	2769	2520	12	45.7373
CAM37804	846	597	6	96.5311
CAM37805	1632	1383	9	62.5044
CAM37806	807	558	4	68.8519
CAM37807	1356	1107	5	43.3823
CAM37808	720	471	2	40.7849
CAM37810	2076	1827	4	21.0287
CAM37811	12669	12420	55	42.5335
CAM42796	4854	4605	7.93523	16.5508
CAM42797	264	30.5332	0.513286	161.464
CAM42798	1455	1206	10	79.6421
CAM42799	2304	2055	24.9991	116.843
CAM42800	405	156	2.48671	153.106
CAM42801	1455	1206	0	0
CAM42802	1104	855	6	67.4024
CAM42803	1476	1227	14	109.591
CAM42804	1029	780	4	49.2556
CAM42805	1002	753	10	127.554
CAM42806	1152	903	3	31.9098
CAM42807	738	489	3	58.9254
CAM42808	1266	1017	12	113.331
CAM42809	915	666	4	57.6867
CAM42811	687	438	5	109.644
CAM42812	936	687	7	97.8659
CAM42813	3234	2985	10	32.177
CAM42814	717	468	7	143.662
CAM42815	3126	2877	31	103.493
CAM42816	2982	2733	17	59.7447
CAM42817	1137	888	7	75.7138
CAM42818	273	35.2427	0	0
CAM42819	927	678	5	70.8322
CAM42820	378	129.001	3	223.366
CAM42821	2313	2064	17	79.1096
CAM42822	1089	840	4	45.7373
CAM42823	1602	1353	10	70.9892
CAM42824	3075	2826	24	81.5698
CAM42825	273	35.2427	3	817.603
CAM42826	3249	3000	16	51.2258
CAM42827	6045	5796	54	89.4861
CAM42828	4158	3909	11.7084	28.7689
CAM42829	3636	3387	29	82.2381
CAM42831	1032	783	6	73.6003
CAM42832	2655	2406	10	39.9204
CAM42833	4950	4701	43	87.8554
CAM42834	963	714	8	107.617
CAM42835	4710	4461	35	75.3574
CAM42836	2682	2433	9	35.5296
CAM42837	1398	1149	5	41.7965
CAM42838	1074	825	1	11.6422
CAM42839	2676	2427	11	43.5324
CAM42840	1578	1329	9	65.0441
CAM42841	1080	831	5	57.7909
CAM42842	1815	1566	18	110.4
CAM42843	2301	2052	18	84.253
CAM42844	2157	1908	6	30.2039
CAM42845	501	252	72.8889	2778.12
CAM42846	873	624	5	76.9619
CAM42847	804	555	133.869	2316.74
CAM42848	843	594	15	242.546
CAM42849	2625	2376	8	32.3395
CAM42850	1533	1284	14	104.726
CAM42851	438	189	1	50.8193
CAM42852	453	204	4	188.33
CAM42853	1092	843	23	262.054
CAM42854	783	534	29	521.611
CAM42855	612	363	8	211.677
CAM42856	1152	903	18	191.459
CBZ14802	306	59.0937	2	325.071
CAM42857	621	372	9	232.375
CAM42858	342	93.1033	5	515.817
CAM42859	534	285	6	202.207
CAM42860	1755	1506	7	44.644
CAM42861	1737	1488	9	58.0938
CAM42862	951	702	16	218.914
CBZ14803	2418	2169	8	35.4259
CAM42864	1113	864	5	55.5836
CAM42865	912	663	8	115.896
CAM42866	561	312	5	153.924
CAM42867	1815	1566	9	55.2002
CAM42868	846	597	3	48.2655
CAM42869	630	381	1	25.2096
CAM42870	909	660	8	116.422
CAM42871	3357	3108	23	71.0783
CAM42872	192	11.994	0	0
CAM42873	702	453	5	106.014
CAM42874	897	648	5	74.1114
CAM42875	351	102.039	2	188.258
CAM42876	1446	1197	8	64.1928
CAM42877	1782	1533	9	56.3885
CAM42878	1173	924	6	62.3691
CAM42879	708	459	15	313.884
CAM42880	891	642	9	134.647
CAM42881	4947	4698	28	57.2447
CAM42882	3336	3087	8	24.8911
CAM42883	498	249	0	0
CAM42884	3429	3180	17	51.3466
CAM42885	4062	3813	11	27.7087
CAM42886	495	246	2	78.0881
CAM42887	1401	1152	9	75.0378
CAM42888	1530	1281	1	7.49792
CAM42889	2256	2007	11	52.6424
CAM42890	2010	1761	14	76.3588
CAM42891	1503	1254	5	38.2968
CAM42892	540	291	26.25	866.416
CAM42893	1212	963	6	59.8432
CAM42894	402	153	0	0
CAM42895	843	594	4	64.6791
CAM42896	2694	2445	10	39.2836
CAM42897	2115	1866	10	51.4729
CAM42898	3150	2901	19	62.9066
CAM42899	2805	2556	20	75.1552
CAM42900	816	567	4	67.759
CAM42901	5673	5424	15	26.5621
CAM42902	1668	1419	4	27.075
CAM42903	1230	981	3	29.3726
CAM42905	1617	1368	16	112.337
CAM42906	1269	1020	14	131.831
CAM42907	2487	2238	18	77.2507
CAM42908	630	381	2	50.4191
CAM42909	1743	1494	10	64.2894
CAM42910	615	366	5	131.214
CAM42911	1806	1557	11	67.8569
CAM42912	249	24.2569	0	0
CAM42913	567	318	0	0
CAM42914	4869	4620	48	99.7906
CAM42915	3114	2865	27	90.5168
CAM42916	1098	849	4	45.2525
CAM42917	1014	765	6	75.3321
CAM42918	3189	2940	10	32.6695
CAM42919	1302	1053	4	36.4856
CAM42920	1008	759	5	63.273
CAM42921	399	150	0	0
CAM42922	399	150	36	2305.16
CAM42923	1695	1446	10	66.4235
CAM42924	2271	2022	12	57.002
CAM42925	918	669	2	28.714
CAM42926	987	738	1	13.0147
CAM42927	1095	846	2	22.7065
CAM42928	2001	1752	9	49.3399
CAM42929	1683	1434	5	33.4897
CAM42930	825	576	2	33.3501
CAM42931	2406	2157	15	66.7931
CAM42932	2394	2145	7	31.3445
CAM42933	1227	978	8	78.5672
CAM42934	2760	2511	22	84.1523
CAM42935	1230	981	4	39.1635
CAM42936	1440	1191	5	40.3226
CAM42937	1482	1233	8	62.3185
CAM42938	2283	2034	12	56.6657
CAM42939	600	351	5	136.821
CAM42940	1683	1434	13	87.0732
CAM42941	816	567	9	152.458
CAM42942	1146	897	4	42.831
CAM42943	1659	1410	5	34.0597
CAM42944	1890	1641	10	58.5304
CAM42945	4611	4362	30	66.0581
CAM42946	1467	1218	3	23.6572
CAM42947	2067	1818	13	68.6815
CAM42948	2346	2097	24	109.927
CAM42949	1059	810	7	83.0048
CAM42950	2322	2073	5	23.1665
CAM42951	5037	4788	12	24.0723
CAM42952	1233	984	4	39.0441
CBZ14804	2064	1815	8	42.3354
CAM42954	3282	3033	22	69.6691
CAM42955	444	195	1	49.2556
CAM42956	486	237	1	40.5268
CAM42957	9624	9375	52	53.2749
CAM42958	840	591	0	0
CAM42959	1422	1173	2	16.3765
CAM42960	573	324	2	59.2891
CAM42961	1128	879	5	54.635
CAM42962	2127	1878	24	122.746
CAM42964	1860	1611	8	47.6963
CAM42965	1359	1110	8	69.2241
CAM42966	699	450	5	106.72
CAM42967	1215	966	3	29.8287
CAM42968	2745	2496	8	30.7847
CAM42969	2211	1962	10	48.9543
CAM42970	1287	1038	7	64.7725
CAM42971	2817	2568	9	33.6618
CAM42972	2001	1752	8	43.8577
CAM42973	891	642	0	0
CAM42974	2307	2058	2	9.33415
CAM42975	1170	921	2	20.8574
CAM42976	648	399	2	48.1446
CAM42977	2772	2523	9	34.2622
CAM42978	3615	3366	19	54.2163
CAM42979	882	633	3	45.5206
CAM42980	411	162	0	0
CAM42981	1701	1452	11	72.7639
CAM42982	1530	1281	9	67.4813
CAM42983	2019	1770	8	43.4117
CAM42984	2187	1938	11	54.5166
CAM42985	972	723	2	26.5694
CAM42986	384	135.001	1	71.1467
CAM42987	2313	2064	9	41.8816
CAM42988	1581	1332	2	14.4217
CAM42989	1542	1293	13	96.5684
CAM42990	534	285	6	202.207
CAM42991	1863	1614	8	47.6076
CAM42992	735	486	5	98.8152
CAM42993	480	231	0	0
CAM42994	1968	1719	10	55.8746
CAM42995	588	339	9.26212	262.422
CAM42996	627	378	6.73788	171.207
CAM42997	660	411	6	140.217
CAM42998	1785	1536	17	106.304
CAM42999	768	519	2	37.0129
CAM43000	1830	1581	6	36.451
CAM43001	477	228	1	42.1265
CAM43003	3699	3450	20	55.6802
CAM43004	1821	1572	2	12.2199
CAM43005	1608	1359	2	14.1352
CAM43006	1320	1071	5	44.8405
CAM43007	2373	2124	3	13.5662
CAM43008	972	723	5	66.4235
CAM43009	1353	1104	8	69.6003
CAM43010	864	615	3	46.8529
CAM43011	1437	1188	14	113.188
CBZ14806	882	633	1	15.1735
CAM43013	447	198	0	0
CAM43014	2181	1932	9	44.743
CAM43015	333	84.2494	0	0
CAM43016	1113	864	6	66.7003
CAM43017	888	639	5	75.1552
CAM43018	483	234	5	205.232
CAM43019	639	390	1	24.6278
CAM43020	2769	2520	12	45.7373
CAM43021	276	36.9844	2	519.4
CAM43022	2193	1944	8	39.5261
CAM43023	981	732	4	52.4855
CAM43024	1620	1371	7	49.04
CAM43025	1014	765	7	87.8874
CAM43026	2886	2637	11	40.0657
CAM43027	2631	2382	19	76.6129
CAM43028	1503	1254	19	145.528
CAM43029	1212	963	2	19.9477
CAM43030	402	153	0	0
CAM43031	3249	3000	18	57.629
CAM43032	3177	2928	9	29.5231
CBZ14807	3915	3666	45	117.899
CAM43034	1839	1590	4	24.1631
CAM43035	699	450	2	42.6882
CAM43036	1833	1584	5	30.3183
CAM43037	3057	2808	17	58.149
CAM43038	621	372	4	103.278
CAM43039	4938	4689	54	110.612
CAM43040	2313	2064	20	93.0702
CAM43041	2919	2670	6	21.5839
CAM43042	606	357	2.17379	58.4842
CAM43043	945	696	2	27.6001
CAM43044	564	315	3	91.4747
CAM43045	4416	4167	23	53.0145
CAM43046	855	606	2	31.6991
