target_id	length	eff_length	est_counts	tpm
CAM40634	2754	2615	6	43.8056
CAM40635	1254	1115	2	34.2457
CAM40636	1458	1319	5	72.3728
CAM40637	1011	872	4	87.5778
CAM40638	345	206	0	0
CAM40639	1743	1604	2	23.8054
CAM40640	354	215	0	0
CAM40641	660	521	47.3846	1736.4
CAM40642	2649	2510	2	15.2127
CAM40643	1653	1514	14	176.544
CAM40644	3450	3311	2	11.5324
CAM40645	6000	5861	0	0
CAM40646	1242	1103	4	69.2364
CAM40647	1764	1625	0	0
CAM40648	582	443	6	258.582
CAM40650	3585	3446	10	55.4032
CAM40651	2820	2681	0	0
CAM40652	1461	1322	4	57.7669
CAM40653	645	506	0	0
CAM40654	1368	1229	6	93.2072
CAM40655	1287	1148	0	0
CAM40656	2736	2597	3	22.0546
CAM40657	732	593	3	96.5866
CAM40658	1647	1508	2	25.3209
CAM40659	612	473	0	0
CAM40660	2262	2123	4	35.9716
CAM40661	2262	2123	11	98.922
CAM40662	933	794	0	0
CAM40663	1965	1826	4	41.8225
CAM40664	873	734	0	0
CAM40665	1413	1274	0	0
CAM40666	2457	2318	4	32.9456
CAM40667	444	305	6	375.579
CAM40668	4134	3995	1	4.77896
CAM40669	1278	1139	0	0
CAM40670	2574	2435	10	78.4064
CAM40671	1908	1769	4	43.17
CAM40672	1041	902	2	42.3325
CAM40673	2133	1994	2	19.1494
CAM40674	1905	1766	6	64.8651
CAM40675	2331	2192	0	0
CAM40676	756	617	0	0
CAM40677	996	857	0	0
CAM40678	2292	2153	6	53.2056
CAM40679	978	839	7	159.289
CAM40680	504	365	2	104.613
CAM40681	1770	1631	6	70.234
CAM40682	1962	1823	6	62.8369
CAM40683	642	503	8	303.649
CAM40684	1947	1808	1	10.5597
CAM40685	648	509	2	75.0175
CAM40686	1947	1808	5	52.7985
CAM40687	750	611	0	0
CAM40688	1350	1211	4	63.0618
CAM40689	750	611	0	0
CAM40690	1245	1106	6	103.573
CAM40691	828	689	0	0
CAM40692	546	407	1	46.909
CAM40693	324	185	3	309.599
CAM40694	1719	1580	1	12.0835
CBZ14817	1263	1124	0	0
CAM40695	1227	1088	4	70.191
CAM40696	879	740	2	51.5999
CAM40697	5904	5765	2	6.6234
CAM40698	1770	1631	0	0
CAM40699	1458	1319	2	28.9491
CAM40700	1698	1559	0	0
CAM40701	2007	1868	0	0
CAM40702	630	491	0	0
CAM40703	1011	872	0	0
CAM40704	390	251	2	152.127
CAM40705	9339	9200	7	14.5265
CAM40706	2583	2444	6	46.8706
CAM40707	1863	1724	9	99.668
CAM40708	594	455	0	0
CAM40709	687	548	2	69.6787
CAM40710	663	524	2	72.87
CAM40711	984	845	4	90.3761
CAM40712	2022	1883	1	10.1391
CAM40713	768	629	5	151.764
CAM40714	1536	1397	7	95.6647
CAM40715	1776	1637	0	0
CAM40716	981	842	0	0
CAM40717	2703	2564	7	52.1231
CAM40718	1419	1280	0.5	7.45779
CAM40719	2718	2579	6	44.4171
CAM40720	591	452	5	211.194
CAM40721	372	233	0	0
CAM40722	798	659	6	173.827
CAM40723	615	476	7	280.764
CAM40724	1362	1223	4	62.443
CAM40725	2388	2249	0	0
CAM40726	3099	2960	0	0
CAM40727	3312	3173	2	12.034
CAM40728	1935	1796	2	21.2605
CAM40729	1227	1088	0	0
CAM40730	2697	2558	4	29.8545
CAM40731	225	86	0	0
CAM40732	780	641	0	0
CAM40733	318	179	1	106.659
CAM40734	4881	4742	9	36.2352
CAM40735	762	623	1	30.6452
CAM40736	648	509	2	75.0175
CAM40737	1170	1031	4	74.0716
CAM40738	1293	1154	2	33.0883
CAM40739	2856	2717	0	0
CAM40740	1419	1280	0.5	7.45779
CAM40741	657	518	3	110.571
CAM40742	762	623	4	122.581
CAM40743	1923	1784	6	64.2106
CAM40744	1959	1820	3	31.4702
CAM40745	894	755	2	50.5747
CAM40746	1878	1739	2	21.9574
CAM40747	384	245	2	155.853
CAM40748	615	476	3	120.327
CAM40749	1755	1616	4	47.2573
CAM40750	570	431	3.99025	176.755
CAM40751	1071	932	6	122.91
CAM40752	1881	1742	4	43.8392
CAM40753	2118	1979	0	0
CAM40754	1290	1151	0	0
CAM40755	1461	1322	3	43.3252
CAM40756	1347	1208	0	0
CAM40757	1713	1574	2	24.2591
CAM40758	369	230	1	83.0085
CAM40759	4155	4016	6	28.5238
CAM40760	2550	2411	0	0
CAM40761	3330	3191	7	41.8814
CAM40762	2364	2225	1	8.58065
CAM40763	1272	1133	2	33.7016
CAM40764	351	212	8	720.451
CAM40765	3051	2912	4	26.2252
CAM40766	3780	3641	2	10.4872
CAM40767	3411	3272	2	11.6699
CAM40768	1506	1367	0	0
CAM40769	1533	1394	0	0
CAM40770	651	512	2	74.5779
CAM40771	2805	2666	1	7.16127
CAM40772	2895	2756	2	13.8548
CAM40773	2604	2465	2	15.4904
CAM40774	606	467	5	204.411
CAM40775	4407	4268	1	4.47328
CAM40776	4248	4109	2	9.29275
CAM40777	3426	3287	2	11.6166
CAM40778	1194	1055	0	0
CAM40779	273	134	3	427.432
CAM40780	828	689	0	0
CAM40781	2268	2129	0	0
CAM40782	1188	1049	0	0
CAM40783	909	770	2	49.5895
CAM40784	1347	1208	4	63.2184
CAM40785	4278	4139	5	23.0635
CAM40786	2685	2546	0	0
CAM40787	3111	2972	4	25.6958
CAM40788	5937	5798	8	26.3428
CAM40789	1176	1037	2	36.8215
CAM40790	1578	1439	1	13.2675
CAM40791	2436	2297	10	83.1169
CAM40792	3492	3353	2	11.388
CAM40793	1482	1343	3	42.6477
CAM40794	2562	2423	6	47.2768
CAM40795	624	485	4	157.459
CAM40796	1629	1490	4	51.2536
CAM40797	1905	1766	28	302.704
CAM40798	1698	1559	0	0
CAM40799	2295	2156	8	70.8421
CAM40801	1953	1814	5	52.6239
CAM40802	1536	1397	10	136.664
CAM40803	4938	4799	13	51.7181
CAM40804	3135	2996	18	114.705
CAM40806	1200	1061	0	0
CAM40807	1761	1622	9	105.936
CAM40808	2055	1916	4	39.8579
CAM40809	822	683	2	55.9062
CAM40810	2037	1898	2	20.118
CBZ14819	1653	1514	0	0
CAM40812	3900	3761	6	30.4578
CAM40813	1497	1358	6	84.3532
CAM40814	1278	1139	2	33.5241
CAM40815	6210	6071	6	18.8687
CAM40816	1584	1445	3	39.6373
CAM40817	300	161	2	237.167
CAM40818	1716	1577	0	0
CAM40819	3177	3038	4	25.1375
CAM40820	2805	2666	2	14.3225
CAM40821	1452	1313	9	130.866
CAM40822	1488	1349	2	28.3053
CAM40823	3858	3719	8	41.069
CAM40824	1110	971	0	0
CAM40825	2373	2234	0	0
CAM40826	3453	3314	6	34.566
CAM40827	3582	3443	14	77.6321
CAM40828	2526	2387	6	47.9898
CAM40829	801	662	2	57.6796
CAM40830	2631	2492	0	0
CAM40831	498	359	1	53.1809
CAM40832	1380	1241	1	15.3843
CAM40833	1506	1367	0	0
CAM40834	2454	2315	10	82.4706
CAM40835	3324	3185	2	11.9887
CAM40836	2631	2492	2	15.3226
CAM40837	409	270	0.148265	10.484
CAM40838	14943	14804	8	10.3172
CAM40839	2553	2414	0	0
CAM40840	459	320	0	0
CAM40841	1425	1286	4	59.384
CAM40842	1761	1622	0	0
CAM40843	1005	866	8	176.369
CAM40844	1185	1046	0	0
CAM40846	1149	1010	3	56.7088
CAM40847	1416	1277	15	224.259
CAM40848	348	209	0	0
CAM40849	1227	1088	0	0
CAM40850	789	650	0	0
CAM40851	8253	8114	0	0
CAM40852	5127	4988	0	0
CAM40853	945	806	0	0
CAM40854	4104	3965	0	0
CAM40855	1893	1754	1	10.8848
CAM40856	1956	1817	2	21.0148
CAM40857	4155	4016	4	19.0159
CAM40858	3717	3578	4	21.3437
CAM40859	993	854	0	0
CAM40860	2895	2756	0	0
CAM40861	3312	3173	1	6.017
CAM40862	2853	2714	2	14.0692
CAM40863	2964	2825	0	0
CAM40864	4311	4172	3	13.7286
CAM40865	2043	1904	12	120.327
CAM40867	13302	13163	0	0
CAM40868	6984	6845	6	16.7351
CAM40869	6765	6626	4	11.5255
CBZ14822	4353	4214	11	49.8366
CAM40871	1398	1259	5	75.8219
CAM40872	2844	2705	8	56.4642
CAM40873	762	623	3	91.9356
CAM40874	456	317	13.6	819.087
CAM40875	1461	1322	2	28.8834
CAM40876	1599	1460	0	0
CAM40877	1818	1679	3	34.1131
CAM40878	312	173	0	0
CAM40879	1005	866	2	44.0923
CAM40880	2715	2576	5	37.0574
CAM40881	2946	2807	12	81.6186
CAM40882	1611	1472	4	51.8803
CAM40883	321	182	17	1783.31
CAM40884	414	275	0	0
CAM40885	990	851	6	134.608
CAM40886	2850	2711	0	0
CAM40887	1185	1046	21	383.299
CAM37640	558	419	0	0
CAM37641	1125	986	4	77.4521
CAM37642	645	506	2	75.4623
CAM37643	1098	959	6	119.449
CAM37644	954	815	8	187.406
CAM37645	1974	1835	2	20.8087
CAM37646	2880	2741	2	13.9306
CAM37647	1002	863	8	176.982
CAM37648	2196	2057	2	18.5629
CAM37649	1233	1094	0	0
CAM37650	2097	1958	0	0
CAM37651	2481	2342	5	40.7599
CAM37652	2601	2462	10	77.5465
CAM37653	693	554	6	206.772
CAM37654	507	368	0	0
CAM37655	1047	908	4	84.1055
CAM37656	918	779	2	49.0166
CAM37657	13302	13163	23	33.3598
CBZ14481	555	416	0	0
CAM37659	1074	935	0	0
CAM37660	900	761	0	0
CAM37661	1164	1025	0	0
CAM37662	399	260	0	0
CAM37663	528	389	4	196.318
CAM37664	2283	2144	8	71.2386
CAM37665	531	392	2	97.4079
CAM37666	1494	1355	0	0
CAM37667	621	482	0	0
CAM37668	762	623	2	61.2904
CAM37669	1881	1742	3	32.8794
CAM37670	2415	2276	4	33.5535
CAM37671	2097	1958	0	0
CAM37672	3792	3653	0	0
CAM37673	1182	1043	6	109.829
CAM37675	1104	965	3	59.3532
CAM37676	1794	1655	4	46.1437
CAM37677	441	302	0	0
CAM37678	2205	2066	8	73.9282
CAM37679	2982	2843	12	80.5851
CAM37680	1071	932	5	102.425
CAM37681	1641	1502	0	0
CAM37682	1698	1559	0	0
CAM37683	552	413	0	0
CAM37684	777	638	5	149.623
CAM37685	4278	4139	4.60571	21.2448
CAM37686	3480	3341	0	0
CAM37687	480	341	31	1735.63
CAM37688	555	416	0	0
CAM37689	3690	3551	4	21.506
CAM37690	603	464	0	0
CAM37691	669	530	0	0
CAM37692	3654	3515	8	43.4525
CAM37693	987	848	8	180.113
CBZ14483	942	803	1	23.7758
CAM37695	984	845	6	135.564
CAM37696	1374	1235	4	61.8363
CAM37697	2235	2096	4	36.435
CAM37698	1218	1079	4	70.7765
CAM37699	5604	5465	0	0
CAM37700	3405	3266	2	11.6913
CAM37701	1962	1823	4	41.8913
CAM37702	1914	1775	1	10.756
CAM37703	318	179	2	213.318
CAM37704	1698	1559	2	24.4926
CAM37705	1986	1847	0	0
CAM37706	1335	1196	0	0
CAM37707	1656	1517	8	100.683
CAM37708	2577	2438	0	0
CAM37709	3081	2942	0	0
CAM37710	1590	1451	6	78.9467
CAM37711	5259	5120	6	22.3734
CAM37712	2247	2108	6	54.3414
CAM37713	1824	1685	2	22.6611
CAM37714	996	857	10	222.777
CAM37715	1671	1532	6	74.7727
CAM37716	16785	16646	20	22.9388
CAM37717	2934	2795	0	0
CAM37718	3150	3011	0	0
CAM37719	1374	1235	3	46.3772
CAM37720	2262	2123	12	107.915
CAM37721	1800	1661	0	0
CAM37722	1899	1760	0	0
CAM37723	810	671	1	28.453
CAM37724	2367	2228	8	68.5528
CAM37725	1422	1283	3	44.6421
CAM37726	675	536	0	0
CAM37727	2061	1922	0	0
CAM37728	1989	1850	9	92.8798
CAM37729	897	758	4	100.749
CAM37730	4974	4835	12	47.3844
CAM37731	435	296	1.66626	107.474
CAM37732	612	473	1.33374	53.8343
CAM37733	672	533	2	71.6396
CAM37734	339	200	0	0
CAM37735	1482	1343	21	298.534
CAM37736	1467	1328	0	0
CAM37737	2283	2144	3	26.7145
CAM37738	2493	2354	0	0
CAM37739	1401	1262	4	60.5133
CAM37740	1089	950	0	0
CAM37741	2712	2573	1	7.42011
CAM37742	1653	1514	0	0
CAM37743	2763	2624	0	0
CAM37744	1167	1028	0	0
CAM37745	480	341	0	0
CAM37746	2367	2228	2	17.1382
CAM37747	2937	2798	0	0
CAM37748	321	182	2	209.802
CAM37749	1530	1391	0	0
CAM37750	1818	1679	4	45.4841
CAM37751	7026	6887	0	0
CAM37752	2739	2600	0	0
CAM37753	1866	1727	0	0
CAM37754	471	332	0	0
CAM37755	543	404	0	0
CAM37756	1836	1697	0	0
CAM37757	363	224	11	937.551
CAM37758	1029	890	0	0
CAM37759	1440	1301	0	0
CAM37760	156	17	7	7861.39
CAM37761	1608	1469	2	25.9931
CAM37762	4074	3935	2	9.70366
CAM37763	1050	911	1	20.9571
CAM37764	3828	3689	1	5.17537
CAM37765	6021	5882	0	0
CAM37766	3360	3221	6	35.564
CAM37767	483	344	0	0
CAM37768	6483	6344	18	54.1701
CAM37769	447	308	0	0
CAM37770	5541	5402	12	42.4108
CAM37771	6750	6611	12	34.6549
CAM37772	300	161	1	118.584
CAM37773	1863	1724	4	44.2969
CAM37774	3063	2924	4	26.1176
CAM37775	345	206	4	370.717
CAM37776	342	203	0	0
CAM37777	3741	3602	2	10.6007
CAM37778	10050	9911	7	13.4844
CAM37779	5445	5306	4	14.3927
CAM37780	1800	1661	5	57.4713
CAM37781	327	188	1	101.553
CAM37782	549	410	2	93.1315
CAM37783	2880	2741	2	13.9306
CAM37784	864	725	0	0
CAM37785	588	449	2	85.0421
CAM37786	1077	938	1	20.3539
CAM37787	1800	1661	0	0
CAM37788	1038	899	3	63.7106
CAM37789	4713	4574	9	37.5661
CAM37790	2163	2024	1	9.43278
CAM37791	3758	3619	1	5.27548
CAM37792	3114	2975	0	0
CAM37793	1806	1667	12	137.435
CAM37794	1095	956	0	0
CAM37795	1719	1580	10	120.835
CAM37796	342	203	1	94.049
CAM37797	3438	3299	18	104.169
CAM37798	1290	1151	4	66.3491
CAM37799	4026	3887	2	9.82349
CAM37800	3240	3101	0	0
CAM37801	2079	1940	8	78.7297
CAM37802	1026	887	4	86.0967
CBZ14485	2769	2630	2	14.5186
CAM37804	846	707	1	27.0042
CAM37805	1632	1493	4	51.1506
CAM37806	807	668	0	0
CAM37807	1356	1217	13	203.94
CAM37808	720	581	2	65.721
CAM37810	2076	1937	2	19.7129
CAM37811	12669	12530	18	27.4266
CAM42796	4854	4715	11.8077	47.8118
CAM42797	264	125	4.11348	628.274
CAM42798	1455	1316	3	43.5227
CAM42799	2304	2165	3.48894	30.7671
CAM42800	405	266	1.88652	135.404
CAM42801	1455	1316	3	43.5227
CAM42802	1104	965	0	0
CAM42803	1476	1337	7	99.9579
CAM42804	1029	890	6	128.71
CAM42805	1002	863	11	243.35
CAM42806	1152	1013	0	0
CAM42807	738	599	0	0
CAM42808	1266	1127	8	135.524
CAM42809	915	776	6	147.618
CAM42811	687	548	0	0
CAM42812	936	797	0	0
CAM42813	3234	3095	14	86.361
CAM42814	717	578	2	66.0621
CAM42815	3126	2987	7	44.7418
CAM42816	2982	2843	0	0
CAM42817	1137	998	0	0
CAM42818	273	134	0	0
CAM42819	927	788	3	72.6851
CAM42820	378	239	3	239.648
CAM42821	2313	2174	4	35.1278
CAM42822	1089	950	4	80.3872
CAM42823	1602	1463	0	0
CAM42824	3075	2936	3	19.5081
CAM42825	273	134	8	1139.82
CAM42826	3249	3110	6	36.8333
CAM42827	6045	5906	11	35.559
CAM42828	4158	4019	1.44084	6.84462
CAM42829	3636	3497	3	16.3786
CAM42831	1032	893	4	85.5183
CAM42832	2655	2516	0	0
CAM42833	4950	4811	4	15.8736
CAM42834	963	824	11	254.868
CAM42835	4710	4571	2	8.35351
CAM42836	2682	2543	9	67.5688
CAM42837	1398	1259	9	136.479
CAM42838	1074	935	10	204.192
CAM42839	2676	2537	1	7.5254
CAM42840	1578	1439	2	26.535
CAM42841	1080	941	11	223.179
CAM42842	1815	1676	0	0
CAM42843	2301	2162	0	0
CAM42844	2157	2018	0	0
CAM42845	501	362	12.9524	683.111
CAM42846	873	734	4	104.043
CAM42847	804	665	23.8882	685.824
CAM42848	843	704	17	461.027
CAM42849	2625	2486	0	0
CAM42850	1533	1394	4	54.7832
CAM42851	438	299	0	0
CAM42852	453	314	2	121.605
CAM42853	1092	953	22	440.738
CAM42854	783	644	7	207.521
CAM42855	612	473	2	80.7271
CAM42856	1152	1013	2	37.6939
CBZ14802	306	167	0	0
CAM42857	621	482	8	316.879
CAM42858	342	203	2	188.098
CAM42859	534	395	2	96.6681
CAM42860	1755	1616	2	23.6287
CAM42861	1737	1598	12	143.369
CAM42862	951	812	7	164.586
CBZ14803	2418	2279	7	58.6414
CAM42864	1113	974	0	0
CAM42865	912	773	0	0
CAM42866	561	422	2	90.4832
CAM42867	1815	1676	12	136.697
CAM42868	846	707	3	81.0125
CAM42869	630	491	4	155.535
CAM42870	909	770	6	148.768
CAM42871	3357	3218	6	35.5972
CAM42872	192	53	0	0
CAM42873	702	563	0	0
CAM42874	897	758	4	100.749
CAM42875	351	212	1	90.0564
CAM42876	1446	1307	4	58.4298
CAM42877	1782	1643	0	0
CAM42878	1173	1034	3	55.3925
CAM42879	708	569	32	1073.71
CAM42880	891	752	5	126.941
CAM42881	4947	4808	8	31.767
CAM42882	3336	3197	2	11.9437
CAM42883	498	359	0	0
CAM42884	3429	3290	2	11.606
CAM42885	4062	3923	0	0
CAM42886	495	356	2	107.258
CAM42887	1401	1262	8	121.027
CAM42888	1530	1391	0	0
CAM42889	2256	2117	8	72.1472
CAM42890	2010	1871	4	40.8166
CAM42891	1503	1364	7	97.9792
CAM42892	540	401	17.9512	854.673
CAM42893	1212	1073	1	17.7931
CAM42894	402	263	0	0
CAM42895	843	704	4	108.477
CAM42896	2694	2555	8	59.7791
CAM42897	2115	1976	2	19.3238
CAM42898	3150	3011	4	25.3629
CAM42899	2805	2666	15	107.419
CAM42900	816	677	4	112.803
CAM42901	5673	5534	0	0
CAM42902	1668	1529	0	0
CAM42903	1230	1091	2	34.999
CAM42905	1617	1478	14	180.844
CAM42906	1269	1130	8	135.164
CAM42907	2487	2348	2	16.2623
CAM42908	630	491	4	155.535
CAM42909	1743	1604	3	35.7081
CAM42910	615	476	0	0
CAM42911	1806	1667	7	80.1702
CAM42912	249	110	1	173.563
CAM42913	567	428	0	0
CAM42914	4869	4730	4	16.1454
CAM42915	3114	2975	7	44.9222
CAM42916	1098	959	0	0
CAM42917	1014	875	3	65.4581
CAM42918	3189	3050	6	37.5579
CAM42919	1302	1163	0	0
CAM42920	1008	869	6	131.82
CAM42921	399	260	8.10501	595.155
CAM42922	399	260	51.1482	3755.84
CAM42923	1695	1556	3	36.8097
CAM42924	2271	2132	4	35.8198
CAM42925	918	779	0	0
CAM42926	987	848	0	0
CAM42927	1095	956	2	39.9413
CAM42928	2001	1862	2	20.5069
CAM42929	1683	1544	0	0
CAM42930	825	686	2	55.6617
CAM42931	2406	2267	0	0
CAM42932	2394	2255	6	50.799
CAM42933	1227	1088	1	17.5477
CAM42934	2760	2621	14	101.979
CAM42935	1230	1091	0	0
CAM42936	1440	1301	0	0
CAM42937	1482	1343	0	0
CAM42938	2283	2144	1	8.90483
CAM42939	600	461	3	124.243
CAM42940	1683	1544	0	0
CAM42941	816	677	4	112.803
CAM42942	1146	1007	4	75.8369
CAM42943	1659	1520	0	0
CAM42944	1890	1751	4	43.6138
CAM42945	4611	4472	14	59.7691
CAM42946	1467	1328	4	57.5059
CAM42947	2067	1928	2	19.8049
CAM42948	2346	2207	4	34.6025
CAM42949	1059	920	0	0
CAM42950	2322	2183	6	52.4744
CAM42951	5037	4898	0	0
CAM42952	1233	1094	0	0
CBZ14804	2064	1925	4	39.6716
CAM42954	3282	3143	6	36.4466
CAM42955	444	305	4	250.386
CAM42956	486	347	4	220.08
CAM42957	9624	9485	4	8.05143
CAM42958	840	701	2	54.4706
CAM42959	1422	1283	4	59.5228
CAM42960	573	434	6	263.944
CAM42961	1128	989	4	77.2172
CAM42962	2127	1988	2	19.2072
CAM42964	1860	1721	4	44.3741
CAM42965	1359	1220	2	31.2983
CAM42966	699	560	1	34.0928
CAM42967	1215	1076	2	35.4869
CAM42968	2745	2606	2	14.6523
CAM42969	2211	2072	0	0
CAM42970	1287	1148	1	16.6306
CAM42971	2817	2678	8	57.0335
CAM42972	2001	1862	8	82.0277
CAM42973	891	752	2	50.7765
CAM42974	2307	2168	3	26.4188
CAM42975	1170	1031	4	74.0716
CAM42976	648	509	0	0
CAM42977	2772	2633	4	29.0041
CAM42978	3615	3476	0	0
CAM42979	882	743	2	51.3915
CAM42980	411	272	0	0
CAM42981	1701	1562	0	0
CAM42982	1530	1391	2	27.4507
CAM42983	2019	1880	6	60.9318
CAM42984	2187	2048	2	18.6445
CAM42985	972	833	0	0
CAM42986	384	245	0	0
CAM42987	2313	2174	0	0
CAM42988	1581	1442	4	52.9596
CAM42989	1542	1403	0	0
CAM42990	534	395	2	96.6681
CAM42991	1863	1724	4	44.2969
CAM42992	735	596	6	192.201
CAM42993	480	341	0	0
CAM42994	1968	1829	0	0
CAM42995	588	449	0	0
CAM42996	627	488	9	352.106
CAM42997	660	521	0	0
CAM42998	1785	1646	5	57.995
CAM42999	768	629	0	0
CAM43000	1830	1691	1	11.2903
CAM43001	477	338	0	0
CAM43003	3699	3560	2	10.7258
CAM43004	1821	1682	5	56.7537
CAM43005	1608	1469	2	25.9931
CAM43006	1320	1181	1	16.1659
CAM43007	2373	2234	5	42.7304
CAM43008	972	833	0	0
CAM43009	1353	1214	0	0
CAM43010	864	725	4	105.335
CAM43011	1437	1298	2	29.4175
CBZ14806	882	743	0	0
CAM43013	447	308	0	0
CAM43014	2181	2042	2	18.6993
CAM43015	333	194	5	492.061
CAM43016	1113	974	7	137.211
CAM43017	888	749	2	50.9798
CAM43018	483	344	1	55.4999
CAM43019	639	500	3	114.552
CAM43020	2769	2630	2	14.5186
CAM43021	276	137	0	0
CAM43022	2193	2054	4	37.18
CAM43023	981	842	0	0
CAM43024	1620	1481	0	0
CAM43025	1014	875	1	21.8194
CAM43026	2886	2747	1	6.95011
CAM43027	2631	2492	2	15.3226
CAM43028	1503	1364	4	55.9881
CAM43029	1212	1073	0	0
CAM43030	402	263	2	145.186
CAM43031	3249	3110	1	6.13889
CAM43032	3177	3038	14	87.9813
CBZ14807	3915	3776	0	0
CAM43034	1839	1700	0	0
CAM43035	699	560	3	102.278
CAM43036	1833	1694	0	0
CAM43037	3057	2918	2	13.0856
CAM43038	621	482	2	79.2197
CAM43039	4938	4799	7	27.8482
CAM43040	2313	2174	2	17.5639
CAM43041	2919	2780	5	34.338
CAM43042	606	467	0	0
CAM43043	945	806	0	0
CAM43044	564	425	0	0
CAM43045	4416	4277	6	26.7832
CAM43046	855	716	2	53.3295
CAM43047	1911	1772	2	21.5485
CAM43048	1362	1223	0	0
CAM43049	3684	3545	0	0
CAM43050	1314	1175	0	0
CAM43051	420	281	0	0
CAM43052	1017	878	8	173.959
CAM43053	1749	1610	2	23.7167
CAM43054	2490	2351	3	24.3623
CAM43055	837	698	8	218.819
CAM43056	1215	1076	3	53.2303
CAM43057	1587	1448	3	39.5551
CAM43058	1041	902	0	0
CAM43060	6537	6398	9	26.8564
CAM43061	3048	2909	1	6.56306
CAM43062	1272	1133	0	0
CAM43063	1251	1112	4	68.6761
CAM43064	1071	932	3	61.4548
CAM43065	3024	2885	6	39.706
CAM43066	417	278	2	137.352
CAM43067	3855	3716	12	61.6532
CAM43068	489	350	0	0
CAM43069	2001	1862	3	30.7604
CAM43070	2739	2600	0	0
CAM43071	1569	1430	2	26.702
CAM43072	2022	1883	6	60.8347
CAM43073	4818	4679	0	0
CAM43074	1323	1184	2	32.2499
CAM43075	2307	2168	0	0
CAM43076	1101	962	3	59.5383
CAM43077	399	260	0	0
CAM43078	2148	2009	2	19.0064
CAM43079	2988	2849	2	13.4026
CAM43080	390	251	2	152.127
CAM43081	417	278	0	0
CAM43082	813	674	2	56.6527
CAM43083	1200	1061	2	35.9886
CAM43084	6114	5975	2	6.39061
CAM43085	1416	1277	4	59.8025
