target_id	length	eff_length	est_counts	tpm
CAM42845	501	502	155.032	169.575
CAM42846	873	303	11	19.9339
CAM42847	804	234	215.116	504.777
CAM42848	843	273	30	60.3395
CAM42849	2625	2055	34	9.08469
CAM42850	1533	963	45	25.6584
CAM42851	438	439	4	5.00309
CAM42852	453	454	15	18.1417
CAM42853	1092	522	51	53.6466
CAM42854	783	213	28	72.1807
CAM42855	612	42	16	209.177
CAM42856	1152	582	25	23.5863
CBZ14802	306	307	24	42.9255
CAM42857	621	51	12	129.197
CAM42858	342	343	14	22.4118
CAM42859	534	535	15	15.395
CAM42860	1755	1185	12	5.5604
CAM42861	1737	1167	28	13.1744
CAM42862	951	381	48	69.1766
CBZ14803	2418	1848	21	6.23965
CAM42864	1113	543	19	19.2131
CAM42865	912	342	15	24.0829
CAM42866	561	562	45	43.9662
CAM42867	1815	1245	32	14.1131
CAM42868	846	276	10	19.8945
CAM42869	630	60	15	137.272
CAM42870	909	339	18	29.1552
CAM42871	3357	2787	64	12.6091
CAM42872	192	193	11	31.2952
CAM42873	702	132	5	20.7988
CAM42874	897	327	7	11.7542
CAM42875	351	352	15	23.3987
CAM42876	1446	876	21	13.1631
CAM42877	1782	1212	18	8.15479
CAM42878	1173	603	29	26.4073
CAM42879	708	138	137	545.11
CAM42880	891	321	44	75.2645
CAM42881	4947	4377	38	4.76705
CAM42882	3336	2766	60	11.9108
CAM42883	498	499	16	17.6061
CAM42884	3429	2859	32	6.1458
CAM42885	4062	3492	0	0
CAM42886	495	496	4	4.42814
CAM42887	1401	831	16	10.5721
CAM42888	1530	960	24	13.7272
CAM42889	2256	1686	28	9.11892
CAM42890	2010	1440	14	5.33837
CAM42891	1503	933	27	15.89
CAM42892	540	541	180.997	183.703
CAM42893	1212	642	19	16.2503
CAM42894	402	403	11	14.9875
CAM42895	843	273	32	64.3621
CAM42896	2694	2124	38	9.82363
CAM42897	2115	1545	35	12.4389
CAM42898	3150	2580	36	7.66171
CAM42899	2805	2235	59	14.495
CAM42900	816	246	30	66.9621
CAM42901	5673	5103	44	4.73445
CAM42902	1668	1098	0	0
CAM42903	1230	660	14	11.6473
CAM42905	1617	1047	48	25.1731
CAM42906	1269	699	21	16.4962
CAM42907	2487	1917	35	10.0251
CAM42908	630	60	23	210.484
CAM42909	1743	1173	26	12.1708
CAM42910	615	45	16	195.232
CAM42911	1806	1236	25	11.1062
CAM42912	249	250	20	43.9271
CAM42913	567	568	17	16.434
CAM42914	4869	4299	53	6.76942
CAM42915	3114	2544	49	10.576
CAM42916	1098	528	16	16.6391
CAM42917	1014	444	39	48.2308
CAM42918	3189	2619	51	10.6925
CAM42919	1302	732	13	9.75158
CAM42920	1008	438	10	12.5363
CAM42921	399	400	12.6512	17.3666
CAM42922	399	400	399.317	548.152
CAM42923	1695	1125	40	19.5232
CAM42924	2271	1701	25	8.07009
CAM42925	918	348	21	33.1347
CAM42926	987	417	8	10.5341
CAM42927	1095	525	11	11.5047
CAM42928	2001	1431	27	10.3602
CAM42929	1683	1113	14	6.90678
CAM42930	825	255	25	53.8323
CAM42931	2406	1836	19	5.68229
CAM42932	2394	1824	8	2.40829
CAM42933	1227	657	13	10.8648
CAM42934	2760	2190	62	15.545
CAM42935	1230	660	30	24.9586
CAM42936	1440	870	4	2.52455
CAM42937	1482	912	14	8.429
CAM42938	2283	1713	44	14.1039
CAM42939	600	30	8	146.424
CAM42940	1683	1113	22	10.8535
CAM42941	816	246	55	122.764
CAM42942	1146	576	14	13.3459
CAM42943	1659	1089	10	5.04214
CAM42944	1890	1320	33	13.7272
CAM42945	4611	4041	52	7.06573
CAM42946	1467	897	12	7.34567
CAM42947	2067	1497	40	14.6717
CAM42948	2346	1776	17	5.25592
CAM42949	1059	489	3	3.36864
CAM42950	2322	1752	30	9.40221
CAM42951	5037	4467	7	0.860449
CAM42952	1233	663	23	19.0483
CBZ14804	2064	1494	35	12.8635
CAM42954	3282	2712	23	4.65673
CAM42955	444	445	5	6.16954
CAM42956	486	487	9	10.1474
CAM42957	9624	9054	77	4.66974
CAM42958	840	270	18	36.6059
CAM42959	1422	852	10	6.44471
CAM42960	573	3	18	3294.53
CAM42961	1128	558	30	29.5209
CAM42962	2127	1557	49	17.2803
CAM42964	1860	1290	24	10.2156
CAM42965	1359	789	13	9.04709
CAM42966	699	129	26	110.669
CAM42967	1215	645	7	5.95911
CAM42968	2745	2175	16	4.03928
CAM42969	2211	1641	21	7.02673
CAM42970	1287	717	56	42.8856
CAM42971	2817	2247	10	2.44365
CAM42972	2001	1431	20	7.6742
CAM42973	891	321	7	11.9739
CAM42974	2307	1737	21	6.63838
CAM42975	1170	600	5	4.57574
CAM42976	648	78	9	63.3564
CAM42977	2772	2202	17	4.23911
CAM42978	3615	3045	15	2.70487
CAM42979	882	312	12	21.1188
CAM42980	411	412	2	2.66548
CAM42981	1701	1131	7	3.39843
CAM42982	1530	960	29	16.5871
CAM42983	2019	1449	34	12.8841
CAM42984	2187	1617	36	12.2246
CAM42985	972	402	22	30.0497
CAM42986	384	385	2	2.85241
CAM42987	2313	1743	8	2.5202
CAM42988	1581	1011	12	6.51738
CAM42989	1542	972	7	3.95435
CAM42990	534	535	11	11.2897
CAM42991	1863	1293	32	13.5892
CAM42992	735	165	29	96.5066
CAM42993	480	481	4	4.56623
CAM42994	1968	1398	12	4.71321
CAM42995	588	18	32.9231	1004.32
CAM42996	627	57	16.0769	154.871
CAM42997	660	90	14	85.4139
CAM42998	1785	1215	22	9.94235
CAM42999	768	198	8	22.1854
CAM43000	1830	1260	11	4.79363
CAM43001	477	478	13	14.9334
CAM43003	3699	3129	54	9.47613
CAM43004	1821	1251	22	9.65624
CAM43005	1608	1038	15	7.93481
CAM43006	1320	750	9	6.58907
CAM43007	2373	1803	10	3.04542
CAM43008	972	402	18	24.5861
CAM43009	1353	783	4	2.80505
CAM43010	864	294	12	22.4118
CAM43011	1437	867	18	11.3998
CBZ14806	882	312	2	3.5198
CAM43013	447	448	6	7.35387
CAM43014	2181	1611	12	4.09005
CAM43015	333	334	16	26.3037
CAM43016	1113	543	22	22.2467
CAM43017	888	318	10	17.267
CAM43018	483	484	15	17.0172
CAM43019	639	69	1	7.95781
CAM43020	2769	2199	22	5.49339
CAM43021	276	277	9	17.8404
CAM43022	2193	1623	17	5.7514
CAM43023	981	411	1	1.33598
CAM43024	1620	1050	9	4.70648
CAM43025	1014	444	34	42.0474
CAM43026	2886	2316	20	4.7417
CAM43027	2631	2061	11	2.93061
CAM43028	1503	933	35	20.5982
CAM43029	1212	642	32	27.3689
CAM43030	402	403	4	5.45002
CAM43031	3249	2679	79	16.1919
CAM43032	3177	2607	5	1.05311
CBZ14807	3915	3345	30	4.92457
CAM43034	1839	1269	6	2.59617
CAM43035	699	129	7	29.7955
CAM43036	1833	1263	28	12.173
CAM43037	3057	2487	22	4.85724
CAM43038	621	51	17	183.03
CAM43039	4938	4368	73	9.17663
CAM43040	2313	1743	28	8.82071
CAM43041	2919	2349	20	4.67509
CAM43042	606	36	8.86047	135.144
CAM43043	945	375	0	0
CAM43044	564	565	22	21.3805
CAM43045	4416	3846	52	7.42398
