target_id	length	eff_length	est_counts	tpm
CAM40639	1743	1585	26	58.7198
CAM40640	354	196	10	182.635
CAM40641	660	502	168.755	1203.35
CAM40642	2649	2491	9	12.9333
CAM40643	1653	1495	17	40.7051
CAM40644	3450	3292	26	28.2719
CAM40645	6000	5842	12	7.35293
CAM40646	1242	1084	14	46.2317
CAM40647	1764	1606	38	84.6991
CAM40648	582	424	19	160.409
CAM40650	3585	3427	35	36.559
CAM40651	2820	2662	23	30.9286
CAM40652	1461	1303	3	8.24171
CAM40653	645	487	15	110.256
CAM40654	1368	1210	8	23.6671
CAM40655	1287	1129	13	41.2183
CAM40656	2736	2578	4	5.55415
CAM40657	732	574	8	49.8906
CAM40658	1647	1489	6	14.4244
CAM40659	612	454	6	47.3082
CAM40660	2262	2104	21	35.7285
CAM40661	2262	2104	63	107.185
CAM40662	933	775	8	36.9512
CAM40663	1965	1807	35	69.3347
CAM40664	873	715	2.80462	14.0413
CAM40665	1413	1255	1.19538	3.4096
CAM40666	2457	2299	8	12.4564
CAM40667	444	286	15	187.744
CAM40668	4134	3976	20	18.0063
CAM40669	1278	1120	4	12.7845
CAM40670	2574	2416	30	44.4493
CAM40671	1908	1750	23	47.0468
CAM40672	1041	883	5	20.2698
CAM40673	2133	1975	16	28.9997
CAM40674	1905	1747	10	20.4903
CAM40675	2331	2173	9	14.826
CAM40676	756	598	4	23.9442
CAM40677	996	838	4	17.0866
CAM40678	2292	2134	14	23.4841
CAM40679	978	820	23	100.405
CAM40680	504	346	0	0
CAM40681	1770	1612	10	22.2063
CAM40682	1962	1804	5	9.92143
CAM40683	642	484	0	0
CAM40684	1947	1789	7.62049	15.248
CAM40685	648	490	18	131.497
CAM40686	1947	1789	14.7073	29.4282
CAM40687	750	592	1	6.04671
CAM40688	1350	1192	9.67218	29.0462
CAM40689	750	592	1	6.04671
CAM40690	1245	1087	23	75.7424
CAM40691	828	670	16.4606	87.9449
CAM40692	546	388	13	119.937
CAM40693	324	166	9	194.077
CAM40694	1719	1561	17	38.984
CBZ14817	1263	1105	14	45.353
CAM40695	1227	1069	19	63.6234
CAM40696	879	721	11	54.6133
CAM40697	5904	5746	61	38.0019
CAM40698	1770	1612	15	33.3094
CAM40699	1458	1300	16	44.0572
CAM40700	1698	1540	2	4.6489
CAM40701	2007	1849	10	19.3599
CAM40702	630	472	0	0
CAM40703	1011	853	3	12.5896
CAM40704	390	232	7	108.007
CAM40705	9339	9181	59	23.004
CAM40706	2583	2425	18	26.5706
CAM40707	1863	1705	19	39.8905
CAM40708	594	436	10	82.1021
CAM40709	687	529	0	0
CAM40710	663	505	10	70.8842
CAM40711	984	826	0	0
CAM40712	2022	1864	16	30.7266
CAM40713	768	610	20	117.366
CAM40714	1536	1378	16	41.5634
CAM40715	1776	1618	13	28.7611
CAM40716	981	823	24	104.388
CAM40717	2703	2545	13	18.2851
CAM40718	1419	1261	7	19.8712
CAM40719	2718	2560	21	29.3643
CAM40720	591	433	40	330.684
CAM40721	372	214	8	133.819
CAM40722	798	640	10	55.9321
CAM40723	615	457	12	93.9952
CAM40724	1362	1204	22	65.4089
CAM40725	2388	2230	23	36.9202
CAM40726	3099	2941	10	12.1715
CAM40727	3312	3154	44	49.9381
CAM40728	1935	1777	36	72.5197
CAM40729	1227	1069	19	63.6234
CAM40730	2697	2539	41	57.8045
CAM40731	225	67	7	373.993
CAM40732	780	622	0	0
CAM40733	318	160	4	89.4913
CAM40734	4881	4723	26	19.7059
CAM40735	762	604	1	5.92658
CAM40736	648	490	7	51.1379
CAM40737	1170	1012	22	77.8185
CAM40738	1293	1135	24	75.6931
CAM40739	2856	2698	7	9.28746
CAM40740	1419	1261	7	19.8712
CAM40741	657	499	14	100.431
CAM40742	762	604	8	47.4126
CAM40743	1923	1765	4	8.11252
CAM40744	1959	1801	38	75.5285
CAM40745	894	736	9	43.7729
CAM40746	1878	1720	15	31.2179
CAM40747	384	226	6	95.035
CAM40748	615	457	7	54.8305
CAM40749	1755	1597	25	56.0371
CAM40750	570	412	18	156.393
CAM40751	1071	913	20	78.4151
CAM40752	1881	1723	17	35.3187
CAM40753	2118	1960	14	25.5689
CAM40754	1290	1132	0	0
CAM40755	1461	1303	12	32.9669
CAM40756	1347	1189	1	3.01064
CAM40757	1713	1555	7	16.1142
CAM40758	369	211	5	84.8259
CAM40759	4155	3997	20	17.9117
CAM40760	2550	2392	2	2.99302
CAM40761	3330	3172	16	18.0562
CAM40762	2364	2206	14	22.7176
CAM40763	1272	1114	4	12.8533
CAM40764	351	193	28	519.328
CAM40765	3051	2893	23	28.459
CAM40766	3780	3622	14	13.8363
CAM40767	3411	3253	25	27.5104
CAM40768	1506	1348	6	15.9332
CAM40769	1533	1375	1	2.60338
CAM40770	651	493	5	36.3048
CAM40771	2805	2647	9	12.1711
CAM40772	2895	2737	9	11.7709
CAM40773	2604	2446	3	4.39041
CAM40774	606	448	29	231.719
CAM40775	4407	4249	4	3.36988
CAM40776	4248	4090	11	9.62742
CAM40777	3426	3268	12	13.1444
CAM40778	1194	1036	5	17.2763
CAM40779	273	115	3	93.3822
CAM40780	828	670	8	42.7421
CAM40781	2268	2110	2	3.39303
CAM40782	1188	1030	0	0
CAM40783	909	751	5	23.8326
CAM40784	1347	1189	2	6.02128
CAM40785	4278	4120	41	35.6227
CAM40786	2685	2527	6	8.49937
CAM40787	3111	2953	26	31.5174
CAM40788	5937	5779	20	12.3885
CAM40789	1176	1018	20	70.3271
CAM40790	1578	1420	5	12.6044
CAM40791	2436	2278	13	20.4282
CAM40792	3492	3334	5	5.3684
CAM40793	1482	1324	38	102.739
CAM40794	2562	2404	7.11111	10.5887
CAM40795	624	466	8.01599	61.5761
CAM40796	1629	1471	18	43.8027
CAM40797	1905	1747	50	102.451
CAM40798	1698	1540	12	27.8934
CAM40799	2295	2137	28	46.9023
CAM40801	1953	1795	21	41.8789
CAM40802	1536	1378	61	158.461
CAM40803	4938	4780	29	21.7175
CAM40804	3135	2977	72	86.5754
CAM40806	1200	1042	8	27.4829
CAM40807	1761	1603	19	42.4288
CAM40808	2055	1897	21	39.6271
CAM40809	822	664	17	91.6477
CAM40810	2037	1879	22	41.9118
CBZ14819	1653	1495	5	11.9721
CAM40812	3900	3742	30	28.6984
CAM40813	1497	1339	21	56.1409
CAM40814	1278	1120	25	79.9029
CAM40815	6210	6052	49	28.9826
CAM40816	1584	1426	11	27.613
CAM40817	300	142	7	176.462
CAM40818	1716	1558	5	11.488
CAM40819	3177	3019	18	21.3427
CAM40820	2805	2647	20	27.0469
CAM40821	1452	1294	12	33.1961
CAM40822	1488	1330	15	40.372
CAM40823	3858	3700	9	8.70726
CAM40824	1110	952	3	11.2804
CAM40825	2373	2215	12	19.3931
CAM40826	3453	3295	7	7.60472
CAM40827	3582	3424	32	33.4547
CAM40828	2526	2368	11	16.6284
CAM40829	801	643	10	55.6711
CAM40830	2631	2473	30	43.4248
CAM40831	498	340	9	94.7555
CAM40832	1380	1222	4	11.7174
CAM40833	1506	1348	11	29.2108
CAM40834	2454	2296	55	85.7495
CAM40835	3324	3166	15	16.9598
CAM40836	2631	2473	10	14.4749
CAM40837	409	251	4.62461	65.9541
CAM40838	14943	14785	61	14.7689
CAM40839	2553	2395	8	11.9571
CAM40840	459	301	3	35.6776
CAM40841	1425	1267	15	42.3795
CAM40842	1761	1603	26	58.0605
CAM40843	1005	847	31	131.014
CAM40844	1185	1027	2	6.97108
CAM40846	1149	991	22	79.4675
CAM40847	1416	1258	42	119.511
CAM40848	348	190	2	37.6805
CAM40849	1227	1069	5	16.743
CAM40850	789	631	0	0
CAM40851	8253	8095	8	3.53764
CAM40852	5127	4969	0	0
CAM40853	945	787	0	0
CAM40854	4104	3946	3	2.72148
CAM40855	1893	1735	2	4.1264
CAM40856	1956	1798	0	0
CAM40857	4155	3997	11	9.85143
CAM40858	3717	3559	0	0
CAM40859	993	835	4	17.148
CAM40860	2895	2737	3	3.92362
CAM40861	3312	3154	2	2.26991
CAM40862	2853	2695	5	6.64128
CAM40863	2964	2806	7	8.92999
CAM40864	4311	4153	19	16.3769
CAM40865	2043	1885	25	47.4755
CAM40867	13302	13144	0	0
CAM40868	6984	6826	32	16.7813
CAM40869	6765	6607	28	15.1703
CBZ14822	4353	4195	32	27.306
CAM40871	1398	1240	13	37.5286
CAM40872	2844	2686	24	31.985
CAM40873	762	604	0	0
CAM40874	456	298	79.5217	955.235
CAM40875	1461	1303	23	63.1865
CAM40876	1599	1441	5	12.4207
CAM40877	1818	1660	34	73.3182
CAM40878	312	154	4	92.978
CAM40879	1005	847	11	46.489
CAM40880	2715	2557	37	51.7978
CAM40881	2946	2788	18	23.1111
CAM40882	1611	1453	13	32.0272
CAM40883	321	163	92	2020.42
CAM40884	414	256	21	293.643
CAM40885	990	832	8	34.4197
CAM40886	2850	2692	2	2.65947
CAM40887	1185	1027	28	97.5952
CAM37640	558	400	1	8.94913
CAM37641	1125	967	32	118.458
CAM37642	645	487	0	0
CAM37643	1098	940	18	68.5465
CAM37644	954	796	14	62.9587
CAM37645	1974	1816	20	39.4235
CAM37646	2880	2722	16	21.0413
CAM37647	1002	844	11	46.6542
CAM37648	2196	2038	28	49.1807
CAM37649	1233	1075	11	36.629
CAM37650	2097	1939	43	79.3837
CAM37651	2481	2323	27	41.6059
CAM37652	2601	2443	24	35.1664
CAM37653	693	535	1	6.69094
CAM37654	507	349	15	153.853
CAM37655	1047	889	1	4.0266
CAM37656	918	760	16	75.3611
CAM37657	13302	13144	143	38.9448
CBZ14481	555	397	3	27.0503
CAM37659	1074	916	6	23.4475
CAM37660	900	742	10	48.2433
CAM37661	1164	1006	4	14.2332
CAM37662	399	241	7	103.973
CAM37663	528	370	2	19.3495
CAM37664	2283	2125	17	28.6372
CAM37665	531	373	5	47.9846
CAM37666	1494	1336	8	21.435
CAM37667	621	463	0	0
CAM37668	762	604	14	82.9721
CAM37669	1881	1723	22	45.7065
CAM37670	2415	2257	7	11.1022
CAM37671	2097	1939	20	36.9227
CAM37672	3792	3634	35	34.4766
CAM37673	1182	1024	14	48.9405
CAM37675	1104	946	15	56.7598
CAM37676	1794	1636	5	10.9403
CAM37677	441	283	2	25.2979
CAM37678	2205	2047	27	47.2157
CAM37679	2982	2824	20	25.3516
CAM37680	1071	913	13	50.9698
CAM37681	1641	1483	16	38.6206
CAM37682	1698	1540	7	16.2711
CAM37683	552	394	0	0
CAM37684	777	619	20	115.659
CAM37685	4278	4120	0	0
CAM37686	3480	3322	0	0
CAM37687	480	322	133.913	1488.7
CAM37688	555	397	10	90.1675
CAM37689	3690	3532	12	12.1619
CAM37690	603	445	3	24.1325
CAM37691	669	511	2	14.0104
CAM37692	3654	3496	14	14.335
CAM37693	987	829	23	99.3148
CBZ14483	942	784	16	73.0541
CAM37695	984	826	27	117.01
CAM37696	1374	1216	36	105.977
CAM37697	2235	2077	47	81.0032
CAM37698	1218	1060	8	27.0162
CAM37699	5604	5446	41	26.9493
CAM37700	3405	3247	17	18.7416
CAM37701	1962	1804	9	17.8586
CAM37702	1914	1756	11	22.4238
CAM37703	318	160	0	0
CAM37704	1698	1540	8	18.5956
CAM37705	1986	1828	4	7.83294
CAM37706	1335	1177	19	57.7854
CAM37707	1656	1498	13	31.0651
CAM37708	2577	2419	18	26.6365
CAM37709	3081	2923	21	25.7176
CAM37710	1590	1432	21	52.4949
CAM37711	5259	5101	38	26.6667
CAM37712	2247	2089	17	29.1307
CAM37713	1824	1666	4	8.5946
CAM37714	996	838	58	247.756
CAM37715	1671	1513	0	0
CAM37716	16785	16627	99	21.3139
CAM37717	2934	2776	0	0
CAM37718	3150	2992	0	0
CAM37719	1374	1216	43	126.583
CAM37720	2262	2104	94	159.927
CAM37721	1800	1642	31	67.5817
CAM37722	1899	1741	11	22.617
CAM37723	810	652	12	65.8832
CAM37724	2367	2209	35	56.717
CAM37725	1422	1264	44	124.608
CAM37726	675	517	9	62.315
CAM37727	2061	1903	17	31.978
CAM37728	1989	1831	16	31.2804
CAM37729	897	739	6	29.0635
CAM37730	4974	4816	32	23.7851
CAM37731	435	277	12.8286	165.783
CAM37732	612	454	5.17144	40.7752
CAM37733	672	514	26	181.072
CAM37734	339	181	1	19.7771
CAM37735	1482	1324	44	118.961
CAM37736	1467	1309	12	32.8157
CAM37737	2283	2125	27	45.4826
CAM37738	2493	2335	19	29.1278
CAM37739	1401	1243	4	11.5194
CAM37740	1089	931	0.0834767	0.320964
CAM37741	2712	2554	12.3732	17.3421
CAM37742	1653	1495	3.11394	7.45607
CAM37743	2763	2605	11.1355	15.3018
CAM37744	1167	1009	2.68486	9.52515
CAM37745	480	322	2.71344	30.1652
CAM37746	2367	2209	3.72765	6.04061
CAM37747	2937	2779	17.168	22.1142
CAM37748	321	163	0	0
CAM37749	1530	1372	24	62.6178
CAM37750	1818	1660	11	23.7206
CAM37751	7026	6868	26	13.5514
CAM37752	2739	2581	2	2.77385
CAM37753	1866	1708	21	44.0121
CAM37754	471	313	3	34.3098
CAM37755	543	385	2	18.5956
CAM37756	1836	1678	2	4.26657
CAM37757	363	205	17	296.849
CAM37758	1029	871	9	36.9884
CAM37759	1440	1282	6	16.7534
CAM37760	156	157	49	1117.22
CAM37761	1608	1450	31	76.5305
CAM37762	4074	3916	17	15.5399
CAM37763	1050	892	8	32.1045
CAM37764	3828	3670	9	8.77844
CAM37765	6021	5863	37	22.5903
CAM37766	3360	3202	53	59.2509
CAM37767	483	325	0	0
CAM37768	6483	6325	52	29.4295
CAM37769	447	289	5	61.9317
CAM37770	5541	5383	36	23.9397
CAM37771	6750	6592	61	33.1248
CAM37772	300	142	14	352.923
CAM37773	1863	1705	24	50.3881
CAM37774	3063	2905	14	17.2513
CAM37775	345	187	34	650.846
CAM37776	342	184	0	0
CAM37777	3741	3583	26	25.9757
CAM37778	10050	9892	36	13.0274
CAM37779	5445	5287	29.0037	19.6374
CAM37780	1800	1642	24	52.3213
CAM37781	327	169	11	232.995
CAM37782	549	391	11	100.706
CAM37783	2880	2722	38	49.9731
CAM37784	864	706	15	76.0549
CAM37785	588	430	7	58.2734
CAM37786	1077	919	17	66.2177
CAM37787	1800	1642	49	106.823
CAM37788	1038	880	0	0
CAM37789	4713	4555	23	18.0751
CAM37790	2163	2005	30.6273	54.6808
CAM37791	3758	3600	39.6054	39.3816
CAM37792	3114	2956	49.7673	60.2671
CAM37793	1806	1648	46	99.9175
CAM37794	1095	937	8	30.5627
CAM37795	1719	1561	32	73.3817
CAM37796	342	184	0	0
CAM37797	3438	3280	29	31.6494
CAM37798	1290	1132	23	72.7314
CAM37799	4026	3868	17	15.7327
CAM37800	3240	3082	17	19.745
CAM37801	2079	1921	23	42.8589
CAM37802	1026	868	19	78.3564
CBZ14485	2769	2611	10	13.7099
CAM37804	846	688	13	67.6388
CAM37805	1632	1474	7	16.9997
CAM37806	807	649	16	88.2503
CAM37807	1356	1198	19	56.7724
CAM37808	720	562	6	38.2169
CAM37810	2076	1918	4	7.46538
CAM37811	12669	12511	53	15.1644
CAM42796	4854	4696	20.6963	15.7763
CAM42797	264	106	2.98582	100.832
CAM42798	1455	1297	48	132.477
CAM42799	2304	2146	11.1234	18.5545
CAM42800	405	247	14.0142	203.101
CAM42801	1455	1297	0	0
CAM42802	1104	946	11	41.6239
CAM42803	1476	1318	21	57.0354
CAM42804	1029	871	13	53.4276
CAM42805	1002	844	32	135.721
CAM42806	1152	994	9	32.4113
CAM42807	738	580	21	129.608
CAM42808	1266	1108	60	193.844
CAM42809	915	757	13	61.4735
CAM42811	687	529	6	40.601
CAM42812	936	778	11	50.612
CAM42813	3234	3076	41	47.7132
CAM42814	717	559	2	12.8073
CAM42815	3126	2968	44	53.0676
CAM42816	2982	2824	7	8.87307
CAM42817	1137	979	5	18.2822
CAM42818	273	115	21	653.675
CAM42819	927	769	10	46.5494
CAM42820	378	220	4	65.0846
CAM42821	2313	2155	21	34.8829
CAM42822	1089	931	8	30.7596
CAM42823	1602	1444	31	76.8485
CAM42824	3075	2917	34	41.7237
CAM42825	273	115	36	1120.59
CAM42826	3249	3091	15	17.3713
CAM42827	6045	5887	32	19.4579
CAM42828	4158	4000	25.0114	22.383
CAM42829	3636	3478	35	36.0229
CAM42831	1032	874	6	24.5743
CAM42832	2655	2497	6	8.60148
CAM42833	4950	4792	35	26.1452
CAM42834	963	805	7	31.1274
CAM42835	4710	4552	34	26.7373
CAM42836	2682	2524	31	43.9656
CAM42837	1398	1240	11	31.755
CAM42838	1074	916	12	46.895
CAM42839	2676	2518	20	28.4325
CAM42840	1578	1420	8	20.167
CAM42841	1080	922	33	128.122
CAM42842	1815	1657	2	4.32064
CAM42843	2301	2143	15	25.0559
CAM42844	2157	1999	10	17.9072
CAM42845	501	343	79.1566	826.102
CAM42846	873	715	10	50.0651
CAM42847	804	646	139.154	771.087
CAM42848	843	685	29	151.547
CAM42849	2625	2467	23	33.3733
CAM42850	1533	1375	24	62.4812
CAM42851	438	280	14	178.983
CAM42852	453	295	4	48.5376
CAM42853	1092	934	52	199.295
CAM42854	783	625	16	91.6391
CAM42855	612	454	47	370.581
CAM42856	1152	994	43	154.854
CBZ14802	306	148	18	435.363
CAM42857	621	463	4	30.9257
CAM42858	342	184	24	466.911
CAM42859	534	376	22	209.448
CAM42860	1755	1597	6	13.4489
CAM42861	1737	1579	28	63.477
CAM42862	951	793	18	81.2531
CBZ14803	2418	2260	20	31.6783
CAM42864	1113	955	17	63.7215
CAM42865	912	754	2	9.4951
CAM42866	561	403	19	168.768
CAM42867	1815	1657	26	56.1683
CAM42868	846	688	17	88.4507
CAM42869	630	472	11	83.4241
CAM42870	909	751	7	33.3656
CAM42871	3357	3199	18	20.1418
CAM42872	192	34	7	736.987
CAM42873	702	544	3	19.7407
CAM42874	897	739	16	77.5026
CAM42875	351	193	4	74.1897
CAM42876	1446	1288	17	47.247
CAM42877	1782	1624	9	19.838
CAM42878	1173	1015	17	59.9548
CAM42879	708	550	106	689.896
CAM42880	891	733	7	34.1849
CAM42881	4947	4789	32	23.9192
CAM42882	3336	3178	23	25.9069
CAM42883	498	340	0	0
CAM42884	3429	3271	7	7.66052
CAM42885	4062	3904	4	3.66768
CAM42886	495	337	4	42.4884
CAM42887	1401	1243	18	51.8373
CAM42888	1530	1372	10	26.0908
CAM42889	2256	2098	5	8.5311
CAM42890	2010	1852	30	57.9857
CAM42891	1503	1345	26	69.1977
CAM42892	540	382	111.072	1040.83
CAM42893	1212	1054	15	50.9438
CAM42894	402	244	18	264.073
CAM42895	843	685	14	73.1608
CAM42896	2694	2536	15	21.173
CAM42897	2115	1957	15	27.4373
CAM42898	3150	2992	29	34.6958
CAM42899	2805	2647	38	51.389
CAM42900	816	658	24	130.565
CAM42901	5673	5515	20	12.9815
CAM42902	1668	1510	2	4.74126
CAM42903	1230	1072	8	26.7138
CAM42905	1617	1459	43	105.5
CAM42906	1269	1111	15	48.3301
CAM42907	2487	2329	17	26.1288
CAM42908	630	472	4	30.336
CAM42909	1743	1585	16	36.1353
CAM42910	615	457	6	46.9976
CAM42911	1806	1648	13	28.2375
CAM42912	249	91	2	78.6737
CAM42913	567	409	2	17.5044
CAM42914	4869	4711	46	34.9531
CAM42915	3114	2956	42	50.8611
CAM42916	1098	940	6	22.8488
CAM42917	1014	856	13	54.3639
CAM42918	3189	3031	19	22.4393
CAM42919	1302	1144	16	50.0651
CAM42920	1008	850	11	46.3249
CAM42921	399	241	105.334	1564.56
CAM42922	399	241	134.801	2002.24
CAM42923	1695	1537	25	58.2246
CAM42924	2271	2113	5	8.47054
CAM42925	918	760	7	32.9705
CAM42926	987	829	2	8.63607
CAM42927	1095	937	20	76.4066
CAM42928	2001	1843	15	29.1344
CAM42929	1683	1525	6	14.0839
CAM42930	825	667	36	193.205
CAM42931	2406	2248	4	6.36949
CAM42932	2394	2236	8	12.8073
CAM42933	1227	1069	21	70.3206
CAM42934	2760	2602	48	66.0351
CAM42935	1230	1072	15	50.0884
CAM42936	1440	1282	5	13.9612
CAM42937	1482	1324	4	10.8147
CAM42938	2283	2125	15	25.2681
CAM42939	600	442	21	170.074
CAM42940	1683	1525	23	53.9882
CAM42941	816	658	18	97.9236
CAM42942	1146	988	6	21.7388
CAM42943	1659	1501	6	14.3091
CAM42944	1890	1732	22	45.469
CAM42945	4611	4453	45	36.1743
CAM42946	1467	1309	7	19.1425
CAM42947	2067	1909	21	39.378
CAM42948	2346	2188	24	39.2649
CAM42949	1059	901	5	19.8649
CAM42950	2322	2164	20	33.0837
CAM42951	5037	4879	8	5.86948
CAM42952	1233	1075	14	46.6187
CBZ14804	2064	1906	21	39.44
CAM42954	3282	3124	19	21.7712
CAM42955	444	286	3	37.5488
CAM42956	486	328	3	32.7407
CAM42957	9624	9466	56	21.1769
CAM42958	840	682	10	52.4876
CAM42959	1422	1264	10	28.32
CAM42960	573	415	9	77.631
CAM42961	1128	970	15	55.3554
CAM42962	2127	1969	40	72.7202
CAM42964	1860	1702	3	6.30961
CAM42965	1359	1201	5	14.9028
CAM42966	699	541	13	86.0175
CAM42967	1215	1057	0	0
CAM42968	2745	2587	6	8.30225
CAM42969	2211	2053	12	20.9234
CAM42970	1287	1129	36	114.143
CAM42971	2817	2659	24	32.3098
CAM42972	2001	1843	17	33.019
CAM42973	891	733	1	4.88356
CAM42974	2307	2149	20	33.3146
CAM42975	1170	1012	0	0
CAM42976	648	490	4	29.2216
CAM42977	2772	2614	25	34.2354
CAM42978	3615	3457	13	13.4612
CAM42979	882	724	12	59.3312
CAM42980	411	253	0	0
CAM42981	1701	1543	12	27.8392
CAM42982	1530	1372	12	31.3089
CAM42983	2019	1861	34	65.3993
CAM42984	2187	2029	18	31.7564
CAM42985	972	814	12	52.7713
CAM42986	384	226	1	15.8392
CAM42987	2313	2155	17	28.2385
CAM42988	1581	1423	0	0
CAM42989	1542	1384	4	10.3458
CAM42990	534	376	9	85.6831
CAM42991	1863	1705	13	27.2935
CAM42992	735	577	18	111.67
CAM42993	480	322	5	55.5846
CAM42994	1968	1810	4	7.91083
CAM42995	588	430	0	0
CAM42996	627	469	34	259.506
CAM42997	660	502	7	49.9155
CAM42998	1785	1627	38	83.6059
CAM42999	768	610	0	0
CAM43000	1830	1672	9	19.2685
CAM43001	477	319	0	0
CAM43003	3699	3541	23	23.2511
CAM43004	1821	1663	14	30.1354
CAM43005	1608	1450	10	24.6873
CAM43006	1320	1162	12	36.9671
CAM43007	2373	2215	8	12.9288
CAM43008	972	814	0	0
CAM43009	1353	1195	4	11.9821
CAM43010	864	706	19	96.3362
CAM43011	1437	1279	12	33.5855
CBZ14806	882	724	4	19.7771
CAM43013	447	289	9	111.477
CAM43014	2181	2023	13	23.0032
CAM43015	333	175	6	122.731
CAM43016	1113	955	9	33.7349
CAM43017	888	730	3	14.7109
CAM43018	483	325	1	11.0143
CAM43019	639	481	2	14.8842
CAM43020	2769	2611	8	10.9679
CAM43021	276	118	5	151.68
CAM43022	2193	2035	22	38.6989
CAM43023	981	823	4	17.3981
CAM43024	1620	1462	7	17.1392
CAM43025	1014	856	19	79.4549
CAM43026	2886	2728	10	13.1219
CAM43027	2631	2473	13	18.8174
CAM43028	1503	1345	26	69.1977
CAM43029	1212	1054	9	30.5663
CAM43030	402	244	4	58.6828
CAM43031	3249	3091	37	42.8493
CAM43032	3177	3019	14	16.5999
CBZ14807	3915	3757	22	20.9615
CAM43034	1839	1681	4	8.51791
CAM43035	699	541	11	72.784
CAM43036	1833	1675	29	61.9761
CAM43037	3057	2899	22	27.1653
CAM43038	621	463	18	139.166
CAM43039	4938	4780	51	38.1929
CAM43040	2313	2155	19	31.5607
CAM43041	2919	2761	10	12.9651
CAM43042	606	448	3.45172	27.5803
CAM43043	945	787	0	0
CAM43044	564	406	14	123.436
CAM43045	4416	4258	18	15.1324
CAM43046	855	697	7	35.9506
CAM43047	1911	1753	15	30.6302
