target_id	length	eff_length	est_counts	tpm
CAM40673	2133	2134	0	0
CAM40674	1905	1906	0	0
CAM40675	2331	2332	0	0
CAM40676	756	757	0	0
CAM40677	996	997	0	0
CAM40678	2292	2293	2	33.5812
CAM40679	978	979	0	0
CAM40680	504	505	0	0
CAM40681	1770	1771	4	86.9584
CAM40682	1962	1963	6	117.68
CAM40683	642	643	0	0
CAM40684	1947	1948	6	118.586
CAM40685	648	649	3	177.97
CAM40686	1947	1948	0	0
CAM40687	750	751	2.5	128.165
CAM40688	1350	1351	0	0
CAM40689	750	751	2.5	128.165
CAM40690	1245	1246	0	0
CAM40691	828	829	4	185.77
CAM40692	546	547	0	0
CAM40693	324	325	0	0
CAM40694	1719	1720	2	44.7684
CBZ14817	1263	1264	0	0
CAM40695	1227	1228	0	0
CAM40696	879	880	0	0
CAM40697	5904	5905	0	0
CAM40698	1770	1771	0	0
CAM40699	1458	1459	4	105.554
CAM40700	1698	1699	0	0
CAM40701	2007	2008	0	0
CAM40702	630	631	0	0
CAM40703	1011	1012	0	0
CAM40704	390	391	0	0
CAM40705	9339	9340	4	16.4886
CAM40706	2583	2584	0	0
CAM40707	1863	1864	2	41.3099
CAM40708	594	595	0	0
CAM40709	687	688	0	0
CAM40710	663	664	2	115.966
CAM40711	984	985	2	78.1743
CAM40712	2022	2023	0	0
CAM40713	768	769	0	0
CAM40714	1536	1537	4	100.197
CAM40715	1776	1777	0	0
CAM40716	981	982	1	39.2066
CAM40717	2703	2704	2	28.477
CAM40718	1419	1420	2	54.2265
CAM40719	2718	2719	4	56.6397
CAM40720	591	592	10	650.352
CAM40721	372	373	2	206.439
CAM40722	798	799	2	96.3726
CAM40723	615	616	0	0
CAM40724	1362	1363	0	0
CAM40725	2388	2389	0	0
CAM40726	3099	3100	0	0
CAM40727	3312	3313	4	46.4846
CAM40728	1935	1936	4	79.5472
CAM40729	1227	1228	2	62.705
CAM40730	2697	2698	6	85.6208
CAM40731	225	226	0	0
CAM40732	780	781	0	0
CAM40733	318	319	0	0
CAM40734	4881	4882	5	39.4314
CAM40735	762	763	2	100.92
CAM40736	648	649	2	118.647
CAM40737	1170	1171	0	0
CAM40738	1293	1294	0	0
CAM40739	2856	2857	3	40.4279
CAM40740	1419	1420	2	54.2265
CAM40741	657	658	0	0
CAM40742	762	763	0	0
CAM40743	1923	1924	0	0
CAM40744	1959	1960	4	78.5731
CAM40745	894	895	4	172.071
CAM40746	1878	1879	0	0
CAM40747	384	385	0	0
CAM40748	615	616	0	0
CAM40749	1755	1756	0	0
CAM40750	570	571	2	134.854
CAM40751	1071	1072	4	143.66
CAM40752	1881	1882	0	0
CAM40753	2118	2119	0	0
CAM40754	1290	1291	0	0
CAM40755	1461	1462	0	0
CAM40756	1347	1348	0	0
CAM40757	1713	1714	4	89.8503
CAM40758	369	370	0	0
CAM40759	4155	4156	2	18.5278
CAM40760	2550	2551	0	0
CAM40761	3330	3331	1	11.5583
CAM40762	2364	2365	0	0
CAM40763	1272	1273	4	120.977
CAM40764	351	352	5	546.887
CAM40765	3051	3052	0	0
CAM40766	3780	3781	4	40.7309
CAM40767	3411	3412	2	22.5679
CAM40768	1506	1507	0	0
CAM40769	1533	1534	0	0
CAM40770	651	652	0	0
CAM40771	2805	2806	0	0
CAM40772	2895	2896	0	0
CAM40773	2604	2605	0	0
CAM40774	606	607	4	253.712
CAM40775	4407	4408	2	17.4686
CAM40776	4248	4249	6	54.3669
CAM40777	3426	3427	0	0
CAM40778	1194	1195	0	0
CAM40779	273	274	0	0
CAM40780	828	829	4	185.77
CAM40781	2268	2269	0	0
CAM40782	1188	1189	2	64.7617
CAM40783	909	910	4	169.234
CAM40784	1347	1348	0	0
CAM40785	4278	4279	2	17.9953
CAM40786	2685	2686	2	28.6678
CAM40787	3111	3112	0	0
CAM40788	5937	5938	0	0
CAM40789	1176	1177	7	228.977
CAM40790	1578	1579	0	0
CAM40791	2436	2437	0	0
CAM40792	3492	3493	0	0
CAM40793	1482	1483	22	571.152
CAM40794	2562	2563	0	0
CAM40795	624	625	0	0
CAM40796	1629	1630	0	0
CAM40797	1905	1906	9	181.798
CAM40798	1698	1699	0	0
CAM40799	2295	2296	4	67.0746
CAM40801	1953	1954	3	59.1108
CAM40802	1536	1537	4	100.197
CAM40803	4938	4939	4	31.1811
CAM40804	3135	3136	8	98.2164
CAM40806	1200	1201	4	128.229
CAM40807	1761	1762	0	0
CAM40808	2055	2056	2	37.4522
CAM40809	822	823	0	0
CAM40810	2037	2038	4	75.5659
CBZ14819	1653	1654	3	69.8322
CAM40812	3900	3901	2	19.739
CAM40813	1497	1498	2	51.403
CAM40814	1278	1279	0	0
CAM40815	6210	6211	7	43.3917
CAM40816	1584	1585	0	0
CAM40817	300	301	0	0
CAM40818	1716	1717	0	0
CAM40819	3177	3178	2	24.2296
CAM40820	2805	2806	0	0
CAM40821	1452	1453	1	26.4975
CAM40822	1488	1489	0	0
CAM40823	3858	3859	2	19.9538
CAM40824	1110	1111	0	0
CAM40825	2373	2374	2	32.4354
CAM40826	3453	3454	8	89.1739
CAM40827	3582	3583	0	0
CAM40828	2526	2527	0	0
CAM40829	801	802	4	192.024
CAM40830	2631	2632	2	29.256
CAM40831	498	499	0	0
CAM40832	1380	1381	0	0
CAM40833	1506	1507	0	0
CAM40834	2454	2455	2	31.3652
CAM40835	3324	3325	4	46.3168
CAM40836	2631	2632	0	0
CAM40837	409	410	0	0
CAM40838	14943	14944	4	10.3054
CAM40839	2553	2554	2	30.1494
CAM40840	459	460	0	0
CAM40841	1425	1426	4	107.997
CAM40842	1761	1762	4	87.4026
CAM40843	1005	1006	0	0
CAM40844	1185	1186	0	0
CAM40846	1149	1150	5	167.395
CAM40847	1416	1417	2	54.3413
CAM40848	348	349	0	0
CAM40849	1227	1228	0	0
CAM40850	789	790	0	0
CAM40851	8253	8254	0	0
CAM40852	5127	5128	0	0
CAM40853	945	946	0	0
CAM40854	4104	4105	0	0
CAM40855	1893	1894	0	0
CAM40856	1956	1957	0	0
CAM40857	4155	4156	2	18.5278
CAM40858	3717	3718	0	0
CAM40859	993	994	0	0
CAM40860	2895	2896	0	0
CAM40861	3312	3313	0	0
CAM40862	2853	2854	0	0
CAM40863	2964	2965	0	0
CAM40864	4311	4312	0	0
CAM40865	2043	2044	4	75.3441
CAM40867	13302	13303	0	0
CAM40868	6984	6985	0	0
CAM40869	6765	6766	0	0
CBZ14822	4353	4354	2	17.6853
CAM40871	1398	1399	6	165.122
CAM40872	2844	2845	0	0
CAM40873	762	763	0	0
CAM40874	456	457	8.375	705.568
CAM40875	1461	1462	3	79.0031
CAM40876	1599	1600	3	72.1891
CAM40877	1818	1819	0	0
CAM40878	312	313	0	0
CAM40879	1005	1006	4	153.085
CAM40880	2715	2716	0	0
CAM40881	2946	2947	0	0
CAM40882	1611	1612	4	95.5356
CAM40883	321	322	9	1076.11
CAM40884	414	415	1	92.7731
CAM40885	990	991	0	0
CAM40886	2850	2851	2	27.0087
CAM40887	1185	1186	5	162.314
CAM37640	558	559	0	0
CAM37641	1125	1126	0	0
CAM37642	645	646	0	0
CAM37643	1098	1099	0	0
CAM37644	954	955	0	0
CAM37645	1974	1975	0	0
CAM37646	2880	2881	0	0
CAM37647	1002	1003	6	230.314
CAM37648	2196	2197	0	0
CAM37649	1233	1234	0	0
CAM37650	2097	2098	10	183.512
CAM37651	2481	2482	3	46.5361
CAM37652	2601	2602	0	0
CAM37653	693	694	1	55.4767
CAM37654	507	508	0	0
CAM37655	1047	1048	4	146.95
CAM37656	918	919	0	0
CAM37657	13302	13303	9	26.0473
CBZ14481	555	556	4	276.984
CAM37659	1074	1075	0	0
CAM37660	900	901	0	0
CAM37661	1164	1165	0	0
CAM37662	399	400	0	0
CAM37663	528	529	6	436.682
CAM37664	2283	2284	0	0
CAM37665	531	532	0	0
CAM37666	1494	1495	4	103.012
CAM37667	621	622	0	0
CAM37668	762	763	0	0
CAM37669	1881	1882	0	0
CAM37670	2415	2416	1	15.9358
CAM37671	2097	2098	4	73.4048
CAM37672	3792	3793	0	0
CAM37673	1182	1183	0	0
CAM37675	1104	1105	6	209.054
CAM37676	1794	1795	0	0
CAM37677	441	442	0	0
CAM37678	2205	2206	0	0
CAM37679	2982	2983	0	0
CAM37680	1071	1072	4	143.66
CAM37681	1641	1642	4	93.7901
CAM37682	1698	1699	0	0
CAM37683	552	553	0	0
CAM37684	777	778	2	98.9739
CAM37685	4278	4279	0	0
CAM37686	3480	3481	0	0
CAM37687	480	481	17.6	1408.76
CAM37688	555	556	0	0
CAM37689	3690	3691	2	20.862
CAM37690	603	604	0	0
CAM37691	669	670	0	0
CAM37692	3654	3655	0	0
CAM37693	987	988	2	77.9369
CBZ14483	942	943	8	326.624
CAM37695	984	985	7	273.61
CAM37696	1374	1375	3	84.0018
CAM37697	2235	2236	6	103.312
CAM37698	1218	1219	4	126.336
CAM37699	5604	5605	4	27.4761
CAM37700	3405	3406	6	67.823
CAM37701	1962	1963	3	58.8398
CAM37702	1914	1915	0	0
CAM37703	318	319	3	362.077
CAM37704	1698	1699	2	45.3218
CAM37705	1986	1987	4	77.5055
CAM37706	1335	1336	2	57.636
CAM37707	1656	1657	3	69.7058
CAM37708	2577	2578	8	119.475
CAM37709	3081	3082	0	0
CAM37710	1590	1591	0	0
CAM37711	5259	5260	0	0
CAM37712	2247	2248	0	0
CAM37713	1824	1825	6	126.578
CAM37714	996	997	4	154.467
CAM37715	1671	1672	0	0
CAM37716	16785	16786	6	13.7618
CAM37717	2934	2935	0	0
CAM37718	3150	3151	0	0
CAM37719	1374	1375	0	0
CAM37720	2262	2263	12	204.158
CAM37721	1800	1801	4	85.5099
CAM37722	1899	1900	2	40.5272
CAM37723	810	811	0	0
CAM37724	2367	2368	6	97.5528
CAM37725	1422	1423	6	162.337
CAM37726	675	676	2	113.908
CAM37727	2061	2062	0	0
CAM37728	1989	1990	1	19.3472
CAM37729	897	898	0	0
CAM37730	4974	4975	2	15.4777
CAM37731	435	436	0	0
CAM37732	612	613	0	0
CAM37733	672	673	2	114.416
CAM37734	339	340	2	226.476
CAM37735	1482	1483	4	103.846
CAM37736	1467	1468	0	0
CAM37737	2283	2284	0	0
CAM37738	2493	2494	2	30.8748
CAM37739	1401	1402	2	54.9227
CAM37740	1089	1090	0	0
CAM37741	2712	2713	0	0
CAM37742	1653	1654	0	0
CAM37743	2763	2764	0	0
CAM37744	1167	1168	0	0
CAM37745	480	481	0	0
CAM37746	2367	2368	3	48.7764
CAM37747	2937	2938	0	0
CAM37748	321	322	2	239.136
CAM37749	1530	1531	2	50.295
CAM37750	1818	1819	0	0
CAM37751	7026	7027	0	0
CAM37752	2739	2740	0	0
CAM37753	1866	1867	0	0
CAM37754	471	472	1	81.5696
CAM37755	543	544	0	0
CAM37756	1836	1837	0	0
CAM37757	363	364	2	211.543
CAM37758	1029	1030	0	0
CAM37759	1440	1441	2	53.4363
CAM37760	156	157	7	1716.6
CAM37761	1608	1609	2	47.8569
CAM37762	4074	4075	0	0
CAM37763	1050	1051	0	0
CAM37764	3828	3829	2	20.1101
CAM37765	6021	6022	6	38.3602
CAM37766	3360	3361	4	45.8207
CAM37767	483	484	1	79.5472
CAM37768	6483	6484	6	35.6269
CAM37769	447	448	0	0
CAM37770	5541	5542	0	0
CAM37771	6750	6751	7	39.9209
CAM37772	300	301	2	255.82
CAM37773	1863	1864	0	0
CAM37774	3063	3064	4	50.2622
CAM37775	345	346	6	667.645
CAM37776	342	343	0	0
CAM37777	3741	3742	0	0
CAM37778	10050	10051	14	53.6277
CAM37779	5445	5446	0	0
CAM37780	1800	1801	4	85.5099
CAM37781	327	328	8	939.045
CAM37782	549	550	0	0
CAM37783	2880	2881	2	26.7274
CAM37784	864	865	0	0
CAM37785	588	589	0	0
CAM37786	1077	1078	0	0
CAM37787	1800	1801	0	0
CAM37788	1038	1039	2	74.1113
CAM37789	4713	4714	0	0
CAM37790	2163	2164	2	35.583
CAM37791	3758	3759	0	0
CAM37792	3114	3115	3	37.0795
CAM37793	1806	1807	4	85.226
CAM37794	1095	1096	0	0
CAM37795	1719	1720	6	134.305
CAM37796	342	343	0	0
CAM37797	3438	3439	0	0
CAM37798	1290	1291	5	149.112
CAM37799	4026	4027	0	0
CAM37800	3240	3241	2	23.7586
CAM37801	2079	2080	0	0
CAM37802	1026	1027	2	74.9773
CBZ14485	2769	2770	5	69.4961
CAM37804	846	847	0	0
CAM37805	1632	1633	0	0
CAM37806	807	808	3	142.949
CAM37807	1356	1357	2	56.7441
CAM37808	720	721	1	53.3992
CAM37810	2076	2077	0	0
CAM37811	12669	12670	6	18.2324
CAM42796	4854	4855	0	0
CAM42797	264	265	0	0
CAM42798	1455	1456	0	0
CAM42799	2304	2305	12.1056	202.202
CAM42800	405	406	0	0
CAM42801	1455	1456	4	105.772
CAM42802	1104	1105	0	0
CAM42803	1476	1477	0	0
CAM42804	1029	1030	0	0
CAM42805	1002	1003	7	268.7
CAM42806	1152	1153	0	0
CAM42807	738	739	6	312.591
CAM42808	1266	1267	8	243.099
CAM42809	915	916	4	168.126
CAM42811	687	688	7	391.724
CAM42812	936	937	5	205.447
CAM42813	3234	3235	6	71.408
CAM42814	717	718	2	107.245
CAM42815	3126	3127	0	0
CAM42816	2982	2983	8	103.254
CAM42817	1137	1138	0	0
CAM42818	273	274	0	0
CAM42819	927	928	1	41.488
CAM42820	378	379	3	304.756
CAM42821	2313	2314	2	33.2764
CAM42822	1089	1090	2	70.6437
CAM42823	1602	1603	2	48.036
CAM42824	3075	3076	10	125.165
CAM42825	273	274	0	0
CAM42826	3249	3250	0	0
CAM42827	6045	6046	0	0
CAM42828	4158	4159	2.18396	20.2174
CAM42829	3636	3637	0	0
CAM42831	1032	1033	0	0
CAM42832	2655	2656	2	28.9916
CAM42833	4950	4951	0	0
CAM42834	963	964	4	159.755
CAM42835	4710	4711	4	32.6902
CAM42836	2682	2683	6	86.0995
CAM42837	1398	1399	0	0
CAM42838	1074	1075	2	71.6295
CAM42839	2676	2677	6	86.2925
CAM42840	1578	1579	0	0
CAM42841	1080	1081	2	71.2319
CAM42842	1815	1816	0	0
CAM42843	2301	2302	1	16.725
CAM42844	2157	2158	4	71.3639
CAM42845	501	502	26.25	2013.24
CAM42846	873	874	4	176.205
CAM42847	804	805	32.1475	1537.52
CAM42848	843	844	4	182.468
CAM42849	2625	2626	2	29.3228
CAM42850	1533	1534	5	125.492
CAM42851	438	439	0	0
CAM42852	453	454	3	254.411
CAM42853	1092	1093	0	0
CAM42854	783	784	10	491.082
CAM42855	612	613	6	376.843
CAM42856	1152	1153	2	66.7838
CBZ14802	306	307	1	125.41
CAM42857	621	622	4	247.594
CAM42858	342	343	2	224.495
CAM42859	534	535	0	0
CAM42860	1755	1756	0	0
CAM42861	1737	1738	0	0
CAM42862	951	952	2	80.8841
CBZ14803	2418	2419	0	0
CAM42864	1113	1114	0	0
CAM42865	912	913	0	0
CAM42866	561	562	4	274.027
CAM42867	1815	1816	0	0
CAM42868	846	847	0	0
CAM42869	630	631	0	0
CAM42870	909	910	2	84.6172
CAM42871	3357	3358	2	22.9308
CAM42872	192	193	0	0
CAM42873	702	703	0	0
CAM42874	897	898	0	0
CAM42875	351	352	1	109.377
CAM42876	1446	1447	3	79.8221
CAM42877	1782	1783	3	64.7799
CAM42878	1173	1174	2	65.5892
CAM42879	708	709	14	760.242
CAM42880	891	892	6	258.974
CAM42881	4947	4948	16	124.497
CAM42882	3336	3337	0	0
CAM42883	498	499	0	0
CAM42884	3429	3430	7	78.5731
CAM42885	4062	4063	0	0
CAM42886	495	496	0	0
CAM42887	1401	1402	0	0
CAM42888	1530	1531	0	0
CAM42889	2256	2257	2	34.1168
CAM42890	2010	2011	2	38.2902
CAM42891	1503	1504	4	102.396
CAM42892	540	541	1.05556	75.1197
CAM42893	1212	1213	1	31.7402
CAM42894	402	403	0	0
CAM42895	843	844	0	0
CAM42896	2694	2695	0	0
CAM42897	2115	2116	0	0
CAM42898	3150	3151	8	97.7489
CAM42899	2805	2806	0	0
CAM42900	816	817	2	94.2493
CAM42901	5673	5674	4	27.1419
CAM42902	1668	1669	0	0
CAM42903	1230	1231	0	0
CAM42905	1617	1618	4	95.1813
CAM42906	1269	1270	9	272.841
CAM42907	2487	2488	4	61.8985
CAM42908	630	631	0	0
CAM42909	1743	1744	0	0
CAM42910	615	616	0	0
CAM42911	1806	1807	0	0
CAM42912	249	250	3	462.01
CAM42913	567	568	0	0
CAM42914	4869	4870	4	31.6229
CAM42915	3114	3115	1	12.3598
CAM42916	1098	1099	0	0
CAM42917	1014	1015	0	0
CAM42918	3189	3190	6	72.4154
CAM42919	1302	1303	6	177.287
CAM42920	1008	1009	2	76.3148
CAM42921	399	400	5.44933	524.509
CAM42922	399	400	4.78111	460.192
CAM42923	1695	1696	0	0
CAM42924	2271	2272	0	0
CAM42925	918	919	0	0
CAM42926	987	988	0	0
CAM42927	1095	1096	0	0
CAM42928	2001	2002	0	0
CAM42929	1683	1684	0	0
CAM42930	825	826	2	93.2224
CAM42931	2406	2407	0	0
CAM42932	2394	2395	0	0
CAM42933	1227	1228	0	0
CAM42934	2760	2761	1	13.9445
CAM42935	1230	1231	2	62.5521
CAM42936	1440	1441	0	0
CAM42937	1482	1483	0	0
CAM42938	2283	2284	0	0
CAM42939	600	601	0	0
CAM42940	1683	1684	0	0
CAM42941	816	817	2	94.2493
CAM42942	1146	1147	0	0
CAM42943	1659	1660	0	0
CAM42944	1890	1891	4	81.4402
CAM42945	4611	4612	4	33.3919
CAM42946	1467	1468	5	131.134
CAM42947	2067	2068	0	0
CAM42948	2346	2347	0	0
CAM42949	1059	1060	0	0
CAM42950	2322	2323	0	0
CAM42951	5037	5038	2	15.2842
CAM42952	1233	1234	6	187.2
CBZ14804	2064	2065	0	0
CAM42954	3282	3283	2	23.4547
CAM42955	444	445	0	0
CAM42956	486	487	0	0
CAM42957	9624	9625	10	40.0009
CAM42958	840	841	0	0
CAM42959	1422	1423	2	54.1122
CAM42960	573	574	0	0
CAM42961	1128	1129	0	0
CAM42962	2127	2128	0	0
CAM42964	1860	1861	4	82.753
CAM42965	1359	1360	0	0
CAM42966	699	700	0	0
CAM42967	1215	1216	0	0
CAM42968	2745	2746	2	28.0414
CAM42969	2211	2212	4	69.6218
CAM42970	1287	1288	0	0
CAM42971	2817	2818	0	0
CAM42972	2001	2002	0	0
CAM42973	891	892	0	0
CAM42974	2307	2308	5	83.4074
CAM42975	1170	1171	0	0
CAM42976	648	649	0	0
CAM42977	2772	2773	10	138.842
CAM42978	3615	3616	0	0
CAM42979	882	883	0	0
CAM42980	411	412	0	0
CAM42981	1701	1702	0	0
CAM42982	1530	1531	2	50.295
CAM42983	2019	2020	0	0
CAM42984	2187	2188	2	35.1927
CAM42985	972	973	0	0
CAM42986	384	385	0	0
CAM42987	2313	2314	0	0
CAM42988	1581	1582	0	0
CAM42989	1542	1543	0	0
CAM42990	534	535	0	0
CAM42991	1863	1864	4	82.6198
CAM42992	735	736	0	0
CAM42993	480	481	1	80.0433
CAM42994	1968	1969	0	0
CAM42995	588	589	3	196.099
CAM42996	627	628	0	0
CAM42997	660	661	0	0
CAM42998	1785	1786	2	43.114
CAM42999	768	769	3	150.198
CAM43000	1830	1831	0	0
CAM43001	477	478	0	0
CAM43003	3699	3700	0	0
CAM43004	1821	1822	0	0
CAM43005	1608	1609	0	0
CAM43006	1320	1321	0	0
CAM43007	2373	2374	2	32.4354
CAM43008	972	973	0	0
CAM43009	1353	1354	0	0
CAM43010	864	865	0	0
CAM43011	1437	1438	0	0
CBZ14806	882	883	0	0
CAM43013	447	448	0	0
CAM43014	2181	2182	0	0
CAM43015	333	334	0	0
CAM43016	1113	1114	0	0
CAM43017	888	889	0	0
CAM43018	483	484	2	159.094
CAM43019	639	640	0	0
CAM43020	2769	2770	0	0
CAM43021	276	277	0	0
CAM43022	2193	2194	8	140.386
CAM43023	981	982	0	0
CAM43024	1620	1621	0	0
CAM43025	1014	1015	2	75.8637
CAM43026	2886	2887	0	0
CAM43027	2631	2632	0	0
CAM43028	1503	1504	3	76.7969
CAM43029	1212	1213	2	63.4804
CAM43030	402	403	0	0
CAM43031	3249	3250	0	0
CAM43032	3177	3178	8	96.9184
CBZ14807	3915	3916	4	39.3267
CAM43034	1839	1840	0	0
CAM43035	699	700	0	0
CAM43036	1833	1834	9	188.935
CAM43037	3057	3058	1	12.5902
CAM43038	621	622	4	247.594
CAM43039	4938	4939	2	15.5905
CAM43040	2313	2314	8	133.106
CAM43041	2919	2920	4	52.7409
CAM43042	606	607	0	0
CAM43043	945	946	0	0
CAM43044	564	565	4	272.572
CAM43045	4416	4417	8	69.7321
CAM43046	855	856	0	0
CAM43047	1911	1912	0	0
CAM43048	1362	1363	0	0
CAM43049	3684	3685	2	20.896
CAM43050	1314	1315	0	0
CAM43051	420	421	0	0
CAM43052	1017	1018	0	0
CAM43053	1749	1750	0	0
CAM43054	2490	2491	6	92.7359
CAM43055	837	838	0	0
CAM43056	1215	1216	2	63.3237
CAM43057	1587	1588	0	0
CAM43058	1041	1042	6	221.694
CAM43060	6537	6538	4	23.5551
CAM43061	3048	3049	0	0
CAM43062	1272	1273	0	0
CAM43063	1251	1252	0	0
CAM43064	1071	1072	0	0
CAM43065	3024	3025	0	0
CAM43066	417	418	0	0
CAM43067	3855	3856	2	19.9693
CAM43068	489	490	2	157.146
CAM43069	2001	2002	5	96.1559
CAM43070	2739	2740	0	0
CAM43071	1569	1570	4	98.0913
CAM43072	2022	2023	0	0
CAM43073	4818	4819	2	15.9788
CAM43074	1323	1324	4	116.317
CAM43075	2307	2308	2	33.3629
CAM43076	1101	1102	6	209.623
CAM43077	399	400	2	192.504
CAM43078	2148	2149	0	0
CAM43079	2988	2989	0	0
CAM43080	390	391	0	0
CAM43081	417	418	0	0
CAM43082	813	814	2	94.5967
CAM43083	1200	1201	0	0
CAM43084	6114	6115	4	25.1845
CAM43085	1416	1417	6	163.024
CAM43086	2208	2209	0	0
CAM43087	1143	1144	0	0
CAM43088	255	256	13.695	2059.64
CAM43089	3408	3409	1	11.2939
CAM43090	405	406	25.305	2399.66
CAM43091	450	451	6	512.206
CAM43092	2976	2977	4	51.7311
CAM43093	384	385	0	0
CAM43094	4335	4336	4	35.5174
CAM43095	2619	2620	2	29.39
CAM43096	2856	2857	4	53.9039
CAM43097	3279	3280	2	23.4761
CAM43098	879	880	2	87.5019
CAM43099	4083	4084	7	65.9907
CAM43100	1341	1342	0	0
CAM43101	1227	1228	2	62.705
CAM43102	3432	3433	8	89.7194
CAM43103	1704	1705	0	0
CAM43104	1905	1906	2	40.3996
CAM43105	2238	2239	2	34.3911
CAM43106	1413	1414	0	0
CAM43107	2331	2332	6	99.0588
CAM43108	1326	1327	1	29.0134
CAM43109	876	877	2	87.8012
CAM43110	1857	1858	0	0
CAM43111	4086	4087	1	9.42032
CAM43112	2184	2185	9	158.585
CAM43113	1488	1489	2	51.7137
