target_id	length	eff_length	est_counts	tpm
CAM40806	1200	951	4	123.348
CAM40807	1761	1512	2	38.791
CAM40808	2055	1806	1	16.2381
CAM40809	822	573	1	51.1798
CAM40810	2037	1788	2	32.8031
CBZ14819	1653	1404	0	0
CAM40812	3900	3651	9	72.2909
CAM40813	1497	1248	3	70.4952
CAM40814	1278	1029	1	28.4995
CAM40815	6210	5961	12	59.0357
CAM40816	1584	1335	2	43.9341
CAM40817	300	54.0423	0	0
CAM40818	1716	1467	1	19.9905
CAM40819	3177	2928	11	110.173
CAM40820	2805	2556	2	22.9468
CAM40821	1452	1203	1	24.3774
CAM40822	1488	1239	2	47.3382
CAM40823	3858	3609	1	8.1258
CAM40824	1110	861	1	34.0604
CAM40825	2373	2124	1	13.807
CAM40826	3453	3204	3	27.4588
CAM40827	3582	3333	4	35.1947
CAM40828	2526	2277	5	64.3961
CAM40829	801	552	4	212.507
CAM40830	2631	2382	10	123.115
CAM40831	498	249	2	235.55
CAM40832	1380	1131	0	0
CAM40833	1506	1257	5	116.651
CAM40834	2454	2205	10	132.998
CAM40835	3324	3075	1	9.53691
CAM40836	2631	2382	4	49.246
CAM40837	409	160	0	0
CAM40838	14943	14694	57	113.76
CAM40839	2553	2304	6	76.3698
CAM40840	459	210	2	279.295
CAM40841	1425	1176	0	0
CAM40842	1761	1512	4	77.582
CAM40843	1005	756	3	116.373
CAM40844	1185	936	0	0
CAM40846	1149	900	2	65.1689
CAM40847	1416	1167	2	50.2588
CAM40848	348	99.0546	1	296.059
CAM40849	1227	978	3	89.9571
CAM40850	789	540	3	162.922
CAM40851	8253	8004	10	36.6392
CAM40852	5127	4878	7	42.0832
CAM40853	945	696	0	0
CAM40854	4104	3855	5	38.0363
CAM40855	1893	1644	2	35.6764
CAM40856	1956	1707	3	51.5396
CAM40857	4155	3906	3	22.5238
CAM40858	3717	3468	4	33.8247
CAM40859	993	744	0	0
CAM40860	2895	2646	0	0
CAM40861	3312	3063	2	19.1486
CAM40862	2853	2604	3	33.7857
CAM40863	2964	2715	6	64.8089
CAM40864	4311	4062	11	79.4156
CAM40865	2043	1794	8	130.774
CAM40867	13302	13053	0	0
CAM40868	6984	6735	29	126.274
CAM40869	6765	6516	10	45.0061
CBZ14822	4353	4104	15	107.186
CAM40871	1398	1149	3	76.5692
CAM40872	2844	2595	2	22.6019
CAM40873	762	513	0	0
CAM40874	456	207	1.16667	165.283
CAM40875	1461	1212	4	96.7855
CAM40876	1599	1350	4	86.8919
CAM40877	1818	1569	9	168.218
CAM40878	312	64.392	0	0
CAM40879	1005	756	1	38.791
CAM40880	2715	2466	9	107.029
CAM40881	2946	2697	3	32.6207
CAM40882	1611	1362	3	64.5947
CAM40883	321	72.7051	3	1210.07
CAM40884	414	165	1	177.733
CAM40885	990	741	4	158.305
CAM40886	2850	2601	2	22.5498
CAM40887	1185	936	8	250.65
CAM37640	558	309	0	0
CAM37641	1125	876	2	66.9544
CAM37642	645	396	2	148.111
CAM37643	1098	849	2	69.0836
CAM37644	954	705	1	41.5972
CAM37645	1974	1725	4	68.0023
CAM37646	2880	2631	6	66.878
CAM37647	1002	753	0	0
CAM37648	2196	1947	6	90.3729
CAM37649	1233	984	4	119.211
CAM37650	2097	1848	6	95.2143
CAM37651	2481	2232	1	13.1389
CAM37652	2601	2352	5	62.3427
CAM37653	693	444	0	0
CAM37654	507	258	0	0
CAM37655	1047	798	0	0
CAM37656	918	669	1	43.8356
CAM37657	13302	13053	65	146.035
CBZ14481	555	306	4	383.346
CAM37659	1074	825	2	71.0933
CAM37660	900	651	3	135.143
CAM37661	1164	915	2	64.1006
CAM37662	399	150	0	0
CAM37663	528	279	1	105.111
CAM37664	2283	2034	5	72.0895
CAM37665	531	282	1	103.993
CAM37666	1494	1245	2	47.1101
CAM37667	621	372	0	0
CAM37668	762	513	2	114.331
CAM37669	1881	1632	3	53.9081
CAM37670	2415	2166	4	54.157
CAM37671	2097	1848	10	158.691
CAM37672	3792	3543	5	41.3858
CAM37673	1182	933	0	0
CAM37675	1104	855	1	34.2994
CAM37676	1794	1545	0	0
CAM37677	441	192	0	0
CAM37678	2205	1956	7	104.95
CAM37679	2982	2733	6	64.382
CAM37680	1071	822	4	142.706
CAM37681	1641	1392	2	42.1351
CAM37682	1698	1449	4	80.9552
CAM37683	552	303	1	96.7855
CAM37684	777	528	1	55.5417
CAM37685	4278	4029	2.86712	20.869
CAM37686	3480	3231	9.23192	83.793
CAM37687	480	231	13	1650.38
CAM37688	555	306	0	0
CAM37689	3690	3441	3	25.5676
CAM37690	603	354	0	0
CAM37691	669	420	0	0
CAM37692	3654	3405	4	34.4505
CAM37693	987	738	6	238.423
CBZ14483	942	693	3	126.952
CAM37695	984	735	2	79.7987
CAM37696	1374	1125	2	52.1351
CAM37697	2235	1986	4	59.0655
CAM37698	1218	969	1	30.2642
CAM37699	5604	5355	13	71.1929
CAM37700	3405	3156	5	46.4607
CAM37701	1962	1713	2	34.2394
CAM37702	1914	1665	2	35.2264
CAM37703	318	69.8927	0	0
CAM37704	1698	1449	2	40.4776
CAM37705	1986	1737	3	50.6494
CAM37706	1335	1086	0	0
CAM37707	1656	1407	1	20.8429
CAM37708	2577	2328	3	37.7912
CAM37709	3081	2832	5	51.7761
CAM37710	1590	1341	2	43.7375
CAM37711	5259	5010	10	58.5349
CAM37712	2247	1998	4	58.7107
CAM37713	1824	1575	3	55.8591
CAM37714	996	747	4	157.034
CAM37715	1671	1422	0	0
CAM37716	16785	16536	88	156.065
CAM37717	2934	2685	4.99367e-07	5.45417e-06
CAM37718	3150	2901	7.3468	74.2683
CAM37719	1374	1125	2	52.1351
CAM37720	2262	2013	21	305.934
CAM37721	1800	1551	3	56.7234
CAM37722	1899	1650	5	88.8667
CAM37723	810	561	0	0
CAM37724	2367	2118	7	96.9226
CAM37725	1422	1173	2	50.0017
CAM37726	675	426	2	137.681
CAM37727	2061	1812	1	16.1843
CAM37728	1989	1740	3	50.5621
CAM37729	897	648	2	90.5124
CAM37730	4974	4725	7	43.4459
CAM37731	435	186	0	0
CAM37732	612	363	5	403.939
CAM37733	672	423	4	277.314
CAM37734	339	90.1399	1	325.339
CAM37735	1482	1233	8	190.274
CAM37736	1467	1218	5	120.386
CAM37737	2283	2034	6	86.5074
CAM37738	2493	2244	3	39.2059
CAM37739	1401	1152	1	25.4566
CAM37740	1089	840	0.0954961	3.33395
CAM37741	2712	2463	3.10174	36.9312
CAM37742	1653	1404	0	0
CAM37743	2763	2514	4.50978	52.6069
CAM37744	1167	918	0	0
CAM37745	480	231	0	0
CAM37746	2367	2118	2.71728	37.6237
CAM37747	2937	2688	7.57571	82.6507
CAM37748	321	72.7051	0	0
CAM37749	1530	1281	2	45.7861
CAM37750	1818	1569	5	93.4545
CAM37751	7026	6777	7	30.291
CAM37752	2739	2490	0	0
CAM37753	1866	1617	3	54.4082
CAM37754	471	222	0	0
CAM37755	543	294	1	99.7483
CAM37756	1836	1587	2	36.9578
CAM37757	363	114.009	0	0
CAM37758	1029	780	1	37.5974
CAM37759	1440	1191	1	24.623
CAM37760	156	8.76103	0	0
CAM37761	1608	1359	2	43.1582
CAM37762	4074	3825	3	23.0008
CAM37763	1050	801	0	0
CAM37764	3828	3579	6	49.1635
CAM37765	6021	5772	12	60.9688
CAM37766	3360	3111	6	56.5593
CAM37767	483	234	1	125.325
CAM37768	6483	6234	11	51.7462
CAM37769	447	198	0	0
CAM37770	5541	5292	2	11.0831
CAM37771	6750	6501	16	72.176
CAM37772	300	54.0423	0	0
CAM37773	1863	1614	1	18.1698
CAM37774	3063	2814	5	52.1073
CAM37775	345	96.0755	1	305.239
CAM37776	342	93.1033	0	0
CAM37777	3741	3492	5	41.9903
CAM37778	10050	9801	47	140.631
CAM37779	5445	5196	6.6445	37.5013
CAM37780	1800	1551	4	75.6312
CAM37781	327	78.4275	0	0
CAM37782	549	300	0	0
CAM37783	2880	2631	7	78.0243
CAM37784	864	615	0	0
CAM37785	588	339	0	0
CAM37786	1077	828	2	70.8358
CAM37787	1800	1551	4	75.6312
CAM37788	1038	789	0	0
CAM37789	4713	4464	11	72.2639
CAM37790	2163	1914	3	45.9655
CAM37791	3758	3509	3	25.0721
CAM37792	3114	2865	3	30.7079
CAM37793	1806	1557	3	56.5048
CAM37794	1095	846	2	69.3286
CAM37795	1719	1470	4	79.7987
CAM37796	342	93.1033	0	0
CAM37797	3438	3189	13	119.548
CAM37798	1290	1041	3	84.513
CAM37799	4026	3777	5	38.8218
CAM37800	3240	2991	4	39.219
CAM37801	2079	1830	4	64.1006
CAM37802	1026	777	3	113.228
CBZ14485	2769	2520	3	34.9119
CAM37804	846	597	0	0
CAM37805	1632	1383	3	63.6139
CAM37806	807	558	3	157.667
CAM37807	1356	1107	2	52.9828
CAM37808	720	471	1	62.2633
CAM37810	2076	1827	0	0
CAM37811	12669	12420	14	33.0567
CAM42796	4854	4605	9.45469	60.2103
CAM42797	264	30.5332	0	0
CAM42798	1455	1206	0.5	12.1584
CAM42799	2304	2055	6.22212	88.7931
CAM42800	405	156	4	751.949
CAM42801	1455	1206	0.5	12.1584
CAM42802	1104	855	0	0
CAM42803	1476	1227	2	47.8012
CAM42804	1029	780	1	37.5974
CAM42805	1002	753	3	116.837
CAM42806	1152	903	0	0
CAM42807	738	489	3	179.914
CAM42808	1266	1017	6	173.015
CAM42809	915	666	2	88.0661
CAM42811	687	438	0	0
CAM42812	936	687	4	170.748
CAM42813	3234	2985	11	108.069
CAM42814	717	468	1	62.6624
CAM42815	3126	2877	5	50.9663
CAM42816	2982	2733	5	53.6517
CAM42817	1137	888	0	0
CAM42818	273	35.2427	0	0
CAM42819	927	678	0	0
CAM42820	378	129.001	1	227.331
CAM42821	2313	2064	6	85.25
CAM42822	1089	840	0	0
CAM42823	1602	1353	4	86.6992
CAM42824	3075	2826	9	93.3949
CAM42825	273	35.2427	1	832.116
CAM42826	3249	3000	6	58.652
CAM42827	6045	5796	25	126.492
CAM42828	4158	3909	17.4148	130.649
CAM42829	3636	3387	14	121.218
CAM42831	1032	783	0	0
CAM42832	2655	2406	3	36.5661
CAM42833	4950	4701	9	56.1442
CAM42834	963	714	2	82.1457
CAM42835	4710	4461	26	170.92
CAM42836	2682	2433	8	96.4275
CAM42837	1398	1149	3	76.5692
CAM42838	1074	825	0	0
CAM42839	2676	2427	5	60.4162
CAM42840	1578	1329	2	44.1324
CAM42841	1080	831	6	211.74
CAM42842	1815	1566	13	243.447
CAM42843	2301	2052	2	28.5829
CAM42844	2157	1908	2	30.74
CAM42845	501	252	6.5	756.425
CAM42846	873	624	1	46.9968
CAM42847	804	555	4.94518	261.302
CAM42848	843	594	4	197.482
CAM42849	2625	2376	3	37.0278
CAM42850	1533	1284	6	137.037
CAM42851	438	189	0	0
CAM42852	453	204	2	287.51
CAM42853	1092	843	4	139.151
CAM42854	783	534	9	494.259
CAM42855	612	363	3	242.364
CAM42856	1152	903	4	129.905
CBZ14802	306	59.0937	1	496.263
CAM42857	621	372	3	236.5
CAM42858	342	93.1033	2	629.967
CAM42859	534	285	3	308.695
CAM42860	1755	1506	1	19.4728
CAM42861	1737	1488	1	19.7083
CAM42862	951	702	3	125.325
CBZ14803	2418	2169	0	0
CAM42864	1113	864	0	0
CAM42865	912	663	0	0
CAM42866	561	312	2	187.987
CAM42867	1815	1566	6	112.36
CAM42868	846	597	2	98.2446
CAM42869	630	381	0	0
CAM42870	909	660	4	177.733
CAM42871	3357	3108	8	75.4852
CAM42872	192	11.994	0	0
CAM42873	702	453	1	64.7373
CAM42874	897	648	3	135.769
CAM42875	351	102.039	1	287.4
CAM42876	1446	1197	11	269.495
CAM42877	1782	1533	0	0
CAM42878	1173	924	4	126.952
CAM42879	708	459	11	702.802
CAM42880	891	642	4	182.717
CAM42881	4947	4698	11	68.6646
CAM42882	3336	3087	3	28.4995
CAM42883	498	249	0	0
CAM42884	3429	3180	2	18.444
CAM42885	4062	3813	3	23.0732
CAM42886	495	246	2	238.423
CAM42887	1401	1152	3	76.3698
CAM42888	1530	1281	1	22.8931
CAM42889	2256	2007	9	131.507
CAM42890	2010	1761	7	116.571
CAM42891	1503	1254	1	23.386
CAM42892	540	291	13.3333	1343.69
CAM42893	1212	963	2	60.9055
CAM42894	402	153	0	0
CAM42895	843	594	4	197.482
CAM42896	2694	2445	6	71.9657
CAM42897	2115	1866	2	31.4319
CAM42898	3150	2901	4	40.4357
CAM42899	2805	2556	17	195.048
CAM42900	816	567	4	206.885
CAM42901	5673	5424	10	54.0671
CAM42902	1668	1419	2	41.3333
CAM42903	1230	981	1	29.894
CAM42905	1617	1368	8	171.497
CAM42906	1269	1020	0	0
CAM42907	2487	2238	6	78.622
CAM42908	630	381	4	307.885
CAM42909	1743	1494	3	58.8876
CAM42910	615	366	0	0
CAM42911	1806	1557	8	150.68
CAM42912	249	24.2569	1	1208.98
CAM42913	567	318	0	0
CAM42914	4869	4620	13	82.5191
CAM42915	3114	2865	8	81.8876
CAM42916	1098	849	0	0
CAM42917	1014	765	2	76.6693
CAM42918	3189	2940	5	49.8742
CAM42919	1302	1053	4	111.4
CAM42920	1008	759	0	0
CAM42921	399	150	0	0
CAM42922	399	150	13	2541.59
CAM42923	1695	1446	5	101.404
CAM42924	2271	2022	3	43.5104
CAM42925	918	669	0	0
CAM42926	987	738	1	39.7371
CAM42927	1095	846	2	69.3286
CAM42928	2001	1752	0	0
CAM42929	1683	1434	0	0
CAM42930	825	576	1	50.9132
CAM42931	2406	2157	2	27.1915
CAM42932	2394	2145	6	82.0308
CAM42933	1227	978	1	29.9857
CAM42934	2760	2511	10	116.79
CAM42935	1230	981	0	0
CAM42936	1440	1191	0	0
CAM42937	1482	1233	3	71.3528
CAM42938	2283	2034	4	57.6716
CAM42939	600	351	1	83.5499
CAM42940	1683	1434	5	102.252
CAM42941	816	567	2	103.443
CAM42942	1146	897	4	130.774
CAM42943	1659	1410	3	62.3958
CAM42944	1890	1641	3	53.6124
CAM42945	4611	4362	12	80.6768
CAM42946	1467	1218	2	48.1544
CAM42947	2067	1818	5	80.6546
CAM42948	2346	2097	7	97.8932
CAM42949	1059	810	0	0
CAM42950	2322	2073	0	0
CAM42951	5037	4788	4	24.4996
CAM42952	1233	984	2	59.6057
CBZ14804	2064	1815	3	48.4727
CAM42954	3282	3033	4	38.6759
CAM42955	444	195	0	0
CAM42956	486	237	0	0
CAM42957	9624	9375	18	56.3059
CAM42958	840	591	0	0
CAM42959	1422	1173	2	50.0017
CAM42960	573	324	0	0
CAM42961	1128	879	0	0
CAM42962	2127	1878	11	171.771
CAM42964	1860	1611	7	127.425
CAM42965	1359	1110	3	79.2595
CAM42966	699	450	1	65.1689
CAM42967	1215	966	2	60.7164
CAM42968	2745	2496	3	35.2476
CAM42969	2211	1962	2	29.894
CAM42970	1287	1038	2	56.5048
CAM42971	2817	2568	4	45.6791
CAM42972	2001	1752	2	33.4772
CAM42973	891	642	2	91.3583
CAM42974	2307	2058	4	56.999
CAM42975	1170	921	0	0
CAM42976	648	399	0	0
CAM42977	2772	2523	4	46.4939
CAM42978	3615	3366	12	104.549
CAM42979	882	633	0	0
CAM42980	411	162	0	0
CAM42981	1701	1452	2	40.3939
CAM42982	1530	1281	0	0
CAM42983	2019	1770	2	33.1367
CAM42984	2187	1938	6	90.7926
CAM42985	972	723	4	162.246
CAM42986	384	135.001	0	0
CAM42987	2313	2064	0	0
CAM42988	1581	1332	0	0
CAM42989	1542	1293	9	204.125
CAM42990	534	285	3	308.695
CAM42991	1863	1614	3	54.5093
CAM42992	735	486	1	60.3416
CAM42993	480	231	3	380.857
CAM42994	1968	1719	10	170.599
CAM42995	588	339	3	259.522
CAM42996	627	378	0	0
CAM42997	660	411	0	0
CAM42998	1785	1536	5	95.4623
CAM42999	768	519	2	113.01
CAM43000	1830	1581	4	74.1961
CAM43001	477	228	0	0
CAM43003	3699	3450	5	42.5015
CAM43004	1821	1572	0	0
CAM43005	1608	1359	0	0
CAM43006	1320	1071	2	54.7638
CAM43007	2373	2124	3	41.4209
CAM43008	972	723	0	0
CAM43009	1353	1104	1	26.5634
CAM43010	864	615	2	95.3691
CAM43011	1437	1188	1	24.6852
CBZ14806	882	633	0	0
CAM43013	447	198	3	444.333
CAM43014	2181	1932	0	0
CAM43015	333	84.2494	0	0
CAM43016	1113	864	0	0
CAM43017	888	639	1	45.8936
CAM43018	483	234	2	250.65
CAM43019	639	390	2	150.39
CAM43020	2769	2520	4	46.5492
CAM43021	276	36.9844	0	0
CAM43022	2193	1944	4	60.3416
CAM43023	981	732	0	0
CAM43024	1620	1371	1	21.3902
CAM43025	1014	765	0	0
CAM43026	2886	2637	5	55.6049
CAM43027	2631	2382	6	73.869
CAM43028	1503	1254	13	304.018
CAM43029	1212	963	1	30.4528
CAM43030	402	153	0	0
CAM43031	3249	3000	12	117.304
CAM43032	3177	2928	1	10.0157
CBZ14807	3915	3666	13	103.993
CAM43034	1839	1590	1	18.444
CAM43035	699	450	4	260.676
CAM43036	1833	1584	4	74.0556
CAM43037	3057	2808	5	52.2187
CAM43038	621	372	2	157.667
CAM43039	4938	4689	14	87.559
CAM43040	2313	2064	0	0
CAM43041	2919	2670	3	32.9506
CAM43042	606	357	0	0
CAM43043	945	696	0	0
CAM43044	564	315	1	93.0984
CAM43045	4416	4167	3	21.113
CAM43046	855	606	2	96.7855
CAM43047	1911	1662	3	52.935
CAM43048	1362	1113	0	0
CAM43049	3684	3435	1	8.53741
CAM43050	1314	1065	1	27.5362
CAM43051	420	171	0	0
CAM43052	1017	768	3	114.555
CAM43053	1749	1500	4	78.2027
CAM43054	2490	2241	4	52.3445
CAM43055	837	588	1	49.8742
CAM43056	1215	966	1	30.3582
CAM43057	1587	1338	2	43.8356
CAM43058	1041	792	0	0
CAM43060	6537	6288	15	69.9571
CAM43061	3048	2799	2	20.9546
CAM43062	1272	1023	1	28.6667
CAM43063	1251	1002	3	87.8024
CAM43064	1071	822	0	0
CAM43065	3024	2775	2	21.1359
CAM43066	417	168	1	174.56
CAM43067	3855	3606	6	48.7954
CAM43068	489	240	0	0
