target_id	length	eff_length	est_counts	tpm
CAM40871	1398	1149	1	42.7813
CAM40872	2844	2595	4	75.7699
CAM40873	762	513	1	95.8201
CAM40874	456	207	1.5	356.201
CAM40875	1461	1212	0	0
CAM40876	1599	1350	0	0
CAM40877	1818	1569	1	31.3293
CAM40878	312	64.392	0	0
CAM40879	1005	756	0	0
CAM40880	2715	2466	6	119.6
CAM40881	2946	2697	5	91.1304
CAM40882	1611	1362	2	72.1817
CAM40883	321	72.7051	3	2028.29
CAM40884	414	165	2	595.827
CAM40885	990	741	0	0
CAM40886	2850	2601	1	18.8988
CAM40887	1185	936	2	105.034
CAM37640	558	309	1	159.08
CAM37641	1125	876	5	280.569
CAM37642	645	396	1	124.131
CAM37643	1098	849	3	173.695
CAM37644	954	705	2	139.449
CAM37645	1974	1725	4	113.984
CAM37646	2880	2631	10	186.833
CAM37647	1002	753	1	65.2799
CAM37648	2196	1947	1	25.2469
CAM37649	1233	984	3	149.865
CAM37650	2097	1848	0	0
CAM37651	2481	2232	3	66.0695
CAM37652	2601	2352	5	104.498
CAM37653	693	444	0	0
CAM37654	507	258	0	0
CAM37655	1047	798	2	123.197
CAM37656	918	669	0	0
CAM37657	13302	13053	34	128.039
CBZ14481	555	306	0	0
CAM37659	1074	825	0	0
CAM37660	900	651	0	0
CAM37661	1164	915	0	0
CAM37662	399	150	0	0
CAM37663	528	279	4	704.742
CAM37664	2283	2034	4	96.6681
CAM37665	531	282	0	0
CAM37666	1494	1245	1	39.4825
CAM37667	621	372	1	132.139
CAM37668	762	513	4	383.281
CAM37669	1881	1632	5	150.6
CAM37670	2415	2166	5	113.471
CAM37671	2097	1848	4	106.398
CAM37672	3792	3543	3	41.6221
CAM37673	1182	933	2	105.371
CAM37675	1104	855	0	0
CAM37676	1794	1545	0	0
CAM37677	441	192	0	0
CAM37678	2205	1956	1	25.1307
CAM37679	2982	2733	5	89.93
CAM37680	1071	822	1	59.8002
CAM37681	1641	1392	2	70.6261
CAM37682	1698	1449	4	135.696
CAM37683	552	303	0	0
CAM37684	777	528	0	0
CAM37685	4278	4029	0	0
CAM37686	3480	3231	11.68	177.697
CAM37687	480	231	12	2553.54
CAM37688	555	306	0	0
CAM37689	3690	3441	5	71.4265
CAM37690	603	354	0	0
CAM37691	669	420	0	0
CAM37692	3654	3405	3	43.309
CAM37693	987	738	3	199.82
CBZ14483	942	693	1	70.9318
CAM37695	984	735	3	200.636
CAM37696	1374	1125	3	131.082
CAM37697	2235	1986	8	198.009
CAM37698	1218	969	0	0
CAM37699	5604	5355	6	55.0765
CAM37700	3405	3156	0	0
CAM37701	1962	1713	3	86.0871
CAM37702	1914	1665	4	118.092
CAM37703	318	69.8927	0	0
CAM37704	1698	1449	0	0
CAM37705	1986	1737	1	28.2992
CAM37706	1335	1086	1	45.2631
CAM37707	1656	1407	0	0
CAM37708	2577	2328	2	42.23
CAM37709	3081	2832	2	34.7145
CAM37710	1590	1341	1	36.656
CAM37711	5259	5010	15	147.173
CAM37712	2247	1998	2	49.2049
CAM37713	1824	1575	3	93.63
CAM37714	996	747	3	197.413
CAM37715	1671	1422	0	0
CAM37716	16785	16536	68	202.14
CAM37717	2934	2685	0	0
CAM37718	3150	2901	6.69939	113.517
CAM37719	1374	1125	4	174.776
CAM37720	2262	2013	10	244.191
CAM37721	1800	1551	2	63.3859
CAM37722	1899	1650	3	89.3741
CAM37723	810	561	1	87.6216
CAM37724	2367	2118	3	69.6257
CAM37725	1422	1173	1	41.906
CAM37726	675	426	0	0
CAM37727	2061	1812	3	81.3837
CAM37728	1989	1740	3	84.7513
CAM37729	897	648	4	303.43
CAM37730	4974	4725	12	124.84
CAM37731	435	186	0	0
CAM37732	612	363	6	812.492
CAM37733	672	423	0	0
CAM37734	339	90.1399	0	0
CAM37735	1482	1233	2	79.7336
CAM37736	1467	1218	0	0
CAM37737	2283	2034	7	169.169
CAM37738	2493	2244	0	0
CAM37739	1401	1152	0	0
CAM37740	1089	840	0	0
CAM37741	2712	2463	3.63224	72.491
CAM37742	1653	1404	6.03782	211.391
CAM37743	2763	2514	1.86313	36.4294
CAM37744	1167	918	0	0
CAM37745	480	231	0.432025	91.9329
CAM37746	2367	2118	4.34093	100.747
CAM37747	2937	2688	4.69385	85.837
CAM37748	321	72.7051	1	676.098
CAM37749	1530	1281	0	0
CAM37750	1818	1569	1	31.3293
CAM37751	7026	6777	6	43.5199
CAM37752	2739	2490	2	39.4825
CAM37753	1866	1617	2	60.7987
CAM37754	471	222	1	221.422
CAM37755	543	294	0	0
CAM37756	1836	1587	4	123.896
CAM37757	363	114.009	0	0
CAM37758	1029	780	1	63.0202
CAM37759	1440	1191	0	0
CAM37760	156	8.76103	0	0
CAM37761	1608	1359	1	36.1705
CAM37762	4074	3825	4	51.4047
CAM37763	1050	801	0	0
CAM37764	3828	3579	7	96.1414
CAM37765	6021	5772	5	42.5812
CAM37766	3360	3111	10	158.006
CAM37767	483	234	0	0
CAM37768	6483	6234	12	94.6212
CAM37769	447	198	2	496.523
CAM37770	5541	5292	1	9.28869
CAM37771	6750	6501	13	98.2963
CAM37772	300	54.0423	1	909.579
CAM37773	1863	1614	0	0
CAM37774	3063	2814	5	87.3414
CAM37775	345	96.0755	1	511.637
CAM37776	342	93.1033	0	0
CAM37777	3741	3492	1	14.0767
CAM37778	10050	9801	22	110.338
CAM37779	5445	5196	3	28.3809
CAM37780	1800	1551	1	31.6929
CAM37781	327	78.4275	0	0
CAM37782	549	300	0	0
CAM37783	2880	2631	8	149.466
CAM37784	864	615	0	0
CAM37785	588	339	0	0
CAM37786	1077	828	1	59.3668
CAM37787	1800	1551	1	31.6929
CAM37788	1038	789	0	0
CAM37789	4713	4464	7	77.0811
CAM37790	2163	1914	2.16779	55.6737
CAM37791	3758	3509	2.83221	39.6749
CAM37792	3114	2865	5	85.7866
CAM37793	1806	1557	1	31.5708
CAM37794	1095	846	0	0
CAM37795	1719	1470	3	100.318
CAM37796	342	93.1033	0	0
CAM37797	3438	3189	4	61.6566
CAM37798	1290	1041	2	94.4395
CAM37799	4026	3777	10	130.145
CAM37800	3240	2991	3	49.3036
CAM37801	2079	1830	4	107.444
CAM37802	1026	777	0	0
CBZ14485	2769	2520	3	58.5187
CAM37804	846	597	0	0
CAM37805	1632	1383	2	71.0857
CAM37806	807	558	0	0
CAM37807	1356	1107	3	133.213
CAM37808	720	471	0	0
CAM37810	2076	1827	0	0
CAM37811	12669	12420	13	51.4513
CAM42796	4854	4605	7.82093	83.484
CAM42797	264	30.5332	0.756643	1218.13
CAM42798	1455	1206	1.5	61.139
CAM42799	2304	2055	0	0
CAM42800	405	156	1.24336	391.783
CAM42801	1455	1206	1.5	61.139
CAM42802	1104	855	0	0
CAM42803	1476	1227	2	80.1234
CAM42804	1029	780	1	63.0202
CAM42805	1002	753	1	65.2799
CAM42806	1152	903	0	0
CAM42807	738	489	1	100.523
CAM42808	1266	1017	4	193.336
CAM42809	915	666	0	0
CAM42811	687	438	0	0
CAM42812	936	687	2	143.103
CAM42813	3234	2985	8	131.741
CAM42814	717	468	2	210.067
CAM42815	3126	2877	11	187.943
CAM42816	2982	2733	6	107.916
CAM42817	1137	888	0	0
CAM42818	273	35.2427	0	0
CAM42819	927	678	0	0
CAM42820	378	129.001	0	0
CAM42821	2313	2064	11	261.973
CAM42822	1089	840	3	175.556
CAM42823	1602	1353	5	181.655
CAM42824	3075	2826	1	17.3941
CAM42825	273	35.2427	0	0
CAM42826	3249	3000	2	32.7705
CAM42827	6045	5796	24	203.543
CAM42828	4158	3909	5.10822	64.236
CAM42829	3636	3387	5	72.5653
CAM42831	1032	783	3	188.336
CAM42832	2655	2406	4	81.7219
CAM42833	4950	4701	5	52.2822
CAM42834	963	714	0	0
CAM42835	4710	4461	6	66.114
CAM42836	2682	2433	5	101.019
CAM42837	1398	1149	2	85.5626
CAM42838	1074	825	0	0
CAM42839	2676	2427	7	141.776
CAM42840	1578	1329	2	73.974
CAM42841	1080	831	0	0
CAM42842	1815	1566	6	188.336
CAM42843	2301	2052	1	23.955
CAM42844	2157	1908	2	51.5259
CAM42845	501	252	10	1950.62
CAM42846	873	624	0	0
CAM42847	804	555	24.3221	2154.18
CAM42848	843	594	1	82.7538
CAM42849	2625	2376	3	62.0653
CAM42850	1533	1284	0	0
CAM42851	438	189	1	260.083
CAM42852	453	204	3	722.878
CAM42853	1092	843	2	116.621
CAM42854	783	534	4	368.208
CAM42855	612	363	1	135.415
CAM42856	1152	903	2	108.872
CBZ14802	306	59.0937	0	0
CAM42857	621	372	1	132.139
CAM42858	342	93.1033	1	527.97
CAM42859	534	285	2	344.953
CAM42860	1755	1506	1	32.6399
CAM42861	1737	1488	3	99.1043
CAM42862	951	702	0	0
CBZ14803	2418	2169	2	45.3257
CAM42864	1113	864	0	0
CAM42865	912	663	2	148.283
CAM42866	561	312	1	157.55
CAM42867	1815	1566	0	0
CAM42868	846	597	1	82.3379
CAM42869	630	381	3	387.053
CAM42870	909	660	2	148.957
CAM42871	3357	3108	2	31.6317
CAM42872	192	11.994	0	0
CAM42873	702	453	1	108.512
CAM42874	897	648	5	379.288
CAM42875	351	102.039	2	963.469
CAM42876	1446	1197	2	82.1316
CAM42877	1782	1533	3	96.1952
CAM42878	1173	924	3	159.597
CAM42879	708	459	1	107.093
CAM42880	891	642	2	153.133
CAM42881	4947	4698	8	83.705
CAM42882	3336	3087	3	47.7704
CAM42883	498	249	0	0
CAM42884	3429	3180	3	46.3733
CAM42885	4062	3813	0	0
CAM42886	495	246	0	0
CAM42887	1401	1152	2	85.3398
CAM42888	1530	1281	2	76.7459
CAM42889	2256	2007	9	220.429
CAM42890	2010	1761	7	195.395
CAM42891	1503	1254	2	78.3983
CAM42892	540	291	5.5	929.06
CAM42893	1212	963	0	0
CAM42894	402	153	1	321.279
CAM42895	843	594	1	82.7538
CAM42896	2694	2445	1	20.1046
CAM42897	2115	1866	1	26.3428
CAM42898	3150	2901	5	84.7221
CAM42899	2805	2556	5	96.1575
CAM42900	816	567	1	86.6944
CAM42901	5673	5424	9	81.5637
CAM42902	1668	1419	1	34.6411
CAM42903	1230	981	4	200.431
CAM42905	1617	1368	3	107.798
CAM42906	1269	1020	3	144.576
CAM42907	2487	2238	4	87.8565
CAM42908	630	381	0	0
CAM42909	1743	1494	2	65.8042
CAM42910	615	366	2	268.611
CAM42911	1806	1557	5	157.854
CAM42912	249	24.2569	0	0
CAM42913	567	318	0	0
CAM42914	4869	4620	2	21.2795
CAM42915	3114	2865	2	34.3146
CAM42916	1098	849	0	0
CAM42917	1014	765	1	64.2559
CAM42918	3189	2940	4	66.8786
CAM42919	1302	1053	0	0
CAM42920	1008	759	1	64.7638
CAM42921	399	150	0	0
CAM42922	399	150	6	1966.23
CAM42923	1695	1446	2	67.9886
CAM42924	2271	2022	2	48.6209
CAM42925	918	669	0	0
CAM42926	987	738	0	0
CAM42927	1095	846	2	116.207
CAM42928	2001	1752	1	28.0569
CAM42929	1683	1434	0	0
CAM42930	825	576	0	0
CAM42931	2406	2157	2	45.5779
CAM42932	2394	2145	0	0
CAM42933	1227	978	0	0
CAM42934	2760	2511	10	195.762
CAM42935	1230	981	1	50.1078
CAM42936	1440	1191	0	0
CAM42937	1482	1233	0	0
CAM42938	2283	2034	2	48.3341
CAM42939	600	351	2	280.09
CAM42940	1683	1434	4	137.115
CAM42941	816	567	5	433.472
CAM42942	1146	897	1	54.8002
CAM42943	1659	1410	1	34.8622
CAM42944	1890	1641	3	89.8642
CAM42945	4611	4362	6	67.6145
CAM42946	1467	1218	1	40.3577
CAM42947	2067	1818	5	135.192
CAM42948	2346	2097	5	117.205
CAM42949	1059	810	0	0
CAM42950	2322	2073	2	47.4247
CAM42951	5037	4788	2	20.5329
CAM42952	1233	984	0	0
CBZ14804	2064	1815	1	27.0831
CAM42954	3282	3033	4	64.8279
CAM42955	444	195	0	0
CAM42956	486	237	1	207.408
CAM42957	9624	9375	16	83.8925
CAM42958	840	591	1	83.1738
CAM42959	1422	1173	0	0
CAM42960	573	324	1	151.715
CAM42961	1128	879	0	0
CAM42962	2127	1878	2	52.349
CAM42964	1860	1611	2	61.0251
CAM42965	1359	1110	1	44.2844
CAM42966	699	450	3	327.705
CAM42967	1215	966	0	0
CAM42968	2745	2496	1	19.6938
CAM42969	2211	1962	0	0
CAM42970	1287	1038	1	47.3562
CAM42971	2817	2568	4	76.5666
CAM42972	2001	1752	3	84.1708
CAM42973	891	642	0	0
CAM42974	2307	2058	1	23.8852
CAM42975	1170	921	1	53.3721
CAM42976	648	399	0	0
CAM42977	2772	2523	1	19.4831
CAM42978	3615	3366	6	87.6216
CAM42979	882	633	0	0
CAM42980	411	162	0	0
CAM42981	1701	1452	0	0
CAM42982	1530	1281	1	38.3729
CAM42983	2019	1770	0	0
CAM42984	2187	1938	1	25.3642
CAM42985	972	723	0	0
CAM42986	384	135.001	0	0
CAM42987	2313	2064	2	47.6315
CAM42988	1581	1332	0	0
CAM42989	1542	1293	0	0
CAM42990	534	285	0	0
CAM42991	1863	1614	0	0
CAM42992	735	486	3	303.43
CAM42993	480	231	1	212.795
CAM42994	1968	1719	2	57.1911
CAM42995	588	339	4	580.009
CAM42996	627	378	0	0
CAM42997	660	411	0	0
CAM42998	1785	1536	1	32.0024
CAM42999	768	519	0	0
CAM43000	1830	1581	2	62.1831
CAM43001	477	228	1	215.595
CAM43003	3699	3450	9	128.232
CAM43004	1821	1572	4	125.078
CAM43005	1608	1359	0	0
CAM43006	1320	1071	1	45.897
CAM43007	2373	2124	0	0
CAM43008	972	723	0	0
CAM43009	1353	1104	0	0
CAM43010	864	615	0	0
CAM43011	1437	1188	0	0
CBZ14806	882	633	1	77.6552
CAM43013	447	198	1	248.261
CAM43014	2181	1932	2	50.8859
CAM43015	333	84.2494	0	0
CAM43016	1113	864	0	0
CAM43017	888	639	0	0
CAM43018	483	234	0	0
CAM43019	639	390	1	126.04
CAM43020	2769	2520	1	19.5062
CAM43021	276	36.9844	0	0
CAM43022	2193	1944	2	50.5717
CAM43023	981	732	0	0
CAM43024	1620	1371	1	35.8539
CAM43025	1014	765	0	0
CAM43026	2886	2637	2	37.2816
CAM43027	2631	2382	1	20.6363
CAM43028	1503	1254	3	117.597
CAM43029	1212	963	2	102.089
CAM43030	402	153	0	0
CAM43031	3249	3000	4	65.541
CAM43032	3177	2928	5	83.9408
CBZ14807	3915	3666	10	134.085
CAM43034	1839	1590	1	30.9156
CAM43035	699	450	1	109.235
CAM43036	1833	1584	0	0
CAM43037	3057	2808	5	87.528
CAM43038	621	372	1	132.139
CAM43039	4938	4689	11	115.315
CAM43040	2313	2064	1	23.8158
CAM43041	2919	2670	2	36.8208
CAM43042	606	357	0	0
CAM43043	945	696	0	0
CAM43044	564	315	0	0
CAM43045	4416	4167	1	11.7964
CAM43046	855	606	0	0
CAM43047	1911	1662	4	118.305
CAM43048	1362	1113	0	0
CAM43049	3684	3435	4	57.241
CAM43050	1314	1065	1	46.1556
CAM43051	420	171	0	0
CAM43052	1017	768	0	0
CAM43053	1749	1500	3	98.3115
CAM43054	2490	2241	5	109.674
CAM43055	837	588	1	83.5982
CAM43056	1215	966	1	50.8859
CAM43057	1587	1338	2	73.4764
CAM43058	1041	792	0	0
CAM43060	6537	6288	6	46.9043
CAM43061	3048	2799	0	0
CAM43062	1272	1023	3	144.152
CAM43063	1251	1002	2	98.1152
CAM43064	1071	822	2	119.6
CAM43065	3024	2775	1	17.7138
CAM43066	417	168	0	0
CAM43067	3855	3606	3	40.895
CAM43068	489	240	0	0
CAM43069	2001	1752	2	56.1139
CAM43070	2739	2490	0	0
CAM43071	1569	1320	3	111.718
CAM43072	2022	1773	2	55.4492
CAM43073	4818	4569	1	10.7585
CAM43074	1323	1074	2	91.5377
CAM43075	2307	2058	1	23.8852
CAM43076	1101	852	3	173.084
CAM43077	399	150	0	0
CAM43078	2148	1899	2	51.7701
CAM43079	2988	2739	4	71.7864
CAM43080	390	141	0	0
CAM43081	417	168	1	292.594
CAM43082	813	564	0	0
CAM43083	1200	951	1	51.6885
CAM43084	6114	5865	3	25.1436
CAM43085	1416	1167	8	336.972
CAM43086	2208	1959	6	150.554
