target_id	length	eff_length	est_counts	tpm
CAM40701	2007	1455	2	2.45226
CAM40702	630	78	0	0
CAM40703	1011	459	4	15.547
CAM40704	390	391	7	31.9389
CAM40705	9339	8787	17	3.4515
CAM40706	2583	2031	8	7.02715
CAM40707	1863	1311	7	9.52565
CAM40708	594	42	3	127.43
CAM40709	687	135	6	79.2897
CAM40710	663	111	3	48.2167
CAM40711	984	432	6	24.778
CAM40712	2022	1470	16	19.4179
CAM40713	768	216	8	66.0748
CAM40714	1536	984	2	3.62605
CAM40715	1776	1224	16	23.3205
CAM40716	981	429	12	49.9026
CAM40717	2703	2151	15	12.4409
CAM40718	1419	867	4.5	9.25961
CAM40719	2718	2166	18	14.8256
CAM40720	591	39	31	1418.07
CAM40721	372	373	14	66.9605
CAM40722	798	246	15	108.782
CAM40723	615	63	1	28.3178
CAM40724	1362	810	13	28.6324
CAM40725	2388	1836	10	9.71688
CAM40726	3099	2547	13	9.10571
CAM40727	3312	2760	28	18.0987
CAM40728	1935	1383	16	20.6394
CAM40729	1227	675	4	10.572
CAM40730	2697	2145	23	19.1293
CAM40731	225	226	1	7.89389
CAM40732	780	228	0	0
CAM40733	318	319	1	5.59253
CAM40734	4881	4329	20	8.24217
CAM40735	762	210	9	76.4579
CAM40736	648	96	14	260.169
CAM40737	1170	618	14	40.4147
CAM40738	1293	741	21	50.5592
CAM40739	2856	2304	13	10.0661
CAM40740	1419	867	4.5	9.25961
CAM40741	657	105	3	50.972
CAM40742	762	210	6	50.972
CAM40743	1923	1371	10	13.0125
CAM40744	1959	1407	9	11.4116
CAM40745	894	342	5	26.0821
CAM40746	1878	1326	6	8.07248
CAM40747	384	385	6	27.8029
CAM40748	615	63	1	28.3178
CAM40749	1755	1203	23	34.1084
CAM40750	570	18	4	396.449
CAM40751	1071	519	8	27.4993
CAM40752	1881	1329	20	26.8475
CAM40753	2118	1566	10	11.3922
CAM40754	1290	738	5	12.0868
CAM40755	1461	909	6	11.7757
CAM40756	1347	795	4	8.97619
CAM40757	1713	1161	5	7.68311
CAM40758	369	370	4	19.2867
CAM40759	4155	3603	12	5.94178
CAM40760	2550	1998	0	0
CAM40761	3330	2778	23	14.7705
CAM40762	2364	1812	12	11.8147
CAM40763	1272	720	3	7.43341
CAM40764	351	352	16	81.0917
CAM40765	3051	2499	4	2.85557
CAM40766	3780	3228	8	4.42136
CAM40767	3411	2859	9	5.61601
CAM40768	1506	954	0	0
CAM40769	1533	981	3	5.45571
CAM40770	651	99	10	180.204
CAM40771	2805	2253	8	6.33473
CAM40772	2895	2343	7	5.32997
CAM40773	2604	2052	4	3.47762
CAM40774	606	54	17	561.635
CAM40775	4407	3855	5	2.3139
CAM40776	4248	3696	6	2.89613
CAM40777	3426	2874	15	9.31116
CAM40778	1194	642	2	5.55769
CAM40779	273	274	2	13.022
CAM40780	828	276	10	64.6383
CAM40781	2268	1716	2	2.07928
CAM40782	1188	636	5	14.0253
CAM40783	909	357	3	14.9918
CAM40784	1347	795	2	4.4881
CAM40785	4278	3726	21	10.0549
CAM40786	2685	2133	5	4.18195
CAM40787	3111	2559	11	7.6687
CAM40788	5937	5385	15	4.96941
CAM40789	1176	624	20	57.1801
CAM40790	1578	1026	11	19.1269
CAM40791	2436	1884	8	7.57545
CAM40792	3492	2940	13	7.88852
CAM40793	1482	930	26	49.8758
CAM40794	2562	2010	7.2082	6.39779
CAM40795	624	72	0.797753	19.7667
CAM40796	1629	1077	7	11.5953
CAM40797	1905	1353	43	56.6983
CAM40798	1698	1146	2	3.11347
CAM40799	2295	1743	14	14.3295
CAM40801	1953	1401	15	19.1008
CAM40802	1536	984	40	72.5211
CAM40803	4938	4386	3	1.22026
CAM40804	3135	2583	41	28.3178
CAM40806	1200	648	5	13.7656
CAM40807	1761	1209	3	4.42684
CAM40808	2055	1503	9	10.6827
CAM40809	822	270	7	46.2523
CAM40810	2037	1485	5	6.0068
CBZ14819	1653	1101	6	9.72217
CAM40812	3900	3348	18	9.5915
CAM40813	1497	945	10	18.8785
CAM40814	1278	726	18	44.2319
CAM40815	6210	5658	21	6.62149
CAM40816	1584	1032	13	22.4731
CAM40817	300	301	5	29.6349
CAM40818	1716	1164	0	0
CAM40819	3177	2625	19	12.9129
CAM40820	2805	2253	10	7.91841
CAM40821	1452	900	14	27.7514
CAM40822	1488	936	7	13.342
CAM40823	3858	3306	1	0.53963
CAM40824	1110	558	3	9.5915
CAM40825	2373	1821	12	11.7563
CAM40826	3453	2901	10	6.14967
CAM40827	3582	3030	26	15.3084
CAM40828	2526	1974	7	6.32631
CAM40829	801	249	2	14.3295
CAM40830	2631	2079	7	6.0068
CAM40831	498	499	12	42.9022
CAM40832	1380	828	4	8.61845
CAM40833	1506	954	22	41.1409
CAM40834	2454	1902	31	29.0771
CAM40835	3324	2772	6	3.86151
CAM40836	2631	2079	9	7.72302
CAM40837	409	410	0	0
CAM40838	14943	14391	28	3.47109
CAM40839	2553	2001	4	3.56625
CAM40840	459	460	13	50.4179
CAM40841	1425	873	6	12.2613
CAM40842	1761	1209	10	14.7561
CAM40843	1005	453	35	137.838
CAM40844	1185	633	11	31.0019
CAM40846	1149	597	2	5.97661
CAM40847	1416	864	13	26.8429
CAM40848	348	349	11	56.2298
CAM40849	1227	675	15	39.6449
CAM40850	789	237	2	15.055
CAM40851	8253	7701	6	1.38996
CAM40852	5127	4575	13	5.06934
CAM40853	945	393	6	27.2369
CAM40854	4104	3552	6	3.01354
CAM40855	1893	1341	0	0
CAM40856	1956	1404	2	2.54134
CAM40857	4155	3603	2	0.990296
CAM40858	3717	3165	1	0.563671
CAM40859	993	441	0	0
CAM40860	2895	2343	1	0.761425
CAM40861	3312	2760	4	2.58553
CAM40862	2853	2301	7	5.42726
CAM40863	2964	2412	2	1.47929
CAM40864	4311	3759	10	4.74599
CAM40865	2043	1491	33	39.4853
CAM40867	13302	12750	0	0
CAM40868	6984	6432	7	1.94156
CAM40869	6765	6213	29	8.32714
CBZ14822	4353	3801	34	15.9581
CAM40871	1398	846	9	18.9789
CAM40872	2844	2292	20	15.5673
CAM40873	762	210	6	50.972
CAM40874	456	457	52.7886	206.074
CAM40875	1461	909	12	23.5514
CAM40876	1599	1047	2	3.40787
CAM40877	1818	1266	22	31.0019
CAM40878	312	313	5	28.4987
CAM40879	1005	453	18	70.8881
CAM40880	2715	2163	39	32.1668
CAM40881	2946	2394	15	11.1781
CAM40882	1611	1059	9	15.1616
CAM40883	321	322	74	409.992
CAM40884	414	415	14	60.1837
CAM40885	990	438	15	61.0965
CAM40886	2850	2298	11	8.53969
CAM40887	1185	633	24	67.6405
CAM37640	558	6	13	3865.37
CAM37641	1125	573	13	40.4751
CAM37642	645	93	7	134.281
CAM37643	1098	546	10	32.6743
CAM37644	954	402	16	71.0057
CAM37645	1974	1422	10	12.5458
CAM37646	2880	2328	14	10.7286
CAM37647	1002	450	1	3.96449
CAM37648	2196	1644	4	4.34068
CAM37649	1233	681	3	7.85911
CAM37650	2097	1545	33	38.1052
CAM37651	2481	1929	15	13.8726
CAM37652	2601	2049	3	2.61203
CAM37653	693	141	5	63.2631
CAM37654	507	508	6	21.0711
CAM37655	1047	495	11	39.6449
CAM37656	918	366	7	34.1206
CAM37657	13302	12750	66	9.23492
CBZ14481	555	3	9	5352.05
CAM37659	1074	522	8	27.3413
CAM37660	900	348	0	0
CAM37661	1164	612	4	11.6603
CAM37662	399	400	2	8.92009
CAM37663	528	529	0	0
CAM37664	2283	1731	4	4.12251
CAM37665	531	532	4	13.4137
CAM37666	1494	942	3	5.68159
CAM37667	621	69	0	0
CAM37668	762	210	9	76.4579
CAM37669	1881	1329	11	14.7661
CAM37670	2415	1863	7	6.70324
CAM37671	2097	1545	14	16.1659
CAM37672	3792	3240	4	2.20249
CAM37673	1182	630	2	5.66355
CAM37675	1104	552	2	6.46383
CAM37676	1794	1242	3	4.30922
CAM37677	441	442	2	8.07248
CAM37678	2205	1653	27	29.14
CAM37679	2982	2430	5	3.67082
CAM37680	1071	519	16	54.9986
CAM37681	1641	1089	2	3.27643
CAM37682	1698	1146	2	3.11347
CAM37683	552	553	6	19.3564
CAM37684	777	225	8	63.4318
CAM37685	4278	3726	5.70394	2.73106
CAM37686	3480	2928	0	0
CAM37687	480	481	52.5	194.721
CAM37688	555	3	3	1784.02
CAM37689	3690	3138	0	0
CAM37690	603	51	0	0
CAM37691	669	117	4	60.9921
CAM37692	3654	3102	12	6.90142
CAM37693	987	435	29	118.935
CBZ14483	942	390	11	50.3185
CAM37695	984	432	29	119.76
CAM37696	1374	822	13	28.2144
CAM37697	2235	1683	19	20.1404
CAM37698	1218	666	8	21.4296
CAM37699	5604	5052	17	6.00323
CAM37700	3405	2853	15	9.3797
CAM37701	1962	1410	5	6.32631
CAM37702	1914	1362	3	3.92956
CAM37703	318	319	0	0
CAM37704	1698	1146	4	6.22694
CAM37705	1986	1434	3	3.73226
CAM37706	1335	783	4	9.11376
CAM37707	1656	1104	10	16.1596
CAM37708	2577	2025	22	19.3819
CAM37709	3081	2529	4	2.8217
CAM37710	1590	1038	12	20.6245
CAM37711	5259	4707	26	9.85436
CAM37712	2247	1695	8	8.42015
CAM37713	1824	1272	11	15.4278
CAM37714	996	444	29	116.524
CAM37715	1671	1119	9	14.3487
CAM37716	16785	16233	49	5.38513
CAM37717	2934	2382	0	0
CAM37718	3150	2598	3	2.06007
CAM37719	1374	822	17	36.8958
CAM37720	2262	1710	56	58.424
CAM37721	1800	1248	25	35.7375
CAM37722	1899	1347	16	21.191
CAM37723	810	258	7	48.4036
CAM37724	2367	1815	15	14.744
CAM37725	1422	870	13	26.6577
CAM37726	675	123	9	130.538
CAM37727	2061	1509	7	8.27576
CAM37728	1989	1437	3	3.72446
CAM37729	897	345	11	56.8817
CAM37730	4974	4422	27	10.8929
CAM37731	435	436	1.11007	4.54215
CAM37732	612	60	17.8899	531.933
CAM37733	672	120	19	282.47
CAM37734	339	340	0	0
CAM37735	1482	930	49	93.9967
CAM37736	1467	915	15	29.2462
CAM37737	2283	1731	12	12.3675
CAM37738	2493	1941	15	13.7868
CAM37739	1401	849	3	6.30395
CAM37740	1089	537	8.59537	28.5555
CAM37741	2712	2160	8.74944	7.22646
CAM37742	1653	1101	0	0
CAM37743	2763	2211	3.4822	2.80973
CAM37744	1167	615	2.64311	7.66724
CAM37745	480	481	0	0
CAM37746	2367	1815	3.06382	3.01152
CAM37747	2937	2385	7.46606	5.58473
CAM37748	321	322	0	0
CAM37749	1530	978	11	20.0656
CAM37750	1818	1266	17	23.956
CAM37751	7026	6474	7	1.92897
CAM37752	2739	2187	2	1.63148
CAM37753	1866	1314	9	12.2193
CAM37754	471	472	5	18.8985
CAM37755	543	544	1	3.27945
CAM37756	1836	1284	1	1.38942
CAM37757	363	364	0	0
CAM37758	1029	477	6	22.4405
CAM37759	1440	888	3	6.02709
CAM37760	156	157	29	329.532
CAM37761	1608	1056	29	48.9929
CAM37762	4074	3522	14	7.0915
CAM37763	1050	498	1	3.58237
CAM37764	3828	3276	12	6.53487
CAM37765	6021	5469	25	8.15514
CAM37766	3360	2808	28	17.7894
CAM37767	483	484	5	18.4299
CAM37768	6483	5931	28	8.42227
CAM37769	447	448	2	7.96437
CAM37770	5541	4989	17	6.07904
CAM37771	6750	6198	21	6.04459
CAM37772	300	301	5	29.6349
CAM37773	1863	1311	8	10.8865
CAM37774	3063	2511	9	6.39433
CAM37775	345	346	12	61.8735
CAM37776	342	343	0	0
CAM37777	3741	3189	3	1.67829
CAM37778	10050	9498	16	3.0053
CAM37779	5445	4893	29	10.5736
CAM37780	1800	1248	28	40.0261
CAM37781	327	328	8	43.5126
CAM37782	549	550	9	29.193
CAM37783	2880	2328	12	9.19597
CAM37784	864	312	4	22.872
CAM37785	588	36	6	297.336
CAM37786	1077	525	8	27.185
CAM37787	1800	1248	19.6535	28.0948
CAM37788	1038	486	3.34646	12.2842
CAM37789	4713	4161	6	2.57248
CAM37790	2163	1611	7.77236	8.6071
CAM37791	3758	3206	9.5244	5.29997
CAM37792	3114	2562	6.70324	4.66772
CAM37793	1806	1254	14	19.9173
CAM37794	1095	543	6	19.7129
CAM37795	1719	1167	3	4.58617
CAM37796	342	343	0	0
CAM37797	3438	2886	15	9.27244
CAM37798	1290	738	9	21.7563
CAM37799	4026	3474	10	5.13534
CAM37800	3240	2688	16	10.6192
CAM37801	2079	1527	13	15.1881
CAM37802	1026	474	5	18.8188
CBZ14485	2769	2217	9	7.24229
CAM37804	846	294	5	30.3404
CAM37805	1632	1080	8	13.215
CAM37806	807	255	11	76.9577
CAM37807	1356	804	13	28.8461
CAM37808	720	168	8	84.9533
CAM37810	2076	1524	2	2.34123
CAM37811	12669	12117	36	5.30038
CAM42796	4854	4302	25.0292	10.3795
CAM42797	264	265	0	0
CAM42798	1455	903	13	25.6835
CAM42799	2304	1752	14.2277	14.4878
CAM42800	405	406	13	57.1237
CAM42801	1455	903	0	0
CAM42802	1104	552	5	16.1596
CAM42803	1476	924	9	17.3768
CAM42804	1029	477	13	48.621
CAM42805	1002	450	20	79.2897
CAM42806	1152	600	6	17.8402
CAM42807	738	186	11	105.506
CAM42808	1266	714	35	87.4519
CAM42809	915	363	10	49.1465
CAM42811	687	135	7	92.5047
CAM42812	936	384	8	37.167
CAM42813	3234	2682	11	7.317
CAM42814	717	165	6	64.8734
CAM42815	3126	2574	39	27.0306
CAM42816	2982	2430	23	16.8858
CAM42817	1137	585	6	18.2976
CAM42818	273	274	3	19.533
CAM42819	927	375	5	23.7869
CAM42820	378	379	6	28.243
CAM42821	2313	1761	9	9.11764
CAM42822	1089	537	8	26.5776
CAM42823	1602	1050	22	37.3794
CAM42824	3075	2523	21	14.8491
CAM42825	273	274	21	136.731
CAM42826	3249	2697	18	11.9067
CAM42827	6045	5493	45	14.6151
CAM42828	4158	3606	7.7861	3.85207
CAM42829	3636	3084	29	16.7758
CAM42831	1032	480	2	7.43341
CAM42832	2655	2103	2	1.69664
CAM42833	4950	4398	15	6.08465
CAM42834	963	411	20	86.8135
CAM42835	4710	4158	40	17.1623
CAM42836	2682	2130	20	16.7513
CAM42837	1398	846	16	33.7403
CAM42838	1074	522	7	23.9236
CAM42839	2676	2124	28	23.5181
CAM42840	1578	1026	6	10.4329
CAM42841	1080	528	17	57.44
CAM42842	1815	1263	0	0
CAM42843	2301	1749	7	7.14015
CAM42844	2157	1605	3	3.33461
CAM42845	501	502	62.3333	221.522
CAM42846	873	321	2	11.1154
CAM42847	804	252	73.9343	523.413
CAM42848	843	291	29	177.789
CAM42849	2625	2073	12	10.3272
CAM42850	1533	981	15	27.2786
CAM42851	438	439	2	8.12765
CAM42852	453	454	10	39.2956
CAM42853	1092	540	38	125.542
CAM42854	783	231	17	131.291
CAM42855	612	60	20	594.673
CAM42856	1152	600	21	62.4406
CBZ14802	306	307	5	29.0557
CAM42857	621	69	22	568.817
CAM42858	342	343	17	88.4207
CAM42859	534	535	12	40.0154
CAM42860	1755	1203	11	16.3127
CAM42861	1737	1185	40	60.22
CAM42862	951	399	3	13.4137
CBZ14803	2418	1866	8	7.64852
CAM42864	1113	561	7	22.2605
CAM42865	912	360	2	9.91121
CAM42866	561	9	13	2576.92
CAM42867	1815	1263	16	22.6004
CAM42868	846	294	5	30.3404
CAM42869	630	78	9	205.848
CAM42870	909	357	16	79.956
CAM42871	3357	2805	29	18.4444
CAM42872	192	193	1	9.24362
CAM42873	702	150	4	47.5738
CAM42874	897	345	9	46.5396
CAM42875	351	352	6	30.4094
CAM42876	1446	894	25	49.8887
CAM42877	1782	1230	0	0
CAM42878	1173	621	9	25.8553
CAM42879	708	156	75	857.701
CAM42880	891	339	7	36.8381
CAM42881	4947	4395	20	8.1184
CAM42882	3336	2784	10	6.40811
CAM42883	498	499	0	0
CAM42884	3429	2877	11	6.82106
CAM42885	4062	3510	0	0
CAM42886	495	496	4	14.3872
CAM42887	1401	849	14	29.4184
CAM42888	1530	978	8	14.5932
CAM42889	2256	1704	13	13.6105
CAM42890	2010	1458	5	6.11803
CAM42891	1503	951	34	63.7819
CAM42892	540	541	71.4789	235.711
CAM42893	1212	660	12	32.4367
CAM42894	402	403	0	0
CAM42895	843	291	6	36.7839
CAM42896	2694	2142	11	9.16163
CAM42897	2115	1563	6	6.84844
CAM42898	3150	2598	25	17.1672
CAM42899	2805	2253	23	18.2123
CAM42900	816	264	21	141.911
CAM42901	5673	5121	8	2.78698
CAM42902	1668	1116	3	4.79575
CAM42903	1230	678	17	44.732
CAM42905	1617	1065	28	46.9038
CAM42906	1269	717	13	32.3462
CAM42907	2487	1935	11	10.1417
CAM42908	630	78	10	228.72
CAM42909	1743	1191	6	8.9875
CAM42910	615	63	6	169.907
CAM42911	1806	1254	13	18.4946
CAM42912	249	250	6	42.8164
CAM42913	567	15	4	475.738
CAM42914	4869	4317	24	9.9181
CAM42915	3114	2562	19	13.2304
CAM42916	1098	546	10	32.6743
CAM42917	1014	462	23	88.8148
CAM42918	3189	2637	8	5.41227
CAM42919	1302	750	8	19.0295
CAM42920	1008	456	3	11.737
CAM42921	399	400	50.4049	224.808
CAM42922	399	400	94.8363	422.974
CAM42923	1695	1143	13	20.2907
CAM42924	2271	1719	10	10.3782
CAM42925	918	366	5	24.3718
CAM42926	987	435	3	12.3036
CAM42927	1095	543	11	36.1403
CAM42928	2001	1449	4	4.92483
CAM42929	1683	1131	0	0
CAM42930	825	273	17	111.093
CAM42931	2406	1854	13	12.5093
CAM42932	2394	1842	17	16.4649
CAM42933	1227	675	4	10.572
CAM42934	2760	2208	24	19.3915
CAM42935	1230	678	8	21.0504
CAM42936	1440	888	2	4.01806
CAM42937	1482	930	10	19.183
CAM42938	2283	1731	6	6.18377
CAM42939	600	48	8	297.336
CAM42940	1683	1131	11	17.3512
CAM42941	816	264	7	47.3035
CAM42942	1146	594	20	60.068
CAM42943	1659	1107	6	9.66948
CAM42944	1890	1338	9	12.0001
CAM42945	4611	4059	26	11.4276
CAM42946	1467	915	11	21.4472
CAM42947	2067	1515	21	24.729
CAM42948	2346	1794	31	30.8275
CAM42949	1059	507	3	10.5563
CAM42950	2322	1770	11	11.0871
CAM42951	5037	4485	4	1.5911
CAM42952	1233	681	7	18.3379
CBZ14804	2064	1512	11	12.979
CAM42954	3282	2730	15	9.8023
CAM42955	444	445	8	32.0722
CAM42956	486	487	3	10.9898
CAM42957	9624	9072	38	7.47274
CAM42958	840	288	4	24.778
CAM42959	1422	870	8	16.4048
CAM42960	573	21	7	594.673
CAM42961	1128	576	20	61.9451
CAM42962	2127	1575	19	21.5215
CAM42964	1860	1308	8	10.9114
CAM42965	1359	807	0	0
CAM42966	699	147	19	230.587
CAM42967	1215	663	0	0
CAM42968	2745	2193	15	12.2026
CAM42969	2211	1659	10	10.7536
CAM42970	1287	735	10	24.2724
CAM42971	2817	2265	2	1.57529
CAM42972	2001	1449	9	11.0809
CAM42973	891	339	7	36.8381
CAM42974	2307	1755	8	8.13228
CAM42975	1170	618	2	5.77352
CAM42976	648	96	7	130.085
CAM42977	2772	2220	17	13.6614
CAM42978	3615	3063	9	5.24197
CAM42979	882	330	13	70.2795
CAM42980	411	412	3	12.9904
CAM42981	1701	1149	4	6.21068
CAM42982	1530	978	14	25.5381
CAM42983	2019	1467	11	13.3771
CAM42984	2187	1635	19	20.7317
CAM42985	972	420	11	46.7243
CAM42986	384	385	2	9.26763
CAM42987	2313	1761	12	12.1569
CAM42988	1581	1029	6	10.4024
CAM42989	1542	990	8	14.4163
CAM42990	534	535	8	26.6769
CAM42991	1863	1311	20	27.2161
CAM42992	735	183	7	68.2411
CAM42993	480	481	19	70.4706
CAM42994	1968	1416	4	5.0396
CAM42995	588	36	21.1538	1048.3
CAM42996	627	75	3.84615	91.4881
CAM42997	660	108	12	198.224
CAM42998	1785	1233	21	30.3847
CAM42999	768	216	0	0
CAM43000	1830	1278	4	5.58378
CAM43001	477	478	1	3.73226
CAM43003	3699	3147	8	4.53516
CAM43004	1821	1269	7	9.84092
CAM43005	1608	1056	8	13.5153
CAM43006	1320	768	4	9.29176
CAM43007	2373	1821	5	4.89846
CAM43008	972	420	3	12.743
CAM43009	1353	801	0	0
CAM43010	864	312	14	80.0521
CAM43011	1437	885	12	24.1901
CBZ14806	882	330	0	0
CAM43013	447	448	4	15.9287
CAM43014	2181	1629	8	8.76129
CAM43015	333	334	7	37.3896
CAM43016	1113	561	3	9.5402
CAM43017	888	336	3	15.9287
CAM43018	483	484	16	58.9758
CAM43019	639	87	0	0
CAM43020	2769	2217	5	4.0235
CAM43021	276	277	2	12.881
CAM43022	2193	1641	11	11.9587
CAM43023	981	429	0	0
CAM43024	1620	1068	6	10.0226
CAM43025	1014	462	16	61.7842
CAM43026	2886	2334	6	4.58617
CAM43027	2631	2079	0	0
CAM43028	1503	951	22	41.2707
CAM43029	1212	660	5	13.5153
CAM43030	402	403	0	0
CAM43031	3249	2697	33	21.8289
CAM43032	3177	2625	18	12.2333
CBZ14807	3915	3363	11	5.83533
CAM43034	1839	1287	5	6.93092
CAM43035	699	147	13	157.77
CAM43036	1833	1281	22	30.6389
CAM43037	3057	2505	12	8.5462
CAM43038	621	69	9	232.698
CAM43039	4938	4386	25	10.1688
CAM43040	2313	1761	14	14.183
CAM43041	2919	2367	4	3.01482
CAM43042	606	54	0	0
CAM43043	945	393	0	0
CAM43044	564	12	4	594.673
CAM43045	4416	3864	12	5.54043
CAM43046	855	303	3	17.6635
CAM43047	1911	1359	6	7.87646
CAM43048	1362	810	3	6.60748
CAM43049	3684	3132	6	3.41766
CAM43050	1314	762	7	16.3886
CAM43051	420	421	1	4.23757
CAM43052	1017	465	4	15.3464
